round,utc,final,compacted,visible,shelf_restored,shelf_evicted,wire_bytes,usage,http
1,2026-09-15T16:06:06.506083+00:00,False,False,[],[],[],16151,"{""cache_read_tokens"":3200,""input_tokens"":3869,""output_tokens"":162}","{""cache_read_tokens"":3200,""cache_write_tokens"":null,""finish_reason"":""tool_calls"",""http_status"":200,""input_tokens"":3869,""latency_seconds"":3.203074999997625,""ledger_id"":1456,""output_tokens"":162,""request_body_sha256"":""fe019b884af954cf8777f10448535ff340cb76bb43e9ff9bfcb87c4cc5b7cdcd"",""request_bytes"":16151,""requested_model"":""EB-GLM-5.2"",""response_bytes"":1278,""response_representation"":""original response body bytes"",""returned_model"":""glm-5.2"",""sanitized_response"":false,""saved_response_body_sha256"":""9dfbc2e5235e59148fda65098175cf677f5f1b2672c716e9531d5ab69d53ce84"",""sequence"":1,""usage"":{""cache_cost"":0.0,""cached_tokens"":3200,""completion_cost"":0.0,""completion_tokens"":162,""prompt_cost"":0.0,""prompt_tokens"":3869,""prompt_tokens_details"":{""cached_tokens"":3200},""reasoning_tokens"":0,""total_tokens"":4031},""utc_end"":""2026-09-15T16:06:09.812096+00:00"",""utc_start"":""2026-09-15T16:06:06.592084+00:00""}"
2,2026-09-15T16:06:13.634790+00:00,False,False,[],[],[],35393,"{""cache_read_tokens"":3328,""input_tokens"":8377,""output_tokens"":154}","{""cache_read_tokens"":3328,""cache_write_tokens"":null,""finish_reason"":""tool_calls"",""http_status"":200,""input_tokens"":8377,""latency_seconds"":4.025074800010771,""ledger_id"":1457,""output_tokens"":154,""request_body_sha256"":""48c81f1219885a8c50a52a1d150889c93c411019d3edd0e39e00ad4c15fb7365"",""request_bytes"":35393,""requested_model"":""EB-GLM-5.2"",""response_bytes"":1264,""response_representation"":""original response body bytes"",""returned_model"":""glm-5.2"",""sanitized_response"":false,""saved_response_body_sha256"":""9b7d9e2ff47674f43893b06aaf948e16ff999c05fd494b1bf1c6696025b5327c"",""sequence"":2,""usage"":{""cache_cost"":0.0,""cached_tokens"":3328,""completion_cost"":0.0,""completion_tokens"":154,""prompt_cost"":0.0,""prompt_tokens"":8377,""prompt_tokens_details"":{""cached_tokens"":3328},""reasoning_tokens"":0,""total_tokens"":8531},""utc_end"":""2026-09-15T16:06:17.763910+00:00"",""utc_start"":""2026-09-15T16:06:13.722733+00:00""}"
3,2026-09-15T16:06:22.640503+00:00,False,False,[],[],[],51719,"{""cache_read_tokens"":7168,""input_tokens"":12327,""output_tokens"":129}","{""cache_read_tokens"":7168,""cache_write_tokens"":null,""finish_reason"":""tool_calls"",""http_status"":200,""input_tokens"":12327,""latency_seconds"":3.856907199980924,""ledger_id"":1458,""output_tokens"":129,""request_body_sha256"":""f80f38944fc9bc935c6254cf13c74d286df676b0f6732f075a1465e7b65acdd2"",""request_bytes"":51719,""requested_model"":""EB-GLM-5.2"",""response_bytes"":1196,""response_representation"":""original response body bytes"",""returned_model"":""glm-5.2"",""sanitized_response"":false,""saved_response_body_sha256"":""59fb85ecbd799cd72f87dabcbde0758e393edf81ce6488d7794f408e15f0ee36"",""sequence"":3,""usage"":{""cache_cost"":0.0,""cached_tokens"":7168,""completion_cost"":0.0,""completion_tokens"":129,""prompt_cost"":0.0,""prompt_tokens"":12327,""prompt_tokens_details"":{""cached_tokens"":7168},""reasoning_tokens"":0,""total_tokens"":12456},""utc_end"":""2026-09-15T16:06:26.601362+00:00"",""utc_start"":""2026-09-15T16:06:22.728271+00:00""}"
4,2026-09-15T16:06:29.560207+00:00,False,False,[],[],[],67281,"{""cache_read_tokens"":11008,""input_tokens"":15915,""output_tokens"":152}","{""cache_read_tokens"":11008,""cache_write_tokens"":null,""finish_reason"":""tool_calls"",""http_status"":200,""input_tokens"":15915,""latency_seconds"":3.4588064000126906,""ledger_id"":1459,""output_tokens"":152,""request_body_sha256"":""3b15f01ed949048f9d6d7f980f12832b5e995c8dc8ed2181bad3e2527d9f1c65"",""request_bytes"":67281,""requested_model"":""EB-GLM-5.2"",""response_bytes"":1228,""response_representation"":""original response body bytes"",""returned_model"":""glm-5.2"",""sanitized_response"":false,""saved_response_body_sha256"":""28890dda892310b0dab8183accdbd8e2d4e9ec8fac89c2c332779b8bd46027cf"",""sequence"":4,""usage"":{""cache_cost"":0.0,""cached_tokens"":11008,""completion_cost"":0.0,""completion_tokens"":152,""prompt_cost"":0.0,""prompt_tokens"":15915,""prompt_tokens_details"":{""cached_tokens"":11008},""reasoning_tokens"":0,""total_tokens"":16067},""utc_end"":""2026-09-15T16:06:33.131366+00:00"",""utc_start"":""2026-09-15T16:06:29.653209+00:00""}"
5,2026-09-15T16:06:36.762123+00:00,False,False,[],[],[],83712,"{""cache_read_tokens"":14720,""input_tokens"":20130,""output_tokens"":192}","{""cache_read_tokens"":14720,""cache_write_tokens"":null,""finish_reason"":""tool_calls"",""http_status"":200,""input_tokens"":20130,""latency_seconds"":7.045489199983422,""ledger_id"":1460,""output_tokens"":192,""request_body_sha256"":""786da05749712abd9a3075c5b0a208ea09719604cbd98e5a699ab4b84473ae3c"",""request_bytes"":83712,""requested_model"":""EB-GLM-5.2"",""response_bytes"":1357,""response_representation"":""original response body bytes"",""returned_model"":""glm-5.2"",""sanitized_response"":false,""saved_response_body_sha256"":""2b165b8ba53f23552aee7ade09b184ae19e596dd64afdecb0f4fadf7192689c3"",""sequence"":5,""usage"":{""cache_cost"":0.0,""cached_tokens"":14720,""completion_cost"":0.0,""completion_tokens"":192,""prompt_cost"":0.0,""prompt_tokens"":20130,""prompt_tokens_details"":{""cached_tokens"":14720},""reasoning_tokens"":0,""total_tokens"":20322},""utc_end"":""2026-09-15T16:06:43.931208+00:00"",""utc_start"":""2026-09-15T16:06:36.868083+00:00""}"
6,2026-09-15T16:07:04.120678+00:00,False,True,[],[],[],84272,"{""cache_read_tokens"":3328,""input_tokens"":20678,""output_tokens"":169}","{""cache_read_tokens"":3328,""cache_write_tokens"":null,""finish_reason"":""tool_calls"",""http_status"":200,""input_tokens"":20678,""latency_seconds"":5.846041600016179,""ledger_id"":1461,""output_tokens"":169,""request_body_sha256"":""32bbce50e3f2702ce8e44a9f7bbfcab3b30e78a27a3a5cd46577c48403043509"",""request_bytes"":84272,""requested_model"":""EB-GLM-5.2"",""response_bytes"":1249,""response_representation"":""original response body bytes"",""returned_model"":""glm-5.2"",""sanitized_response"":false,""saved_response_body_sha256"":""ec2a39af45306a35373762ad758be10470b783320517d28055fb567f2580fdcc"",""sequence"":6,""usage"":{""cache_cost"":0.0,""cached_tokens"":3328,""completion_cost"":0.0,""completion_tokens"":169,""prompt_cost"":0.0,""prompt_tokens"":20678,""prompt_tokens_details"":{""cached_tokens"":3328},""reasoning_tokens"":0,""total_tokens"":20847},""utc_end"":""2026-09-15T16:07:10.089307+00:00"",""utc_start"":""2026-09-15T16:07:04.223049+00:00""}"
7,2026-09-15T16:07:47.967014+00:00,False,True,[],[],[],84577,"{""cache_read_tokens"":3328,""input_tokens"":21303,""output_tokens"":151}","{""cache_read_tokens"":3328,""cache_write_tokens"":null,""finish_reason"":""tool_calls"",""http_status"":200,""input_tokens"":21303,""latency_seconds"":5.025655399978859,""ledger_id"":1462,""output_tokens"":151,""request_body_sha256"":""9601ef74c49982648542f16f09fe9386d23822f889b3546e04c744abefe74a81"",""request_bytes"":84577,""requested_model"":""EB-GLM-5.2"",""response_bytes"":1184,""response_representation"":""original response body bytes"",""returned_model"":""glm-5.2"",""sanitized_response"":false,""saved_response_body_sha256"":""f74dd5922aa45d23b9611a11940ac10e9545af7e7bbb41392bd17da2440fe290"",""sequence"":7,""usage"":{""cache_cost"":0.0,""cached_tokens"":3328,""completion_cost"":0.0,""completion_tokens"":151,""prompt_cost"":0.0,""prompt_tokens"":21303,""prompt_tokens_details"":{""cached_tokens"":3328},""reasoning_tokens"":0,""total_tokens"":21454},""utc_end"":""2026-09-15T16:07:53.145229+00:00"",""utc_start"":""2026-09-15T16:07:48.097753+00:00""}"
8,2026-09-15T16:07:54.828363+00:00,False,True,[],[],[],84985,"{""cache_read_tokens"":3328,""input_tokens"":21567,""output_tokens"":151}","{""cache_read_tokens"":3328,""cache_write_tokens"":null,""finish_reason"":""tool_calls"",""http_status"":200,""input_tokens"":21567,""latency_seconds"":3.2972134000156075,""ledger_id"":1463,""output_tokens"":151,""request_body_sha256"":""ea5d177fbc1008a57685af93e7c48d88ad1bff67299665083349cdc76f5ecfb8"",""request_bytes"":84985,""requested_model"":""EB-GLM-5.2"",""response_bytes"":1184,""response_representation"":""original response body bytes"",""returned_model"":""glm-5.2"",""sanitized_response"":false,""saved_response_body_sha256"":""5753fa7071afc07271da93589f8abd7d7bf76bff4ecaeee2ebbd13ead1443b24"",""sequence"":8,""usage"":{""cache_cost"":0.0,""cached_tokens"":3328,""completion_cost"":0.0,""completion_tokens"":151,""prompt_cost"":0.0,""prompt_tokens"":21567,""prompt_tokens_details"":{""cached_tokens"":3328},""reasoning_tokens"":0,""total_tokens"":21718},""utc_end"":""2026-09-15T16:07:58.249206+00:00"",""utc_start"":""2026-09-15T16:07:54.936190+00:00""}"
9,2026-09-15T16:07:58.493462+00:00,False,True,[],[],[],77347,"{""cache_read_tokens"":3328,""input_tokens"":19515,""output_tokens"":152}","{""cache_read_tokens"":3328,""cache_write_tokens"":null,""finish_reason"":""tool_calls"",""http_status"":200,""input_tokens"":19515,""latency_seconds"":3.5005692999984603,""ledger_id"":1464,""output_tokens"":152,""request_body_sha256"":""fb6678a80412516b646ecb3aa7252a4cc7e4e3abdde03ad8bddb73a0ead214a9"",""request_bytes"":77347,""requested_model"":""EB-GLM-5.2"",""response_bytes"":1190,""response_representation"":""original response body bytes"",""returned_model"":""glm-5.2"",""sanitized_response"":false,""saved_response_body_sha256"":""9582f3ce47930e21af9c69f74420d9b9be316425c88d52e7d7ca19901fb078e8"",""sequence"":9,""usage"":{""cache_cost"":0.0,""cached_tokens"":3328,""completion_cost"":0.0,""completion_tokens"":152,""prompt_cost"":0.0,""prompt_tokens"":19515,""prompt_tokens_details"":{""cached_tokens"":3328},""reasoning_tokens"":0,""total_tokens"":19667},""utc_end"":""2026-09-15T16:08:02.114194+00:00"",""utc_start"":""2026-09-15T16:07:58.597898+00:00""}"
10,2026-09-15T16:08:02.337518+00:00,False,False,[],[],[],86166,"{""cache_read_tokens"":18304,""input_tokens"":21611,""output_tokens"":163}","{""cache_read_tokens"":18304,""cache_write_tokens"":null,""finish_reason"":""tool_calls"",""http_status"":200,""input_tokens"":21611,""latency_seconds"":4.020637500012526,""ledger_id"":1465,""output_tokens"":163,""request_body_sha256"":""37ecab45c39e9893bd9a464641a63e1adaade141c85a9c9e7dc072eb3bd86b6c"",""request_bytes"":86166,""requested_model"":""EB-GLM-5.2"",""response_bytes"":1244,""response_representation"":""original response body bytes"",""returned_model"":""glm-5.2"",""sanitized_response"":false,""saved_response_body_sha256"":""963f9dd97ba1b48ce6de9ce49759d9ca906f670b681fadfab4adf2b193e9b22b"",""sequence"":10,""usage"":{""cache_cost"":0.0,""cached_tokens"":18304,""completion_cost"":0.0,""completion_tokens"":163,""prompt_cost"":0.0,""prompt_tokens"":21611,""prompt_tokens_details"":{""cached_tokens"":18304},""reasoning_tokens"":0,""total_tokens"":21774},""utc_end"":""2026-09-15T16:08:06.489417+00:00"",""utc_start"":""2026-09-15T16:08:02.449951+00:00""}"
