round,utc,final,compacted,visible,shelf_restored,shelf_evicted,wire_bytes,usage,http
1,2026-09-15T12:55:13.426343+00:00,False,False,[],[],[],16151,"{""cache_read_tokens"":3200,""input_tokens"":3869,""output_tokens"":101}","{""cache_read_tokens"":3200,""cache_write_tokens"":null,""finish_reason"":""tool_calls"",""http_status"":200,""input_tokens"":3869,""latency_seconds"":5.280372000008356,""ledger_id"":972,""output_tokens"":101,""request_body_sha256"":""fe019b884af954cf8777f10448535ff340cb76bb43e9ff9bfcb87c4cc5b7cdcd"",""request_bytes"":16151,""requested_model"":""EB-GLM-5.2"",""response_bytes"":1059,""response_representation"":""original response body bytes"",""returned_model"":""glm-5.2"",""sanitized_response"":false,""saved_response_body_sha256"":""2c24b3a7ea5caf13305ba08acdb50d0926d80f3e68525618f8103cbcffae785a"",""sequence"":1,""usage"":{""cache_cost"":0.0,""cached_tokens"":3200,""completion_cost"":0.0,""completion_tokens"":101,""prompt_cost"":0.0,""prompt_tokens"":3869,""prompt_tokens_details"":{""cached_tokens"":3200},""reasoning_tokens"":0,""total_tokens"":3970},""utc_end"":""2026-09-15T12:55:18.805621+00:00"",""utc_start"":""2026-09-15T12:55:13.509750+00:00""}"
2,2026-09-15T12:55:23.521896+00:00,False,False,[],[],[],30174,"{""cache_read_tokens"":3328,""input_tokens"":7240,""output_tokens"":98}","{""cache_read_tokens"":3328,""cache_write_tokens"":null,""finish_reason"":""tool_calls"",""http_status"":200,""input_tokens"":7240,""latency_seconds"":4.325772000011057,""ledger_id"":973,""output_tokens"":98,""request_body_sha256"":""f962c870eb551843337cc5e2fe3ee81718d0d952fb0ff98610c65539e9983e82"",""request_bytes"":30174,""requested_model"":""EB-GLM-5.2"",""response_bytes"":1041,""response_representation"":""original response body bytes"",""returned_model"":""glm-5.2"",""sanitized_response"":false,""saved_response_body_sha256"":""1b09af676e4f9e11487cf4de75779682d9ac6bccb3f01dc6717acd45c424676b"",""sequence"":2,""usage"":{""cache_cost"":0.0,""cached_tokens"":3328,""completion_cost"":0.0,""completion_tokens"":98,""prompt_cost"":0.0,""prompt_tokens"":7240,""prompt_tokens_details"":{""cached_tokens"":3328},""reasoning_tokens"":0,""total_tokens"":7338},""utc_end"":""2026-09-15T12:55:27.944283+00:00"",""utc_start"":""2026-09-15T12:55:23.601169+00:00""}"
3,2026-09-15T12:55:31.723998+00:00,False,False,[],[],[],41356,"{""cache_read_tokens"":6016,""input_tokens"":9899,""output_tokens"":105}","{""cache_read_tokens"":6016,""cache_write_tokens"":null,""finish_reason"":""tool_calls"",""http_status"":200,""input_tokens"":9899,""latency_seconds"":4.4118827000202145,""ledger_id"":974,""output_tokens"":105,""request_body_sha256"":""78baa1540bdcc59dbb3a6b7a167f72d8abfe747aeb180d52d22c19a9aa9722eb"",""request_bytes"":41356,""requested_model"":""EB-GLM-5.2"",""response_bytes"":1092,""response_representation"":""original response body bytes"",""returned_model"":""glm-5.2"",""sanitized_response"":false,""saved_response_body_sha256"":""8dd7510f4026baba54af761f2732b3ebd15da9cbb7b663d88452509828671197"",""sequence"":3,""usage"":{""cache_cost"":0.0,""cached_tokens"":6016,""completion_cost"":0.0,""completion_tokens"":105,""prompt_cost"":0.0,""prompt_tokens"":9899,""prompt_tokens_details"":{""cached_tokens"":6016},""reasoning_tokens"":0,""total_tokens"":10004},""utc_end"":""2026-09-15T12:55:36.236589+00:00"",""utc_start"":""2026-09-15T12:55:31.805922+00:00""}"
4,2026-09-15T12:55:39.909119+00:00,False,False,[],[],[],51979,"{""cache_read_tokens"":8704,""input_tokens"":12338,""output_tokens"":147}","{""cache_read_tokens"":8704,""cache_write_tokens"":null,""finish_reason"":""tool_calls"",""http_status"":200,""input_tokens"":12338,""latency_seconds"":4.062286400003359,""ledger_id"":975,""output_tokens"":147,""request_body_sha256"":""e40e471a32638570af628fe88d31c633af5c9908b2e91b2174060b0e7dc966e6"",""request_bytes"":51979,""requested_model"":""EB-GLM-5.2"",""response_bytes"":1273,""response_representation"":""original response body bytes"",""returned_model"":""glm-5.2"",""sanitized_response"":false,""saved_response_body_sha256"":""c64acbe6a8afb903669a1806f7976e9dff03850f0eb321293dbc32dfefdfcffe"",""sequence"":4,""usage"":{""cache_cost"":0.0,""cached_tokens"":8704,""completion_cost"":0.0,""completion_tokens"":147,""prompt_cost"":0.0,""prompt_tokens"":12338,""prompt_tokens_details"":{""cached_tokens"":8704},""reasoning_tokens"":0,""total_tokens"":12485},""utc_end"":""2026-09-15T12:55:44.078220+00:00"",""utc_start"":""2026-09-15T12:55:39.993821+00:00""}"
5,2026-09-15T12:55:49.369826+00:00,False,False,[],[],[],63109,"{""cache_read_tokens"":11136,""input_tokens"":14856,""output_tokens"":181}","{""cache_read_tokens"":11136,""cache_write_tokens"":null,""finish_reason"":""tool_calls"",""http_status"":200,""input_tokens"":14856,""latency_seconds"":4.700571699999273,""ledger_id"":976,""output_tokens"":181,""request_body_sha256"":""6b60ad9be47445a4f7d08cfa9233aacb70536509a9951ec6bd72970352c4bfbf"",""request_bytes"":63109,""requested_model"":""EB-GLM-5.2"",""response_bytes"":1532,""response_representation"":""original response body bytes"",""returned_model"":""glm-5.2"",""sanitized_response"":false,""saved_response_body_sha256"":""4a764d309746404dee05691f2ad2fc14e98e31f79c6da9ad6db0ab41f83abff1"",""sequence"":5,""usage"":{""cache_cost"":0.0,""cached_tokens"":11136,""completion_cost"":0.0,""completion_tokens"":181,""prompt_cost"":0.0,""prompt_tokens"":14856,""prompt_tokens_details"":{""cached_tokens"":11136},""reasoning_tokens"":0,""total_tokens"":15037},""utc_end"":""2026-09-15T12:55:54.172438+00:00"",""utc_start"":""2026-09-15T12:55:49.455432+00:00""}"
6,2026-09-15T12:56:03.264151+00:00,False,False,[],[],[],85399,"{""cache_read_tokens"":13696,""input_tokens"":20196,""output_tokens"":170}","{""cache_read_tokens"":13696,""cache_write_tokens"":null,""finish_reason"":""tool_calls"",""http_status"":200,""input_tokens"":20196,""latency_seconds"":5.807152299996233,""ledger_id"":977,""output_tokens"":170,""request_body_sha256"":""a3206229107572de98f972655190a76a08467d462fc201a12fd05d8eca9e40a2"",""request_bytes"":85399,""requested_model"":""EB-GLM-5.2"",""response_bytes"":1504,""response_representation"":""original response body bytes"",""returned_model"":""glm-5.2"",""sanitized_response"":false,""saved_response_body_sha256"":""410e684b58cb38017559a996d6d253ac9dff0a8c4bc8ba4e194be291269adf1f"",""sequence"":6,""usage"":{""cache_cost"":0.0,""cached_tokens"":13696,""completion_cost"":0.0,""completion_tokens"":170,""prompt_cost"":0.0,""prompt_tokens"":20196,""prompt_tokens_details"":{""cached_tokens"":13696},""reasoning_tokens"":0,""total_tokens"":20366},""utc_end"":""2026-09-15T12:56:09.177438+00:00"",""utc_start"":""2026-09-15T12:56:03.352788+00:00""}"
7,2026-09-15T12:56:16.001149+00:00,False,True,[],[],[],84739,"{""cache_read_tokens"":3328,""input_tokens"":20093,""output_tokens"":166}","{""cache_read_tokens"":3328,""cache_write_tokens"":null,""finish_reason"":""tool_calls"",""http_status"":200,""input_tokens"":20093,""latency_seconds"":4.379480999981752,""ledger_id"":978,""output_tokens"":166,""request_body_sha256"":""42fe64074f0f0316416b708a1b0dba9b95bd18037fc7f98662f34dafc9244bd6"",""request_bytes"":84739,""requested_model"":""EB-GLM-5.2"",""response_bytes"":1448,""response_representation"":""original response body bytes"",""returned_model"":""glm-5.2"",""sanitized_response"":false,""saved_response_body_sha256"":""ab31bbb24d77dc64ff6951f60cd1d867c63144745d0ab43291bb76fd2bf02c30"",""sequence"":7,""usage"":{""cache_cost"":0.0,""cached_tokens"":3328,""completion_cost"":0.0,""completion_tokens"":166,""prompt_cost"":0.0,""prompt_tokens"":20093,""prompt_tokens_details"":{""cached_tokens"":3328},""reasoning_tokens"":0,""total_tokens"":20259},""utc_end"":""2026-09-15T12:56:20.503343+00:00"",""utc_start"":""2026-09-15T12:56:16.106567+00:00""}"
8,2026-09-15T12:56:24.876283+00:00,False,True,[],[],[],83186,"{""cache_read_tokens"":3328,""input_tokens"":20071,""output_tokens"":164}","{""cache_read_tokens"":3328,""cache_write_tokens"":null,""finish_reason"":""tool_calls"",""http_status"":200,""input_tokens"":20071,""latency_seconds"":7.266980999993393,""ledger_id"":979,""output_tokens"":164,""request_body_sha256"":""261cf2d4e585f69606218417c802743faa3293d494822163d042b626d3b9dfac"",""request_bytes"":83186,""requested_model"":""EB-GLM-5.2"",""response_bytes"":1480,""response_representation"":""original response body bytes"",""returned_model"":""glm-5.2"",""sanitized_response"":false,""saved_response_body_sha256"":""63e77d0fb110bae08157146f7b02f657e41e51171f046504f6877476030b1dfe"",""sequence"":8,""usage"":{""cache_cost"":0.0,""cached_tokens"":3328,""completion_cost"":0.0,""completion_tokens"":164,""prompt_cost"":0.0,""prompt_tokens"":20071,""prompt_tokens_details"":{""cached_tokens"":3328},""reasoning_tokens"":0,""total_tokens"":20235},""utc_end"":""2026-09-15T12:56:32.257814+00:00"",""utc_start"":""2026-09-15T12:56:24.973156+00:00""}"
9,2026-09-15T12:56:42.904241+00:00,False,True,[],[],[],82795,"{""cache_read_tokens"":3456,""input_tokens"":20012,""output_tokens"":70}","{""cache_read_tokens"":3456,""cache_write_tokens"":null,""finish_reason"":""tool_calls"",""http_status"":200,""input_tokens"":20012,""latency_seconds"":4.038480500021251,""ledger_id"":980,""output_tokens"":70,""request_body_sha256"":""79205172c6d9a2750b44a35d3400f479d349aa19044bc1f1e98b302e950a4f4a"",""request_bytes"":82795,""requested_model"":""EB-GLM-5.2"",""response_bytes"":884,""response_representation"":""original response body bytes"",""returned_model"":""glm-5.2"",""sanitized_response"":false,""saved_response_body_sha256"":""cbe51306963a295155a147d42b6d0ccf4e2d507dface3357c1484a16b886854a"",""sequence"":9,""usage"":{""cache_cost"":0.0,""cached_tokens"":3456,""completion_cost"":0.0,""completion_tokens"":70,""prompt_cost"":0.0,""prompt_tokens"":20012,""prompt_tokens_details"":{""cached_tokens"":3456},""reasoning_tokens"":0,""total_tokens"":20082},""utc_end"":""2026-09-15T12:56:47.063243+00:00"",""utc_start"":""2026-09-15T12:56:43.006391+00:00""}"
10,2026-09-15T12:56:47.362966+00:00,False,False,"[""e1""]",[],[],86810,"{""cache_read_tokens"":18816,""input_tokens"":20926,""output_tokens"":60}","{""cache_read_tokens"":18816,""cache_write_tokens"":null,""finish_reason"":""tool_calls"",""http_status"":200,""input_tokens"":20926,""latency_seconds"":2.181836800009478,""ledger_id"":981,""output_tokens"":60,""request_body_sha256"":""157fd70704d023ddfa208afeadf95a3b8f21ae22ee5153fdbc4d64bcab5d4705"",""request_bytes"":86810,""requested_model"":""EB-GLM-5.2"",""response_bytes"":826,""response_representation"":""original response body bytes"",""returned_model"":""glm-5.2"",""sanitized_response"":false,""saved_response_body_sha256"":""d61eab20608c36c64bca9b4d7838f89dd407570a36fc23ecc30061d62fd09ec1"",""sequence"":10,""usage"":{""cache_cost"":0.0,""cached_tokens"":18816,""completion_cost"":0.0,""completion_tokens"":60,""prompt_cost"":0.0,""prompt_tokens"":20926,""prompt_tokens_details"":{""cached_tokens"":18816},""reasoning_tokens"":0,""total_tokens"":20986},""utc_end"":""2026-09-15T12:56:49.662919+00:00"",""utc_start"":""2026-09-15T12:56:47.463767+00:00""}"
