round,utc,final,compacted,visible,shelf_restored,shelf_evicted,wire_bytes,usage,http
1,2026-09-15T10:18:00.209741+00:00,False,False,[],[],[],16223,"{""cache_read_tokens"":3840,""input_tokens"":3870,""output_tokens"":197}","{""cache_read_tokens"":3840,""cache_write_tokens"":null,""finish_reason"":""tool_calls"",""http_status"":200,""input_tokens"":3870,""latency_seconds"":4.024362900003325,""ledger_id"":694,""output_tokens"":197,""request_body_sha256"":""f04ab436073f1d8df23d07c19d6249d5305d80faa99f820cf8b53b35eb4a8b16"",""request_bytes"":16223,""requested_model"":""EB-GLM-5.2"",""response_bytes"":1329,""response_representation"":""original response body bytes"",""returned_model"":""glm-5.2"",""sanitized_response"":false,""saved_response_body_sha256"":""3afc3cb79320b6f2307f5fa1b6a54b9e86b42b2603a4798a87d72fb9d47ddecc"",""sequence"":1,""usage"":{""cache_cost"":0.0,""cached_tokens"":3840,""completion_cost"":0.0,""completion_tokens"":197,""prompt_cost"":0.0,""prompt_tokens"":3870,""prompt_tokens_details"":{""cached_tokens"":3840},""reasoning_tokens"":0,""total_tokens"":4067},""utc_end"":""2026-09-15T10:18:04.327830+00:00"",""utc_start"":""2026-09-15T10:18:00.285501+00:00""}"
2,2026-09-15T10:18:06.959257+00:00,False,False,[],[],[],40020,"{""cache_read_tokens"":3328,""input_tokens"":9600,""output_tokens"":160}","{""cache_read_tokens"":3328,""cache_write_tokens"":null,""finish_reason"":""tool_calls"",""http_status"":200,""input_tokens"":9600,""latency_seconds"":5.569809499982512,""ledger_id"":695,""output_tokens"":160,""request_body_sha256"":""7f8fd927f9d588a0a44457bcb7dd3a15f16eadd432ea22af3d1f2a02b60dd4ac"",""request_bytes"":40020,""requested_model"":""EB-GLM-5.2"",""response_bytes"":1349,""response_representation"":""original response body bytes"",""returned_model"":""glm-5.2"",""sanitized_response"":false,""saved_response_body_sha256"":""8b43f7dfc6c57da928e6bec30b1ece1d09fbc5486f17c72b862215c9ddddbc87"",""sequence"":2,""usage"":{""cache_cost"":0.0,""cached_tokens"":3328,""completion_cost"":0.0,""completion_tokens"":160,""prompt_cost"":0.0,""prompt_tokens"":9600,""prompt_tokens_details"":{""cached_tokens"":3328},""reasoning_tokens"":0,""total_tokens"":9760},""utc_end"":""2026-09-15T10:18:12.617914+00:00"",""utc_start"":""2026-09-15T10:18:07.032579+00:00""}"
3,2026-09-15T10:18:21.328803+00:00,False,False,[],[],[],80505,"{""cache_read_tokens"":8320,""input_tokens"":19109,""output_tokens"":180}","{""cache_read_tokens"":8320,""cache_write_tokens"":null,""finish_reason"":""tool_calls"",""http_status"":200,""input_tokens"":19109,""latency_seconds"":5.347378000005847,""ledger_id"":696,""output_tokens"":180,""request_body_sha256"":""dab9444bd7f1f88f4a5b904b6c2628dd77b83af93c91535d30431532c439837c"",""request_bytes"":80505,""requested_model"":""EB-GLM-5.2"",""response_bytes"":1449,""response_representation"":""original response body bytes"",""returned_model"":""glm-5.2"",""sanitized_response"":false,""saved_response_body_sha256"":""9d80e6cc5b6b80fa676c0e34bfad80b8503553312931beb5c5d65ba353f6ea66"",""sequence"":3,""usage"":{""cache_cost"":0.0,""cached_tokens"":8320,""completion_cost"":0.0,""completion_tokens"":180,""prompt_cost"":0.0,""prompt_tokens"":19109,""prompt_tokens_details"":{""cached_tokens"":8320},""reasoning_tokens"":0,""total_tokens"":19289},""utc_end"":""2026-09-15T10:18:26.767121+00:00"",""utc_start"":""2026-09-15T10:18:21.404060+00:00""}"
4,2026-09-15T10:18:33.162663+00:00,False,True,[],[],[],59052,"{""cache_read_tokens"":3328,""input_tokens"":14176,""output_tokens"":306}","{""cache_read_tokens"":3328,""cache_write_tokens"":null,""finish_reason"":""tool_calls"",""http_status"":200,""input_tokens"":14176,""latency_seconds"":6.5785371999954805,""ledger_id"":697,""output_tokens"":306,""request_body_sha256"":""32455a64f579e28fe51677c6ed935a40ce71a5170f78c523c645e46d301da089"",""request_bytes"":59052,""requested_model"":""EB-GLM-5.2"",""response_bytes"":1951,""response_representation"":""original response body bytes"",""returned_model"":""glm-5.2"",""sanitized_response"":false,""saved_response_body_sha256"":""affa62cc3b3f4529a963352fdc23a6d6b02e1a9476b2f2cdfeee7651ed4272b9"",""sequence"":4,""usage"":{""cache_cost"":0.0,""cached_tokens"":3328,""completion_cost"":0.0,""completion_tokens"":306,""prompt_cost"":0.0,""prompt_tokens"":14176,""prompt_tokens_details"":{""cached_tokens"":3328},""reasoning_tokens"":0,""total_tokens"":14482},""utc_end"":""2026-09-15T10:18:39.840492+00:00"",""utc_start"":""2026-09-15T10:18:33.244265+00:00""}"
5,2026-09-15T10:19:21.423119+00:00,False,True,[],[],[],59014,"{""cache_read_tokens"":3456,""input_tokens"":14045,""output_tokens"":207}","{""cache_read_tokens"":3456,""cache_write_tokens"":null,""finish_reason"":""tool_calls"",""http_status"":200,""input_tokens"":14045,""latency_seconds"":5.928073200018844,""ledger_id"":698,""output_tokens"":207,""request_body_sha256"":""2b022986c1a0dbcb54a2a15ed6e522213fa118cfac45b0394bb89971d05e570e"",""request_bytes"":59014,""requested_model"":""EB-GLM-5.2"",""response_bytes"":1502,""response_representation"":""original response body bytes"",""returned_model"":""glm-5.2"",""sanitized_response"":false,""saved_response_body_sha256"":""962ed0b16ba467ac056ccd8019ca7659ace7fb0f6157d807d763cbc393e96952"",""sequence"":5,""usage"":{""cache_cost"":0.0,""cached_tokens"":3456,""completion_cost"":0.0,""completion_tokens"":207,""prompt_cost"":0.0,""prompt_tokens"":14045,""prompt_tokens_details"":{""cached_tokens"":3456},""reasoning_tokens"":0,""total_tokens"":14252},""utc_end"":""2026-09-15T10:19:27.461584+00:00"",""utc_start"":""2026-09-15T10:19:21.514691+00:00""}"
6,2026-09-15T10:19:31.947901+00:00,False,False,"[""e1""]",[],[],83608,"{""cache_read_tokens"":12800,""input_tokens"":20130,""output_tokens"":372}","{""cache_read_tokens"":12800,""cache_write_tokens"":null,""finish_reason"":""tool_calls"",""http_status"":200,""input_tokens"":20130,""latency_seconds"":7.975516000005882,""ledger_id"":699,""output_tokens"":372,""request_body_sha256"":""97b1eccbccf95b95836ab5c51fa953042690af050db26a8ddc92ba6f255496fb"",""request_bytes"":83608,""requested_model"":""EB-GLM-5.2"",""response_bytes"":2187,""response_representation"":""original response body bytes"",""returned_model"":""glm-5.2"",""sanitized_response"":false,""saved_response_body_sha256"":""844072ce32e4ecfeae52daaf4e56829fd4c5fc2d4cc2ceb9756b0115e6398266"",""sequence"":6,""usage"":{""cache_cost"":0.0,""cached_tokens"":12800,""completion_cost"":0.0,""completion_tokens"":372,""prompt_cost"":0.0,""prompt_tokens"":20130,""prompt_tokens_details"":{""cached_tokens"":12800},""reasoning_tokens"":0,""total_tokens"":20502},""utc_end"":""2026-09-15T10:19:40.041002+00:00"",""utc_start"":""2026-09-15T10:19:32.042423+00:00""}"
7,2026-09-15T10:19:45.181633+00:00,False,True,"[""e1""]",[],[],79753,"{""cache_read_tokens"":3328,""input_tokens"":19506,""output_tokens"":548}","{""cache_read_tokens"":3328,""cache_write_tokens"":null,""finish_reason"":""tool_calls"",""http_status"":200,""input_tokens"":19506,""latency_seconds"":13.31807179999305,""ledger_id"":700,""output_tokens"":548,""request_body_sha256"":""3f78e5959eee7911372bdf55c18ba8c609c81628000258d67088e7cc66e58c38"",""request_bytes"":79753,""requested_model"":""EB-GLM-5.2"",""response_bytes"":2968,""response_representation"":""original response body bytes"",""returned_model"":""glm-5.2"",""sanitized_response"":false,""saved_response_body_sha256"":""09a692d4fd73e2448d56a27a16f8a640738b445982673f3f4aa873a0b488575a"",""sequence"":7,""usage"":{""cache_cost"":0.0,""cached_tokens"":3328,""completion_cost"":0.0,""completion_tokens"":548,""prompt_cost"":0.0,""prompt_tokens"":19506,""prompt_tokens_details"":{""cached_tokens"":3328},""reasoning_tokens"":0,""total_tokens"":20054},""utc_end"":""2026-09-15T10:19:58.602179+00:00"",""utc_start"":""2026-09-15T10:19:45.264203+00:00""}"
8,2026-09-15T10:20:01.941967+00:00,False,True,"[""e1"",""e2""]","[""e1""]",[],84520,"{""cache_read_tokens"":3328,""input_tokens"":20449,""output_tokens"":1175}","{""cache_read_tokens"":3328,""cache_write_tokens"":null,""finish_reason"":""tool_calls"",""http_status"":200,""input_tokens"":20449,""latency_seconds"":21.782996900001308,""ledger_id"":701,""output_tokens"":1175,""request_body_sha256"":""b808964588ba8e32dd20e7056ed3e353abdef3207cb91bef7436bba5596d06f5"",""request_bytes"":84520,""requested_model"":""EB-GLM-5.2"",""response_bytes"":5519,""response_representation"":""original response body bytes"",""returned_model"":""glm-5.2"",""sanitized_response"":false,""saved_response_body_sha256"":""a5ef4fe8c924fb433c162c4ae4a856be09e2f7701f12a1000819b659f6e7b5a2"",""sequence"":8,""usage"":{""cache_cost"":0.0,""cached_tokens"":3328,""completion_cost"":0.0,""completion_tokens"":1175,""prompt_cost"":0.0,""prompt_tokens"":20449,""prompt_tokens_details"":{""cached_tokens"":3328},""reasoning_tokens"":0,""total_tokens"":21624},""utc_end"":""2026-09-15T10:20:23.828753+00:00"",""utc_start"":""2026-09-15T10:20:02.029543+00:00""}"
9,2026-09-15T10:20:28.561142+00:00,False,True,"[""e1"",""e2""]","[""e1""]",[],73293,"{""cache_read_tokens"":3328,""input_tokens"":17581,""output_tokens"":1199}","{""cache_read_tokens"":3328,""cache_write_tokens"":null,""finish_reason"":""tool_calls"",""http_status"":200,""input_tokens"":17581,""latency_seconds"":19.19534669999848,""ledger_id"":702,""output_tokens"":1199,""request_body_sha256"":""6317608495de9298f2f6eff4e0adcbb88dbae32aaaae7f2add53a9a57dd6e87a"",""request_bytes"":73293,""requested_model"":""EB-GLM-5.2"",""response_bytes"":5602,""response_representation"":""original response body bytes"",""returned_model"":""glm-5.2"",""sanitized_response"":false,""saved_response_body_sha256"":""6d558d41f0c7472c0b8ba594c659a4d60ab886762b654808646e92062d7f8299"",""sequence"":9,""usage"":{""cache_cost"":0.0,""cached_tokens"":3328,""completion_cost"":0.0,""completion_tokens"":1199,""prompt_cost"":0.0,""prompt_tokens"":17581,""prompt_tokens_details"":{""cached_tokens"":3328},""reasoning_tokens"":0,""total_tokens"":18780},""utc_end"":""2026-09-15T10:20:47.867249+00:00"",""utc_start"":""2026-09-15T10:20:28.653358+00:00""}"
10,2026-09-15T10:20:52.132452+00:00,False,True,"[""e1"",""e2""]","[""e1"",""e2""]",[],76211,"{""cache_read_tokens"":3328,""input_tokens"":18602,""output_tokens"":1199}","{""cache_read_tokens"":3328,""cache_write_tokens"":null,""finish_reason"":""tool_calls"",""http_status"":200,""input_tokens"":18602,""latency_seconds"":16.98813079998945,""ledger_id"":703,""output_tokens"":1199,""request_body_sha256"":""08d567f5515878bebd7f8392a9928f6510c13f80cb34517747fc13c38e70194c"",""request_bytes"":76211,""requested_model"":""EB-GLM-5.2"",""response_bytes"":5602,""response_representation"":""original response body bytes"",""returned_model"":""glm-5.2"",""sanitized_response"":false,""saved_response_body_sha256"":""1675892d41f80eb503a7206fff56a128b3602f9b7c5001268683e2e53a8a4a9c"",""sequence"":10,""usage"":{""cache_cost"":0.0,""cached_tokens"":3328,""completion_cost"":0.0,""completion_tokens"":1199,""prompt_cost"":0.0,""prompt_tokens"":18602,""prompt_tokens_details"":{""cached_tokens"":3328},""reasoning_tokens"":0,""total_tokens"":19801},""utc_end"":""2026-09-15T10:21:09.292446+00:00"",""utc_start"":""2026-09-15T10:20:52.279831+00:00""}"
