round,utc,final,compacted,visible,shelf_restored,shelf_evicted,wire_bytes,usage,http
1,2026-09-15T11:48:11.785956+00:00,False,False,[],[],[],16223,"{""cache_read_tokens"":3840,""input_tokens"":3870,""output_tokens"":208}","{""cache_read_tokens"":3840,""cache_write_tokens"":null,""finish_reason"":""tool_calls"",""http_status"":200,""input_tokens"":3870,""latency_seconds"":4.146956000011414,""ledger_id"":833,""output_tokens"":208,""request_body_sha256"":""f04ab436073f1d8df23d07c19d6249d5305d80faa99f820cf8b53b35eb4a8b16"",""request_bytes"":16223,""requested_model"":""EB-GLM-5.2"",""response_bytes"":1423,""response_representation"":""original response body bytes"",""returned_model"":""glm-5.2"",""sanitized_response"":false,""saved_response_body_sha256"":""11e33f2dda29227a42b21f39023886613f9e2f1444b30d885b7f1af64ee25491"",""sequence"":1,""usage"":{""cache_cost"":0.0,""cached_tokens"":3840,""completion_cost"":0.0,""completion_tokens"":208,""prompt_cost"":0.0,""prompt_tokens"":3870,""prompt_tokens_details"":{""cached_tokens"":3840},""reasoning_tokens"":0,""total_tokens"":4078},""utc_end"":""2026-09-15T11:48:16.050580+00:00"",""utc_start"":""2026-09-15T11:48:11.880716+00:00""}"
2,2026-09-15T11:48:18.626178+00:00,False,False,[],[],[],30710,"{""cache_read_tokens"":3328,""input_tokens"":7248,""output_tokens"":150}","{""cache_read_tokens"":3328,""cache_write_tokens"":null,""finish_reason"":""tool_calls"",""http_status"":200,""input_tokens"":7248,""latency_seconds"":4.315214900008868,""ledger_id"":834,""output_tokens"":150,""request_body_sha256"":""084bde5cd6642fc5960613a4ad24e57b68a58fcb10ac9897004fad829b629a99"",""request_bytes"":30710,""requested_model"":""EB-GLM-5.2"",""response_bytes"":1366,""response_representation"":""original response body bytes"",""returned_model"":""glm-5.2"",""sanitized_response"":false,""saved_response_body_sha256"":""d9b35ab704ea42790a9e013cd67faaf9504dc62c2063e949651125ff63d1cc7f"",""sequence"":2,""usage"":{""cache_cost"":0.0,""cached_tokens"":3328,""completion_cost"":0.0,""completion_tokens"":150,""prompt_cost"":0.0,""prompt_tokens"":7248,""prompt_tokens_details"":{""cached_tokens"":3328},""reasoning_tokens"":0,""total_tokens"":7398},""utc_end"":""2026-09-15T11:48:23.041574+00:00"",""utc_start"":""2026-09-15T11:48:18.709517+00:00""}"
3,2026-09-15T11:48:28.948447+00:00,False,False,[],[],[],52730,"{""cache_read_tokens"":6016,""input_tokens"":12440,""output_tokens"":171}","{""cache_read_tokens"":6016,""cache_write_tokens"":null,""finish_reason"":""tool_calls"",""http_status"":200,""input_tokens"":12440,""latency_seconds"":5.131712700007483,""ledger_id"":835,""output_tokens"":171,""request_body_sha256"":""31f8ebae4931c30807be1970b0e7fe4f15dbe26c87173a8aed2fa09dc886e26e"",""request_bytes"":52730,""requested_model"":""EB-GLM-5.2"",""response_bytes"":1356,""response_representation"":""original response body bytes"",""returned_model"":""glm-5.2"",""sanitized_response"":false,""saved_response_body_sha256"":""601fa062f1d44551f92ee324d9d814dafa87ebbcfae599e7ed1a2ef4631fd42e"",""sequence"":3,""usage"":{""cache_cost"":0.0,""cached_tokens"":6016,""completion_cost"":0.0,""completion_tokens"":171,""prompt_cost"":0.0,""prompt_tokens"":12440,""prompt_tokens_details"":{""cached_tokens"":6016},""reasoning_tokens"":0,""total_tokens"":12611},""utc_end"":""2026-09-15T11:48:34.175844+00:00"",""utc_start"":""2026-09-15T11:48:29.024880+00:00""}"
4,2026-09-15T11:48:37.693777+00:00,False,False,"[""e1""]",[],[],68025,"{""cache_read_tokens"":11264,""input_tokens"":16142,""output_tokens"":319}","{""cache_read_tokens"":11264,""cache_write_tokens"":null,""finish_reason"":""tool_calls"",""http_status"":200,""input_tokens"":16142,""latency_seconds"":6.57769659999758,""ledger_id"":836,""output_tokens"":319,""request_body_sha256"":""4df206acff9deb0cc33b038f1967264dec2181a9a918cfd6380e84f1588bee9d"",""request_bytes"":68025,""requested_model"":""EB-GLM-5.2"",""response_bytes"":1842,""response_representation"":""original response body bytes"",""returned_model"":""glm-5.2"",""sanitized_response"":false,""saved_response_body_sha256"":""806a56ffa80ac83da28fc9970b8c5071bb79d974f8bed201e5540d56141456fa"",""sequence"":4,""usage"":{""cache_cost"":0.0,""cached_tokens"":11264,""completion_cost"":0.0,""completion_tokens"":319,""prompt_cost"":0.0,""prompt_tokens"":16142,""prompt_tokens_details"":{""cached_tokens"":11264},""reasoning_tokens"":0,""total_tokens"":16461},""utc_end"":""2026-09-15T11:48:44.378519+00:00"",""utc_start"":""2026-09-15T11:48:37.781292+00:00""}"
5,2026-09-15T11:48:47.423168+00:00,False,False,"[""e1""]",[],[],80280,"{""cache_read_tokens"":14976,""input_tokens"":19183,""output_tokens"":324}","{""cache_read_tokens"":14976,""cache_write_tokens"":null,""finish_reason"":""tool_calls"",""http_status"":200,""input_tokens"":19183,""latency_seconds"":5.587868700007675,""ledger_id"":837,""output_tokens"":324,""request_body_sha256"":""34a77b21c84ccb39370ea961be2d473cbfa7d1e12e406ae7213bfe6749a10461"",""request_bytes"":80280,""requested_model"":""EB-GLM-5.2"",""response_bytes"":2108,""response_representation"":""original response body bytes"",""returned_model"":""glm-5.2"",""sanitized_response"":false,""saved_response_body_sha256"":""e81fb34e6e7095961b1e0a59e819e4896b7099f23044da4d5c41e1360382f428"",""sequence"":5,""usage"":{""cache_cost"":0.0,""cached_tokens"":14976,""completion_cost"":0.0,""completion_tokens"":324,""prompt_cost"":0.0,""prompt_tokens"":19183,""prompt_tokens_details"":{""cached_tokens"":14976},""reasoning_tokens"":0,""total_tokens"":19507},""utc_end"":""2026-09-15T11:48:53.169469+00:00"",""utc_start"":""2026-09-15T11:48:47.562220+00:00""}"
6,2026-09-15T11:48:55.160055+00:00,False,True,"[""e1""]",[],[],81416,"{""cache_read_tokens"":3328,""input_tokens"":19459,""output_tokens"":301}","{""cache_read_tokens"":3328,""cache_write_tokens"":null,""finish_reason"":""tool_calls"",""http_status"":200,""input_tokens"":19459,""latency_seconds"":5.859885299985763,""ledger_id"":838,""output_tokens"":301,""request_body_sha256"":""a8ca7bf9b0f77ec5aff44629e81640f2517e95830241443eec6ba140618c668c"",""request_bytes"":81416,""requested_model"":""EB-GLM-5.2"",""response_bytes"":2034,""response_representation"":""original response body bytes"",""returned_model"":""glm-5.2"",""sanitized_response"":false,""saved_response_body_sha256"":""54ef245d11cfc0e71fed2f1054274c2c54b32b011eeaef810fef1c9369c39aa4"",""sequence"":6,""usage"":{""cache_cost"":0.0,""cached_tokens"":3328,""completion_cost"":0.0,""completion_tokens"":301,""prompt_cost"":0.0,""prompt_tokens"":19459,""prompt_tokens_details"":{""cached_tokens"":3328},""reasoning_tokens"":0,""total_tokens"":19760},""utc_end"":""2026-09-15T11:49:01.129536+00:00"",""utc_start"":""2026-09-15T11:48:55.252293+00:00""}"
7,2026-09-15T11:49:08.192937+00:00,False,True,"[""e1""]",[],[],79213,"{""cache_read_tokens"":3328,""input_tokens"":19002,""output_tokens"":398}","{""cache_read_tokens"":3328,""cache_write_tokens"":null,""finish_reason"":""tool_calls"",""http_status"":200,""input_tokens"":19002,""latency_seconds"":7.662484900007257,""ledger_id"":839,""output_tokens"":398,""request_body_sha256"":""923f9cd375cec4747b378fab2679adb23ab4831d6daa26edb26120bc8fa86027"",""request_bytes"":79213,""requested_model"":""EB-GLM-5.2"",""response_bytes"":2394,""response_representation"":""original response body bytes"",""returned_model"":""glm-5.2"",""sanitized_response"":false,""saved_response_body_sha256"":""d1c219e4d711fec6e3ee52fa236ab3ae85a10cac2f4a790d633163d3c729d73d"",""sequence"":7,""usage"":{""cache_cost"":0.0,""cached_tokens"":3328,""completion_cost"":0.0,""completion_tokens"":398,""prompt_cost"":0.0,""prompt_tokens"":19002,""prompt_tokens_details"":{""cached_tokens"":3328},""reasoning_tokens"":0,""total_tokens"":19400},""utc_end"":""2026-09-15T11:49:15.955552+00:00"",""utc_start"":""2026-09-15T11:49:08.276873+00:00""}"
8,2026-09-15T11:49:26.079214+00:00,False,True,"[""e1""]","[""e1""]",[],90703,"{""cache_read_tokens"":3456,""input_tokens"":21797,""output_tokens"":372}","{""cache_read_tokens"":3456,""cache_write_tokens"":null,""finish_reason"":""tool_calls"",""http_status"":200,""input_tokens"":21797,""latency_seconds"":7.835418499977095,""ledger_id"":840,""output_tokens"":372,""request_body_sha256"":""bd20283fc9f1c90113f3ba02ddff6816a3ae9923f795509d05c07c4b34faed91"",""request_bytes"":90703,""requested_model"":""EB-GLM-5.2"",""response_bytes"":2245,""response_representation"":""original response body bytes"",""returned_model"":""glm-5.2"",""sanitized_response"":false,""saved_response_body_sha256"":""59c4f90df44f317f6067de5966a099a299a53403669894d2b8f126b7b11533d7"",""sequence"":8,""usage"":{""cache_cost"":0.0,""cached_tokens"":3456,""completion_cost"":0.0,""completion_tokens"":372,""prompt_cost"":0.0,""prompt_tokens"":21797,""prompt_tokens_details"":{""cached_tokens"":3456},""reasoning_tokens"":0,""total_tokens"":22169},""utc_end"":""2026-09-15T11:49:34.024049+00:00"",""utc_start"":""2026-09-15T11:49:26.170799+00:00""}"
9,2026-09-15T11:49:41.804094+00:00,False,True,"[""e1""]","[""e1""]",[],89515,"{""cache_read_tokens"":3328,""input_tokens"":21553,""output_tokens"":372}","{""cache_read_tokens"":3328,""cache_write_tokens"":null,""finish_reason"":""tool_calls"",""http_status"":200,""input_tokens"":21553,""latency_seconds"":6.225445099989884,""ledger_id"":841,""output_tokens"":372,""request_body_sha256"":""f5c8c206125eb5955f2e9e0aea54bb8503e989a3669a4b834bdbf835c5f1fd5b"",""request_bytes"":89515,""requested_model"":""EB-GLM-5.2"",""response_bytes"":2245,""response_representation"":""original response body bytes"",""returned_model"":""glm-5.2"",""sanitized_response"":false,""saved_response_body_sha256"":""b11a480767f7d39e385fe177bd4a6045bf363258882ea411e52e0ee03636cf64"",""sequence"":9,""usage"":{""cache_cost"":0.0,""cached_tokens"":3328,""completion_cost"":0.0,""completion_tokens"":372,""prompt_cost"":0.0,""prompt_tokens"":21553,""prompt_tokens_details"":{""cached_tokens"":3328},""reasoning_tokens"":0,""total_tokens"":21925},""utc_end"":""2026-09-15T11:49:48.136794+00:00"",""utc_start"":""2026-09-15T11:49:41.894779+00:00""}"
10,2026-09-15T11:49:48.550129+00:00,False,True,"[""e1""]","[""e1""]",[],83751,"{""cache_read_tokens"":3328,""input_tokens"":20316,""output_tokens"":384}","{""cache_read_tokens"":3328,""cache_write_tokens"":null,""finish_reason"":""tool_calls"",""http_status"":200,""input_tokens"":20316,""latency_seconds"":9.8132101999945,""ledger_id"":842,""output_tokens"":384,""request_body_sha256"":""b0b7554c40d7c10e6d6ec66f49153725ef90a83dd07de8e5b43cd92870082b50"",""request_bytes"":83751,""requested_model"":""EB-GLM-5.2"",""response_bytes"":2124,""response_representation"":""original response body bytes"",""returned_model"":""glm-5.2"",""sanitized_response"":false,""saved_response_body_sha256"":""76980913eed5fdc70e2041a4c0cfa4bf1ea358c33a67896a72b0d4945f9a3717"",""sequence"":10,""usage"":{""cache_cost"":0.0,""cached_tokens"":3328,""completion_cost"":0.0,""completion_tokens"":384,""prompt_cost"":0.0,""prompt_tokens"":20316,""prompt_tokens_details"":{""cached_tokens"":3328},""reasoning_tokens"":0,""total_tokens"":20700},""utc_end"":""2026-09-15T11:49:58.478288+00:00"",""utc_start"":""2026-09-15T11:49:48.642729+00:00""}"
