round,utc,final,compacted,visible,shelf_restored,shelf_evicted,wire_bytes,usage,http
1,2026-09-15T13:35:37.486910+00:00,False,False,[],[],[],16223,"{""cache_read_tokens"":3840,""input_tokens"":3870,""output_tokens"":176}","{""cache_read_tokens"":3840,""cache_write_tokens"":null,""finish_reason"":""tool_calls"",""http_status"":200,""input_tokens"":3870,""latency_seconds"":4.782604400010314,""ledger_id"":1082,""output_tokens"":176,""request_body_sha256"":""f04ab436073f1d8df23d07c19d6249d5305d80faa99f820cf8b53b35eb4a8b16"",""request_bytes"":16223,""requested_model"":""EB-GLM-5.2"",""response_bytes"":1258,""response_representation"":""original response body bytes"",""returned_model"":""glm-5.2"",""sanitized_response"":false,""saved_response_body_sha256"":""a4fc2a932fecbd61d1da765453b6a7623c80f29e5190e7a3b52f930e8ef02ac2"",""sequence"":1,""usage"":{""cache_cost"":0.0,""cached_tokens"":3840,""completion_cost"":0.0,""completion_tokens"":176,""prompt_cost"":0.0,""prompt_tokens"":3870,""prompt_tokens_details"":{""cached_tokens"":3840},""reasoning_tokens"":0,""total_tokens"":4046},""utc_end"":""2026-09-15T13:35:42.374644+00:00"",""utc_start"":""2026-09-15T13:35:37.572862+00:00""}"
2,2026-09-15T13:35:44.608526+00:00,False,False,[],[],[],35697,"{""cache_read_tokens"":3328,""input_tokens"":8501,""output_tokens"":140}","{""cache_read_tokens"":3328,""cache_write_tokens"":null,""finish_reason"":""tool_calls"",""http_status"":200,""input_tokens"":8501,""latency_seconds"":3.09239490001346,""ledger_id"":1083,""output_tokens"":140,""request_body_sha256"":""c009ce5ecc20b94474d783e872c0b01e19e043d46975fbb404b46134cb5f1f9a"",""request_bytes"":35697,""requested_model"":""EB-GLM-5.2"",""response_bytes"":1274,""response_representation"":""original response body bytes"",""returned_model"":""glm-5.2"",""sanitized_response"":false,""saved_response_body_sha256"":""d741708124984d80af24d4b1211abfbeb89260d5e97995346e96f79260975470"",""sequence"":2,""usage"":{""cache_cost"":0.0,""cached_tokens"":3328,""completion_cost"":0.0,""completion_tokens"":140,""prompt_cost"":0.0,""prompt_tokens"":8501,""prompt_tokens_details"":{""cached_tokens"":3328},""reasoning_tokens"":0,""total_tokens"":8641},""utc_end"":""2026-09-15T13:35:47.800625+00:00"",""utc_start"":""2026-09-15T13:35:44.692709+00:00""}"
3,2026-09-15T13:35:51.782767+00:00,False,False,[],[],[],63067,"{""cache_read_tokens"":7296,""input_tokens"":14771,""output_tokens"":122}","{""cache_read_tokens"":7296,""cache_write_tokens"":null,""finish_reason"":""tool_calls"",""http_status"":200,""input_tokens"":14771,""latency_seconds"":3.847383800020907,""ledger_id"":1084,""output_tokens"":122,""request_body_sha256"":""79436e5180daa8e3909e8ec109e71453f1b65ae35134c4be347468af5b6d1a11"",""request_bytes"":63067,""requested_model"":""EB-GLM-5.2"",""response_bytes"":1121,""response_representation"":""original response body bytes"",""returned_model"":""glm-5.2"",""sanitized_response"":false,""saved_response_body_sha256"":""0eb9eda382368f9ec1bf613b9fcbdbd8eae035141bed905e58bedf33f5fa4148"",""sequence"":3,""usage"":{""cache_cost"":0.0,""cached_tokens"":7296,""completion_cost"":0.0,""completion_tokens"":122,""prompt_cost"":0.0,""prompt_tokens"":14771,""prompt_tokens_details"":{""cached_tokens"":7296},""reasoning_tokens"":0,""total_tokens"":14893},""utc_end"":""2026-09-15T13:35:55.739557+00:00"",""utc_start"":""2026-09-15T13:35:51.874981+00:00""}"
4,2026-09-15T13:35:57.439955+00:00,False,False,"[""e1""]",[],[],83674,"{""cache_read_tokens"":13568,""input_tokens"":19973,""output_tokens"":240}","{""cache_read_tokens"":13568,""cache_write_tokens"":null,""finish_reason"":""tool_calls"",""http_status"":200,""input_tokens"":19973,""latency_seconds"":5.521236700005829,""ledger_id"":1085,""output_tokens"":240,""request_body_sha256"":""7f9e8659b2247264ab115e598d0b29e2f4d48b0b5824c445440408bf3d367212"",""request_bytes"":83674,""requested_model"":""EB-GLM-5.2"",""response_bytes"":1582,""response_representation"":""original response body bytes"",""returned_model"":""glm-5.2"",""sanitized_response"":false,""saved_response_body_sha256"":""355e90e60fb3320d12d99df474f40feed59af1fa76b2f6a0970b6c8832e85074"",""sequence"":4,""usage"":{""cache_cost"":0.0,""cached_tokens"":13568,""completion_cost"":0.0,""completion_tokens"":240,""prompt_cost"":0.0,""prompt_tokens"":19973,""prompt_tokens_details"":{""cached_tokens"":13568},""reasoning_tokens"":0,""total_tokens"":20213},""utc_end"":""2026-09-15T13:36:03.069047+00:00"",""utc_start"":""2026-09-15T13:35:57.529885+00:00""}"
5,2026-09-15T13:36:06.345321+00:00,False,True,"[""e1""]",[],[],90710,"{""cache_read_tokens"":3328,""input_tokens"":21712,""output_tokens"":119}","{""cache_read_tokens"":3328,""cache_write_tokens"":null,""finish_reason"":""tool_calls"",""http_status"":200,""input_tokens"":21712,""latency_seconds"":5.1339514999999665,""ledger_id"":1086,""output_tokens"":119,""request_body_sha256"":""1b4f5198229955d01b8ba296779ad59bff151ed3512fb1bc1938445ecafd01e9"",""request_bytes"":90710,""requested_model"":""EB-GLM-5.2"",""response_bytes"":1054,""response_representation"":""original response body bytes"",""returned_model"":""glm-5.2"",""sanitized_response"":false,""saved_response_body_sha256"":""6d035c481a11545b05c210008668f54d439f7873450f377e83a050ca8a588cb3"",""sequence"":5,""usage"":{""cache_cost"":0.0,""cached_tokens"":3328,""completion_cost"":0.0,""completion_tokens"":119,""prompt_cost"":0.0,""prompt_tokens"":21712,""prompt_tokens_details"":{""cached_tokens"":3328},""reasoning_tokens"":0,""total_tokens"":21831},""utc_end"":""2026-09-15T13:36:11.594450+00:00"",""utc_start"":""2026-09-15T13:36:06.443842+00:00""}"
6,2026-09-15T13:36:13.667027+00:00,False,True,"[""e1""]",[],[],83384,"{""cache_read_tokens"":3328,""input_tokens"":20073,""output_tokens"":89}","{""cache_read_tokens"":3328,""cache_write_tokens"":null,""finish_reason"":""tool_calls"",""http_status"":200,""input_tokens"":20073,""latency_seconds"":4.275284900009865,""ledger_id"":1087,""output_tokens"":89,""request_body_sha256"":""886d06b5cf7f85e7e4ecfd9e07b68fa4639fe8f16bec7ea68e03df75534bbc71"",""request_bytes"":83384,""requested_model"":""EB-GLM-5.2"",""response_bytes"":928,""response_representation"":""original response body bytes"",""returned_model"":""glm-5.2"",""sanitized_response"":false,""saved_response_body_sha256"":""4ce7317a2213edb5e2e460e15c4c6f46124a40b5ad42ce55f17fb10ed47f5037"",""sequence"":6,""usage"":{""cache_cost"":0.0,""cached_tokens"":3328,""completion_cost"":0.0,""completion_tokens"":89,""prompt_cost"":0.0,""prompt_tokens"":20073,""prompt_tokens_details"":{""cached_tokens"":3328},""reasoning_tokens"":0,""total_tokens"":20162},""utc_end"":""2026-09-15T13:36:18.052465+00:00"",""utc_start"":""2026-09-15T13:36:13.759770+00:00""}"
7,2026-09-15T13:36:19.245887+00:00,False,True,"[""e1""]","[""e1""]",[],79466,"{""cache_read_tokens"":3328,""input_tokens"":18773,""output_tokens"":204}","{""cache_read_tokens"":3328,""cache_write_tokens"":null,""finish_reason"":""tool_calls"",""http_status"":200,""input_tokens"":18773,""latency_seconds"":5.7070902999839745,""ledger_id"":1088,""output_tokens"":204,""request_body_sha256"":""a78bc6bd5ca242e1eb051b07a82d7a799df30543a5ca979a7716eeb634553c58"",""request_bytes"":79466,""requested_model"":""EB-GLM-5.2"",""response_bytes"":1440,""response_representation"":""original response body bytes"",""returned_model"":""glm-5.2"",""sanitized_response"":false,""saved_response_body_sha256"":""449fba9ba137f72b1386450278080278c6187a90911195fa63f17b0ee6751821"",""sequence"":7,""usage"":{""cache_cost"":0.0,""cached_tokens"":3328,""completion_cost"":0.0,""completion_tokens"":204,""prompt_cost"":0.0,""prompt_tokens"":18773,""prompt_tokens_details"":{""cached_tokens"":3328},""reasoning_tokens"":0,""total_tokens"":18977},""utc_end"":""2026-09-15T13:36:25.073684+00:00"",""utc_start"":""2026-09-15T13:36:19.348343+00:00""}"
8,2026-09-15T13:36:27.542479+00:00,False,True,"[""e1""]","[""e1""]",[],76127,"{""cache_read_tokens"":3328,""input_tokens"":17914,""output_tokens"":335}","{""cache_read_tokens"":3328,""cache_write_tokens"":null,""finish_reason"":""tool_calls"",""http_status"":200,""input_tokens"":17914,""latency_seconds"":7.767137699993327,""ledger_id"":1089,""output_tokens"":335,""request_body_sha256"":""c7c8496c35627f838ce02168da29e91614ebebc5af64588f095e1b483906f0d6"",""request_bytes"":76127,""requested_model"":""EB-GLM-5.2"",""response_bytes"":1962,""response_representation"":""original response body bytes"",""returned_model"":""glm-5.2"",""sanitized_response"":false,""saved_response_body_sha256"":""306721d7eb118cafe6667c416398fa7b61089240aad2a747d54815c0bf799e7f"",""sequence"":8,""usage"":{""cache_cost"":0.0,""cached_tokens"":3328,""completion_cost"":0.0,""completion_tokens"":335,""prompt_cost"":0.0,""prompt_tokens"":17914,""prompt_tokens_details"":{""cached_tokens"":3328},""reasoning_tokens"":0,""total_tokens"":18249},""utc_end"":""2026-09-15T13:36:35.426180+00:00"",""utc_start"":""2026-09-15T13:36:27.641459+00:00""}"
9,2026-09-15T13:36:37.057867+00:00,False,True,"[""e1""]","[""e1""]",[],74098,"{""cache_read_tokens"":3328,""input_tokens"":17602,""output_tokens"":258}","{""cache_read_tokens"":3328,""cache_write_tokens"":null,""finish_reason"":""tool_calls"",""http_status"":200,""input_tokens"":17602,""latency_seconds"":6.554728999995859,""ledger_id"":1090,""output_tokens"":258,""request_body_sha256"":""e71c91468239d6a1921c50ed987afa3cbfd15526ff15e361c1ad73060b9bc78e"",""request_bytes"":74098,""requested_model"":""EB-GLM-5.2"",""response_bytes"":1683,""response_representation"":""original response body bytes"",""returned_model"":""glm-5.2"",""sanitized_response"":false,""saved_response_body_sha256"":""eaa75ca4fba5f3eeb08e3b6a1ee29f3bbde27936918e0bc37a929195134bb024"",""sequence"":9,""usage"":{""cache_cost"":0.0,""cached_tokens"":3328,""completion_cost"":0.0,""completion_tokens"":258,""prompt_cost"":0.0,""prompt_tokens"":17602,""prompt_tokens_details"":{""cached_tokens"":3328},""reasoning_tokens"":0,""total_tokens"":17860},""utc_end"":""2026-09-15T13:36:43.759398+00:00"",""utc_start"":""2026-09-15T13:36:37.183316+00:00""}"
10,2026-09-15T13:36:57.519490+00:00,False,True,"[""e1""]","[""e1""]",[],82276,"{""cache_read_tokens"":3328,""input_tokens"":19837,""output_tokens"":247}","{""cache_read_tokens"":3328,""cache_write_tokens"":null,""finish_reason"":""tool_calls"",""http_status"":200,""input_tokens"":19837,""latency_seconds"":11.613230299990391,""ledger_id"":1091,""output_tokens"":247,""request_body_sha256"":""0c4035eb08c38108e828b132634c19fa3b79dc6579cd8bdfaa455f3da09cdf05"",""request_bytes"":82276,""requested_model"":""EB-GLM-5.2"",""response_bytes"":1594,""response_representation"":""original response body bytes"",""returned_model"":""glm-5.2"",""sanitized_response"":false,""saved_response_body_sha256"":""74e65491e848ed825517dbb74d18d450174eceb769bbdbb33c8a9b4f4071235b"",""sequence"":10,""usage"":{""cache_cost"":0.0,""cached_tokens"":3328,""completion_cost"":0.0,""completion_tokens"":247,""prompt_cost"":0.0,""prompt_tokens"":19837,""prompt_tokens_details"":{""cached_tokens"":3328},""reasoning_tokens"":0,""total_tokens"":20084},""utc_end"":""2026-09-15T13:37:09.247614+00:00"",""utc_start"":""2026-09-15T13:36:57.617485+00:00""}"
