round,utc,final,compacted,visible,shelf_restored,shelf_evicted,wire_bytes,usage,http
1,2026-09-15T11:50:38.039762+00:00,False,False,[],[],[],16151,"{""cache_read_tokens"":3200,""input_tokens"":3869,""output_tokens"":119}","{""cache_read_tokens"":3200,""cache_write_tokens"":null,""finish_reason"":""tool_calls"",""http_status"":200,""input_tokens"":3869,""latency_seconds"":4.374701199994888,""ledger_id"":848,""output_tokens"":119,""request_body_sha256"":""fe019b884af954cf8777f10448535ff340cb76bb43e9ff9bfcb87c4cc5b7cdcd"",""request_bytes"":16151,""requested_model"":""EB-GLM-5.2"",""response_bytes"":1135,""response_representation"":""original response body bytes"",""returned_model"":""glm-5.2"",""sanitized_response"":false,""saved_response_body_sha256"":""1333164708fe95ca3f127fff389b958e3910e5e38e9858ed9e45642be7e49ed0"",""sequence"":1,""usage"":{""cache_cost"":0.0,""cached_tokens"":3200,""completion_cost"":0.0,""completion_tokens"":119,""prompt_cost"":0.0,""prompt_tokens"":3869,""prompt_tokens_details"":{""cached_tokens"":3200},""reasoning_tokens"":0,""total_tokens"":3988},""utc_end"":""2026-09-15T11:50:42.514177+00:00"",""utc_start"":""2026-09-15T11:50:38.119572+00:00""}"
2,2026-09-15T11:50:50.405581+00:00,False,False,[],[],[],38603,"{""cache_read_tokens"":3328,""input_tokens"":9271,""output_tokens"":225}","{""cache_read_tokens"":3328,""cache_write_tokens"":null,""finish_reason"":""tool_calls"",""http_status"":200,""input_tokens"":9271,""latency_seconds"":5.789260599995032,""ledger_id"":849,""output_tokens"":225,""request_body_sha256"":""03b11dfe9de69e411d4eb04ac338c44a81382bf0a8af58d6bd54f12ad09ed6ef"",""request_bytes"":38603,""requested_model"":""EB-GLM-5.2"",""response_bytes"":1762,""response_representation"":""original response body bytes"",""returned_model"":""glm-5.2"",""sanitized_response"":false,""saved_response_body_sha256"":""e831a2b987e3f57f21bd6f3f4aa2d84d8abfdfda1b657daf1178a6b5b85d76bb"",""sequence"":2,""usage"":{""cache_cost"":0.0,""cached_tokens"":3328,""completion_cost"":0.0,""completion_tokens"":225,""prompt_cost"":0.0,""prompt_tokens"":9271,""prompt_tokens_details"":{""cached_tokens"":3328},""reasoning_tokens"":0,""total_tokens"":9496},""utc_end"":""2026-09-15T11:50:56.292166+00:00"",""utc_start"":""2026-09-15T11:50:50.484629+00:00""}"
3,2026-09-15T11:51:22.985550+00:00,False,False,[],[],[],77622,"{""cache_read_tokens"":8064,""input_tokens"":18423,""output_tokens"":286}","{""cache_read_tokens"":8064,""cache_write_tokens"":null,""finish_reason"":""tool_calls"",""http_status"":200,""input_tokens"":18423,""latency_seconds"":7.349951600015629,""ledger_id"":850,""output_tokens"":286,""request_body_sha256"":""d238179a92241efb085f33202e3344ae53fe0c6313597d5b84bedca9d0852b96"",""request_bytes"":77622,""requested_model"":""EB-GLM-5.2"",""response_bytes"":1974,""response_representation"":""original response body bytes"",""returned_model"":""glm-5.2"",""sanitized_response"":false,""saved_response_body_sha256"":""635100232a1e726ba9d49f76f3a870adbd3c577c892655f23016eb0b50a4750b"",""sequence"":3,""usage"":{""cache_cost"":0.0,""cached_tokens"":8064,""completion_cost"":0.0,""completion_tokens"":286,""prompt_cost"":0.0,""prompt_tokens"":18423,""prompt_tokens_details"":{""cached_tokens"":8064},""reasoning_tokens"":0,""total_tokens"":18709},""utc_end"":""2026-09-15T11:51:30.434756+00:00"",""utc_start"":""2026-09-15T11:51:23.067120+00:00""}"
4,2026-09-15T11:51:47.063057+00:00,False,True,[],[],[],58357,"{""cache_read_tokens"":3328,""input_tokens"":13935,""output_tokens"":236}","{""cache_read_tokens"":3328,""cache_write_tokens"":null,""finish_reason"":""tool_calls"",""http_status"":200,""input_tokens"":13935,""latency_seconds"":6.06412639998598,""ledger_id"":851,""output_tokens"":236,""request_body_sha256"":""fb35c5f2ace8ed28da4db90d27870a67b562b190e8974dae580a25b8d6cf8be5"",""request_bytes"":58357,""requested_model"":""EB-GLM-5.2"",""response_bytes"":1755,""response_representation"":""original response body bytes"",""returned_model"":""glm-5.2"",""sanitized_response"":false,""saved_response_body_sha256"":""e2a8cc9ec031d6ba6d3ff8143f7dbfe9e8fbd6705d74f779679dd2041f0ddfdd"",""sequence"":4,""usage"":{""cache_cost"":0.0,""cached_tokens"":3328,""completion_cost"":0.0,""completion_tokens"":236,""prompt_cost"":0.0,""prompt_tokens"":13935,""prompt_tokens_details"":{""cached_tokens"":3328},""reasoning_tokens"":0,""total_tokens"":14171},""utc_end"":""2026-09-15T11:51:53.228204+00:00"",""utc_start"":""2026-09-15T11:51:47.146783+00:00""}"
5,2026-09-15T11:52:13.008295+00:00,False,True,[],[],[],58028,"{""cache_read_tokens"":3328,""input_tokens"":13973,""output_tokens"":250}","{""cache_read_tokens"":3328,""cache_write_tokens"":null,""finish_reason"":""tool_calls"",""http_status"":200,""input_tokens"":13973,""latency_seconds"":7.230199000012362,""ledger_id"":852,""output_tokens"":250,""request_body_sha256"":""2ee90da518afcf45def7e1a195694931e49288eb5ccb600fc2d3e481927c4d58"",""request_bytes"":58028,""requested_model"":""EB-GLM-5.2"",""response_bytes"":1746,""response_representation"":""original response body bytes"",""returned_model"":""glm-5.2"",""sanitized_response"":false,""saved_response_body_sha256"":""04a811c57b2d089225294fd2ba2981ce4726638a3c40328f69413643cd00dfb0"",""sequence"":5,""usage"":{""cache_cost"":0.0,""cached_tokens"":3328,""completion_cost"":0.0,""completion_tokens"":250,""prompt_cost"":0.0,""prompt_tokens"":13973,""prompt_tokens_details"":{""cached_tokens"":3328},""reasoning_tokens"":0,""total_tokens"":14223},""utc_end"":""2026-09-15T11:52:20.343471+00:00"",""utc_start"":""2026-09-15T11:52:13.095813+00:00""}"
6,2026-09-15T11:52:47.863092+00:00,False,True,[],[],[],58541,"{""cache_read_tokens"":3328,""input_tokens"":14283,""output_tokens"":253}","{""cache_read_tokens"":3328,""cache_write_tokens"":null,""finish_reason"":""tool_calls"",""http_status"":200,""input_tokens"":14283,""latency_seconds"":7.359827300009783,""ledger_id"":853,""output_tokens"":253,""request_body_sha256"":""48bb64c87c826a49a9fd65216daec0fdc28be556c8e30d9c0740a50485629815"",""request_bytes"":58541,""requested_model"":""EB-GLM-5.2"",""response_bytes"":1823,""response_representation"":""original response body bytes"",""returned_model"":""glm-5.2"",""sanitized_response"":false,""saved_response_body_sha256"":""5bd227f162c496ae881927646223059a44d75e5dffb47f19bb688f2f5dbb8410"",""sequence"":6,""usage"":{""cache_cost"":0.0,""cached_tokens"":3328,""completion_cost"":0.0,""completion_tokens"":253,""prompt_cost"":0.0,""prompt_tokens"":14283,""prompt_tokens_details"":{""cached_tokens"":3328},""reasoning_tokens"":0,""total_tokens"":14536},""utc_end"":""2026-09-15T11:52:55.343395+00:00"",""utc_start"":""2026-09-15T11:52:47.960876+00:00""}"
7,2026-09-15T11:53:03.010761+00:00,False,True,[],[],[],58096,"{""cache_read_tokens"":3328,""input_tokens"":13712,""output_tokens"":235}","{""cache_read_tokens"":3328,""cache_write_tokens"":null,""finish_reason"":""tool_calls"",""http_status"":200,""input_tokens"":13712,""latency_seconds"":7.158669299999019,""ledger_id"":854,""output_tokens"":235,""request_body_sha256"":""7d1748e206925de5e7ba1dc69b2e5d7849dfc6e937eb6b20a078499a355a708d"",""request_bytes"":58096,""requested_model"":""EB-GLM-5.2"",""response_bytes"":1644,""response_representation"":""original response body bytes"",""returned_model"":""glm-5.2"",""sanitized_response"":false,""saved_response_body_sha256"":""24f943d28971e2ff156a1c511b39422e8c330b305f99ae787e55185b3d9ea40e"",""sequence"":7,""usage"":{""cache_cost"":0.0,""cached_tokens"":3328,""completion_cost"":0.0,""completion_tokens"":235,""prompt_cost"":0.0,""prompt_tokens"":13712,""prompt_tokens_details"":{""cached_tokens"":3328},""reasoning_tokens"":0,""total_tokens"":13947},""utc_end"":""2026-09-15T11:53:10.283491+00:00"",""utc_start"":""2026-09-15T11:53:03.106123+00:00""}"
8,2026-09-15T11:53:51.717230+00:00,False,True,[],[],[],59002,"{""cache_read_tokens"":3328,""input_tokens"":14788,""output_tokens"":270}","{""cache_read_tokens"":3328,""cache_write_tokens"":null,""finish_reason"":""tool_calls"",""http_status"":200,""input_tokens"":14788,""latency_seconds"":6.319659600005252,""ledger_id"":855,""output_tokens"":270,""request_body_sha256"":""cbe09b74c79977cdeaecc30d5d610f67c7de54532c6043f5e1dd5ef8a3f83ca0"",""request_bytes"":59002,""requested_model"":""EB-GLM-5.2"",""response_bytes"":1782,""response_representation"":""original response body bytes"",""returned_model"":""glm-5.2"",""sanitized_response"":false,""saved_response_body_sha256"":""5649ef68e6a40745721f10a780b1b49c63d74431e61e7e053607d594adf87060"",""sequence"":8,""usage"":{""cache_cost"":0.0,""cached_tokens"":3328,""completion_cost"":0.0,""completion_tokens"":270,""prompt_cost"":0.0,""prompt_tokens"":14788,""prompt_tokens_details"":{""cached_tokens"":3328},""reasoning_tokens"":0,""total_tokens"":15058},""utc_end"":""2026-09-15T11:53:58.223816+00:00"",""utc_start"":""2026-09-15T11:53:51.886709+00:00""}"
9,2026-09-15T11:54:40.650977+00:00,False,True,[],[],[],59176,"{""cache_read_tokens"":3328,""input_tokens"":15171,""output_tokens"":252}","{""cache_read_tokens"":3328,""cache_write_tokens"":null,""finish_reason"":""tool_calls"",""http_status"":200,""input_tokens"":15171,""latency_seconds"":6.674700900010066,""ledger_id"":856,""output_tokens"":252,""request_body_sha256"":""5a2ca723393c2ddd53ff37073eb5075c0a9fb9d3862e4ad0d4db3231edcd2e13"",""request_bytes"":59176,""requested_model"":""EB-GLM-5.2"",""response_bytes"":1688,""response_representation"":""original response body bytes"",""returned_model"":""glm-5.2"",""sanitized_response"":false,""saved_response_body_sha256"":""7e34518840101195eff1b6efee460e3b1438baaa4ddc7c59381e9762aad62a51"",""sequence"":9,""usage"":{""cache_cost"":0.0,""cached_tokens"":3328,""completion_cost"":0.0,""completion_tokens"":252,""prompt_cost"":0.0,""prompt_tokens"":15171,""prompt_tokens_details"":{""cached_tokens"":3328},""reasoning_tokens"":0,""total_tokens"":15423},""utc_end"":""2026-09-15T11:54:47.443979+00:00"",""utc_start"":""2026-09-15T11:54:40.751318+00:00""}"
10,2026-09-15T11:55:12.488148+00:00,False,True,[],[],[],58619,"{""cache_read_tokens"":3328,""input_tokens"":14591,""output_tokens"":247}","{""cache_read_tokens"":3328,""cache_write_tokens"":null,""finish_reason"":""tool_calls"",""http_status"":200,""input_tokens"":14591,""latency_seconds"":5.219096899993019,""ledger_id"":857,""output_tokens"":247,""request_body_sha256"":""54ff35daf940ea712b28e7025ed66076f493d44b31c9c32ce7f3f6fe47293836"",""request_bytes"":58619,""requested_model"":""EB-GLM-5.2"",""response_bytes"":1666,""response_representation"":""original response body bytes"",""returned_model"":""glm-5.2"",""sanitized_response"":false,""saved_response_body_sha256"":""49d2475cd047c7e421cdfda2ba848b1723332c67ba510f9e4f38e9930cdd6f1e"",""sequence"":10,""usage"":{""cache_cost"":0.0,""cached_tokens"":3328,""completion_cost"":0.0,""completion_tokens"":247,""prompt_cost"":0.0,""prompt_tokens"":14591,""prompt_tokens_details"":{""cached_tokens"":3328},""reasoning_tokens"":0,""total_tokens"":14838},""utc_end"":""2026-09-15T11:55:17.826189+00:00"",""utc_start"":""2026-09-15T11:55:12.588856+00:00""}"
