round,utc,final,compacted,visible,shelf_restored,shelf_evicted,wire_bytes,usage,http
1,2026-09-15T12:21:50.253429+00:00,False,False,[],[],[],16223,"{""cache_read_tokens"":0,""input_tokens"":3870,""output_tokens"":249}","{""cache_read_tokens"":0,""cache_write_tokens"":null,""finish_reason"":""tool_calls"",""http_status"":200,""input_tokens"":3870,""latency_seconds"":5.644700000004377,""ledger_id"":868,""output_tokens"":249,""request_body_sha256"":""f04ab436073f1d8df23d07c19d6249d5305d80faa99f820cf8b53b35eb4a8b16"",""request_bytes"":16223,""requested_model"":""EB-GLM-5.2"",""response_bytes"":1675,""response_representation"":""original response body bytes"",""returned_model"":""glm-5.2"",""sanitized_response"":false,""saved_response_body_sha256"":""c81e0eaffa0804a2b8e66d72876314335bd78cd96beb51ea7e483dac28c2cd09"",""sequence"":1,""usage"":{""cache_cost"":0.0,""cached_tokens"":0,""completion_cost"":0.0,""completion_tokens"":249,""prompt_cost"":0.0,""prompt_tokens"":3870,""prompt_tokens_details"":{""cached_tokens"":0},""reasoning_tokens"":0,""total_tokens"":4119},""utc_end"":""2026-09-15T12:21:55.989115+00:00"",""utc_start"":""2026-09-15T12:21:50.327406+00:00""}"
2,2026-09-15T12:22:15.025031+00:00,False,False,[],[],[],47420,"{""cache_read_tokens"":3328,""input_tokens"":11311,""output_tokens"":221}","{""cache_read_tokens"":3328,""cache_write_tokens"":null,""finish_reason"":""tool_calls"",""http_status"":200,""input_tokens"":11311,""latency_seconds"":4.817206500010798,""ledger_id"":869,""output_tokens"":221,""request_body_sha256"":""bf81a3df62f07baec025dab20b078a33bdcd9161160a71bc55cfc4b5073bb981"",""request_bytes"":47420,""requested_model"":""EB-GLM-5.2"",""response_bytes"":1661,""response_representation"":""original response body bytes"",""returned_model"":""glm-5.2"",""sanitized_response"":false,""saved_response_body_sha256"":""7d20813902f28f2a9a70674b92ae5b7ddad6567cf7a0650fcd3c001802c5eac7"",""sequence"":2,""usage"":{""cache_cost"":0.0,""cached_tokens"":3328,""completion_cost"":0.0,""completion_tokens"":221,""prompt_cost"":0.0,""prompt_tokens"":11311,""prompt_tokens_details"":{""cached_tokens"":3328},""reasoning_tokens"":0,""total_tokens"":11532},""utc_end"":""2026-09-15T12:22:19.943829+00:00"",""utc_start"":""2026-09-15T12:22:15.107060+00:00""}"
3,2026-09-15T12:22:24.374742+00:00,False,False,[],[],[],75531,"{""cache_read_tokens"":10112,""input_tokens"":17788,""output_tokens"":180}","{""cache_read_tokens"":10112,""cache_write_tokens"":null,""finish_reason"":""tool_calls"",""http_status"":200,""input_tokens"":17788,""latency_seconds"":3.920823399996152,""ledger_id"":870,""output_tokens"":180,""request_body_sha256"":""2d9343bf2c25f0b38630495c823c5ddd19e1e92b351ccda7ab5d8f197c6b9f0a"",""request_bytes"":75531,""requested_model"":""EB-GLM-5.2"",""response_bytes"":1364,""response_representation"":""original response body bytes"",""returned_model"":""glm-5.2"",""sanitized_response"":false,""saved_response_body_sha256"":""968c201706a0916a65d7edf2efd853a66b25145d6091f4e926985a76ddc90b32"",""sequence"":3,""usage"":{""cache_cost"":0.0,""cached_tokens"":10112,""completion_cost"":0.0,""completion_tokens"":180,""prompt_cost"":0.0,""prompt_tokens"":17788,""prompt_tokens_details"":{""cached_tokens"":10112},""reasoning_tokens"":0,""total_tokens"":17968},""utc_end"":""2026-09-15T12:22:28.408038+00:00"",""utc_start"":""2026-09-15T12:22:24.464586+00:00""}"
4,2026-09-15T12:22:32.078799+00:00,False,True,"[""e1""]",[],[],68295,"{""cache_read_tokens"":3328,""input_tokens"":16251,""output_tokens"":185}","{""cache_read_tokens"":3328,""cache_write_tokens"":null,""finish_reason"":""tool_calls"",""http_status"":200,""input_tokens"":16251,""latency_seconds"":4.936488400009694,""ledger_id"":871,""output_tokens"":185,""request_body_sha256"":""809d83136e248db985b50e5144beb192825ae7419cd54ba8df887ee9c309b261"",""request_bytes"":68295,""requested_model"":""EB-GLM-5.2"",""response_bytes"":1368,""response_representation"":""original response body bytes"",""returned_model"":""glm-5.2"",""sanitized_response"":false,""saved_response_body_sha256"":""bab7fd482f00f410ecf6dc3316ed7b84d1e81790519938e55fdd07c07e3c94f3"",""sequence"":4,""usage"":{""cache_cost"":0.0,""cached_tokens"":3328,""completion_cost"":0.0,""completion_tokens"":185,""prompt_cost"":0.0,""prompt_tokens"":16251,""prompt_tokens_details"":{""cached_tokens"":3328},""reasoning_tokens"":0,""total_tokens"":16436},""utc_end"":""2026-09-15T12:22:37.119879+00:00"",""utc_start"":""2026-09-15T12:22:32.167050+00:00""}"
5,2026-09-15T12:22:40.249656+00:00,False,True,"[""e1""]",[],[],67890,"{""cache_read_tokens"":3328,""input_tokens"":16690,""output_tokens"":117}","{""cache_read_tokens"":3328,""cache_write_tokens"":null,""finish_reason"":""tool_calls"",""http_status"":200,""input_tokens"":16690,""latency_seconds"":3.5305007999995723,""ledger_id"":872,""output_tokens"":117,""request_body_sha256"":""ad77d245e13abbb34ad17bf6ab879c6fe31c997721ed3f2a5e8de6800a1383f9"",""request_bytes"":67890,""requested_model"":""EB-GLM-5.2"",""response_bytes"":1102,""response_representation"":""original response body bytes"",""returned_model"":""glm-5.2"",""sanitized_response"":false,""saved_response_body_sha256"":""a16cc6943e863fa07068b4735b3e22a9a1bf29598e2fbf9ff0291a9e03c62aa7"",""sequence"":5,""usage"":{""cache_cost"":0.0,""cached_tokens"":3328,""completion_cost"":0.0,""completion_tokens"":117,""prompt_cost"":0.0,""prompt_tokens"":16690,""prompt_tokens_details"":{""cached_tokens"":3328},""reasoning_tokens"":0,""total_tokens"":16807},""utc_end"":""2026-09-15T12:22:43.908869+00:00"",""utc_start"":""2026-09-15T12:22:40.363090+00:00""}"
6,2026-09-15T12:22:44.290897+00:00,False,False,"[""e1"",""e2"",""e3""]",[],[],75663,"{""cache_read_tokens"":15360,""input_tokens"":18455,""output_tokens"":148}","{""cache_read_tokens"":15360,""cache_write_tokens"":null,""finish_reason"":""tool_calls"",""http_status"":200,""input_tokens"":18455,""latency_seconds"":4.212100300006568,""ledger_id"":873,""output_tokens"":148,""request_body_sha256"":""e9f9c74e6053a0af00658e4368c65d957459b8a75c6762a69be3b91f2a01dc35"",""request_bytes"":75663,""requested_model"":""EB-GLM-5.2"",""response_bytes"":1127,""response_representation"":""original response body bytes"",""returned_model"":""glm-5.2"",""sanitized_response"":false,""saved_response_body_sha256"":""686067a9e0d17a0748bcabd853879abde84b8df00da867db8c1e9bff9f94e766"",""sequence"":6,""usage"":{""cache_cost"":0.0,""cached_tokens"":15360,""completion_cost"":0.0,""completion_tokens"":148,""prompt_cost"":0.0,""prompt_tokens"":18455,""prompt_tokens_details"":{""cached_tokens"":15360},""reasoning_tokens"":0,""total_tokens"":18603},""utc_end"":""2026-09-15T12:22:48.630443+00:00"",""utc_start"":""2026-09-15T12:22:44.390889+00:00""}"
7,2026-09-15T12:22:50.360713+00:00,False,True,"[""e1"",""e2"",""e3""]","[""e1""]",[],75686,"{""cache_read_tokens"":3328,""input_tokens"":18566,""output_tokens"":160}","{""cache_read_tokens"":3328,""cache_write_tokens"":null,""finish_reason"":""tool_calls"",""http_status"":200,""input_tokens"":18566,""latency_seconds"":4.029717500001425,""ledger_id"":874,""output_tokens"":160,""request_body_sha256"":""5e5948eae627e570b830e76d92a86316e8a8224dda4874569d7fabea24dc5f1c"",""request_bytes"":75686,""requested_model"":""EB-GLM-5.2"",""response_bytes"":1202,""response_representation"":""original response body bytes"",""returned_model"":""glm-5.2"",""sanitized_response"":false,""saved_response_body_sha256"":""ece86b75466425993b0984ee9cd805ef31c214f2de7dd499cdc268db36701239"",""sequence"":7,""usage"":{""cache_cost"":0.0,""cached_tokens"":3328,""completion_cost"":0.0,""completion_tokens"":160,""prompt_cost"":0.0,""prompt_tokens"":18566,""prompt_tokens_details"":{""cached_tokens"":3328},""reasoning_tokens"":0,""total_tokens"":18726},""utc_end"":""2026-09-15T12:22:54.492114+00:00"",""utc_start"":""2026-09-15T12:22:50.445033+00:00""}"
8,2026-09-15T12:22:54.750407+00:00,False,False,"[""e1"",""e2"",""e3""]","[""e1""]",[],84832,"{""cache_read_tokens"":16384,""input_tokens"":20787,""output_tokens"":160}","{""cache_read_tokens"":16384,""cache_write_tokens"":null,""finish_reason"":""tool_calls"",""http_status"":200,""input_tokens"":20787,""latency_seconds"":4.813433500006795,""ledger_id"":875,""output_tokens"":160,""request_body_sha256"":""4db4d2ba7e3a72a4e7a5c693ae572ae1da7a6c0f6c20815491e441e2d3c73d40"",""request_bytes"":84832,""requested_model"":""EB-GLM-5.2"",""response_bytes"":1204,""response_representation"":""original response body bytes"",""returned_model"":""glm-5.2"",""sanitized_response"":false,""saved_response_body_sha256"":""2c596ff5238e759e89804c72ccd806183a6642ff1f3a30dea3d2bf74539268eb"",""sequence"":8,""usage"":{""cache_cost"":0.0,""cached_tokens"":16384,""completion_cost"":0.0,""completion_tokens"":160,""prompt_cost"":0.0,""prompt_tokens"":20787,""prompt_tokens_details"":{""cached_tokens"":16384},""reasoning_tokens"":0,""total_tokens"":20947},""utc_end"":""2026-09-15T12:22:59.679864+00:00"",""utc_start"":""2026-09-15T12:22:54.848342+00:00""}"
9,2026-09-15T12:22:59.958098+00:00,False,True,"[""e1"",""e2"",""e3""]","[""e1""]",[],66367,"{""cache_read_tokens"":3328,""input_tokens"":16092,""output_tokens"":160}","{""cache_read_tokens"":3328,""cache_write_tokens"":null,""finish_reason"":""tool_calls"",""http_status"":200,""input_tokens"":16092,""latency_seconds"":5.393371199985268,""ledger_id"":876,""output_tokens"":160,""request_body_sha256"":""b6e044b84604a0477abf9f9e3d0478b4d1c897788a8a125a38d433c083c78f1f"",""request_bytes"":66367,""requested_model"":""EB-GLM-5.2"",""response_bytes"":1202,""response_representation"":""original response body bytes"",""returned_model"":""glm-5.2"",""sanitized_response"":false,""saved_response_body_sha256"":""86fcb0a485ab1c5736663f95f7e72a272934d5a717c64da10b23671e21640203"",""sequence"":9,""usage"":{""cache_cost"":0.0,""cached_tokens"":3328,""completion_cost"":0.0,""completion_tokens"":160,""prompt_cost"":0.0,""prompt_tokens"":16092,""prompt_tokens_details"":{""cached_tokens"":3328},""reasoning_tokens"":0,""total_tokens"":16252},""utc_end"":""2026-09-15T12:23:05.489399+00:00"",""utc_start"":""2026-09-15T12:23:00.078487+00:00""}"
10,2026-09-15T12:23:05.673418+00:00,False,False,"[""e1"",""e2"",""e3""]","[""e1""]",[],67802,"{""cache_read_tokens"":13952,""input_tokens"":16370,""output_tokens"":114}","{""cache_read_tokens"":13952,""cache_write_tokens"":null,""finish_reason"":""tool_calls"",""http_status"":200,""input_tokens"":16370,""latency_seconds"":3.5375688999774866,""ledger_id"":877,""output_tokens"":114,""request_body_sha256"":""ecc994ee75dc7b6d929d6a08cf330998470b6b28de996eb25b01a8c8e93cdcb1"",""request_bytes"":67802,""requested_model"":""EB-GLM-5.2"",""response_bytes"":1032,""response_representation"":""original response body bytes"",""returned_model"":""glm-5.2"",""sanitized_response"":false,""saved_response_body_sha256"":""e15abfa3e99c5b84e7a9800cda4f77cfa8334c4ee9e69b5d3ac5600e3312b170"",""sequence"":10,""usage"":{""cache_cost"":0.0,""cached_tokens"":13952,""completion_cost"":0.0,""completion_tokens"":114,""prompt_cost"":0.0,""prompt_tokens"":16370,""prompt_tokens_details"":{""cached_tokens"":13952},""reasoning_tokens"":0,""total_tokens"":16484},""utc_end"":""2026-09-15T12:23:09.315563+00:00"",""utc_start"":""2026-09-15T12:23:05.760724+00:00""}"
