round,utc,final,compacted,visible,shelf_restored,shelf_evicted,wire_bytes,usage,http
1,2026-09-15T16:39:49.984477+00:00,False,False,[],[],[],16151,"{""cache_read_tokens"":3840,""input_tokens"":3869,""output_tokens"":174}","{""cache_read_tokens"":3840,""cache_write_tokens"":null,""finish_reason"":""tool_calls"",""http_status"":200,""input_tokens"":3869,""latency_seconds"":3.7420737000065856,""ledger_id"":1534,""output_tokens"":174,""request_body_sha256"":""fe019b884af954cf8777f10448535ff340cb76bb43e9ff9bfcb87c4cc5b7cdcd"",""request_bytes"":16151,""requested_model"":""EB-GLM-5.2"",""response_bytes"":1328,""response_representation"":""original response body bytes"",""returned_model"":""glm-5.2"",""sanitized_response"":false,""saved_response_body_sha256"":""cc8a38ba589adfd08fec5add2f7530f99c705ae66b89714974cb6765ef8d5e1d"",""sequence"":1,""usage"":{""cache_cost"":0.0,""cached_tokens"":3840,""completion_cost"":0.0,""completion_tokens"":174,""prompt_cost"":0.0,""prompt_tokens"":3869,""prompt_tokens_details"":{""cached_tokens"":3840},""reasoning_tokens"":0,""total_tokens"":4043},""utc_end"":""2026-09-15T16:39:53.835606+00:00"",""utc_start"":""2026-09-15T16:39:50.075087+00:00""}"
2,2026-09-15T16:39:56.852352+00:00,False,False,[],[],[],35264,"{""cache_read_tokens"":3328,""input_tokens"":8411,""output_tokens"":188}","{""cache_read_tokens"":3328,""cache_write_tokens"":null,""finish_reason"":""tool_calls"",""http_status"":200,""input_tokens"":8411,""latency_seconds"":4.3492088000057265,""ledger_id"":1535,""output_tokens"":188,""request_body_sha256"":""ba5243198264f8b1eb908d5a27bc1a340edae67bc2b1062b923e7ce8b1bb582f"",""request_bytes"":35264,""requested_model"":""EB-GLM-5.2"",""response_bytes"":1543,""response_representation"":""original response body bytes"",""returned_model"":""glm-5.2"",""sanitized_response"":false,""saved_response_body_sha256"":""9563e768535315511efed9a423dd53fdc0af5dff6c87a323bbb617652bb36aa3"",""sequence"":2,""usage"":{""cache_cost"":0.0,""cached_tokens"":3328,""completion_cost"":0.0,""completion_tokens"":188,""prompt_cost"":0.0,""prompt_tokens"":8411,""prompt_tokens_details"":{""cached_tokens"":3328},""reasoning_tokens"":0,""total_tokens"":8599},""utc_end"":""2026-09-15T16:40:01.308236+00:00"",""utc_start"":""2026-09-15T16:39:56.942904+00:00""}"
3,2026-09-15T16:40:07.432345+00:00,False,False,[],[],[],67859,"{""cache_read_tokens"":7168,""input_tokens"":15948,""output_tokens"":170}","{""cache_read_tokens"":7168,""cache_write_tokens"":null,""finish_reason"":""tool_calls"",""http_status"":200,""input_tokens"":15948,""latency_seconds"":4.690749000001233,""ledger_id"":1536,""output_tokens"":170,""request_body_sha256"":""4aa405d9e53872211bacbf23e08b15b6905c56b88183dcad466fb3ce35a7a6b7"",""request_bytes"":67859,""requested_model"":""EB-GLM-5.2"",""response_bytes"":1500,""response_representation"":""original response body bytes"",""returned_model"":""glm-5.2"",""sanitized_response"":false,""saved_response_body_sha256"":""c04bed41d2378a9c4176e6aabfdf4256f616fbab626d796aa94e991bbd0447f6"",""sequence"":3,""usage"":{""cache_cost"":0.0,""cached_tokens"":7168,""completion_cost"":0.0,""completion_tokens"":170,""prompt_cost"":0.0,""prompt_tokens"":15948,""prompt_tokens_details"":{""cached_tokens"":7168},""reasoning_tokens"":0,""total_tokens"":16118},""utc_end"":""2026-09-15T16:40:12.234755+00:00"",""utc_start"":""2026-09-15T16:40:07.524647+00:00""}"
4,2026-09-15T16:40:18.038318+00:00,False,True,[],[],[],83100,"{""cache_read_tokens"":3328,""input_tokens"":19475,""output_tokens"":260}","{""cache_read_tokens"":3328,""cache_write_tokens"":null,""finish_reason"":""tool_calls"",""http_status"":200,""input_tokens"":19475,""latency_seconds"":6.43124700000044,""ledger_id"":1537,""output_tokens"":260,""request_body_sha256"":""c9169cea4c87fc546c9c94cf515ede67f8c0f162a5242704bf06d5186e00cfa6"",""request_bytes"":83100,""requested_model"":""EB-GLM-5.2"",""response_bytes"":1836,""response_representation"":""original response body bytes"",""returned_model"":""glm-5.2"",""sanitized_response"":false,""saved_response_body_sha256"":""98b3575c7a103b0a55d8c4b6ac33c49175aa4a0707b04ede5ba87f3af5147f37"",""sequence"":4,""usage"":{""cache_cost"":0.0,""cached_tokens"":3328,""completion_cost"":0.0,""completion_tokens"":260,""prompt_cost"":0.0,""prompt_tokens"":19475,""prompt_tokens_details"":{""cached_tokens"":3328},""reasoning_tokens"":0,""total_tokens"":19735},""utc_end"":""2026-09-15T16:40:24.594827+00:00"",""utc_start"":""2026-09-15T16:40:18.144074+00:00""}"
5,2026-09-15T16:40:24.776859+00:00,False,False,[],[],[],85274,"{""cache_read_tokens"":18304,""input_tokens"":19868,""output_tokens"":210}","{""cache_read_tokens"":18304,""cache_write_tokens"":null,""finish_reason"":""tool_calls"",""http_status"":200,""input_tokens"":19868,""latency_seconds"":4.9124363999872,""ledger_id"":1538,""output_tokens"":210,""request_body_sha256"":""3fa4f30953dd987653c97bbf4f8e0b0e9c9d738b91c3255e6df8bf1cd44a3f0f"",""request_bytes"":85274,""requested_model"":""EB-GLM-5.2"",""response_bytes"":1598,""response_representation"":""original response body bytes"",""returned_model"":""glm-5.2"",""sanitized_response"":false,""saved_response_body_sha256"":""910bddd850bbebe416084d93469f52002e58c1985d6935e329688d453358a015"",""sequence"":5,""usage"":{""cache_cost"":0.0,""cached_tokens"":18304,""completion_cost"":0.0,""completion_tokens"":210,""prompt_cost"":0.0,""prompt_tokens"":19868,""prompt_tokens_details"":{""cached_tokens"":18304},""reasoning_tokens"":0,""total_tokens"":20078},""utc_end"":""2026-09-15T16:40:29.804753+00:00"",""utc_start"":""2026-09-15T16:40:24.874858+00:00""}"
6,2026-09-15T16:40:39.701017+00:00,False,True,[],[],[],84730,"{""cache_read_tokens"":3328,""input_tokens"":19874,""output_tokens"":219}","{""cache_read_tokens"":3328,""cache_write_tokens"":null,""finish_reason"":""tool_calls"",""http_status"":200,""input_tokens"":19874,""latency_seconds"":6.8539615999907255,""ledger_id"":1539,""output_tokens"":219,""request_body_sha256"":""defe830c2a102dd69a7be9200c8303bf753ce285c6ab330e90df2134bb3fc752"",""request_bytes"":84730,""requested_model"":""EB-GLM-5.2"",""response_bytes"":1677,""response_representation"":""original response body bytes"",""returned_model"":""glm-5.2"",""sanitized_response"":false,""saved_response_body_sha256"":""00cc77055ea04573c08d540205af877d5a8d3a855086cb2976a490cda4cf0d0d"",""sequence"":6,""usage"":{""cache_cost"":0.0,""cached_tokens"":3328,""completion_cost"":0.0,""completion_tokens"":219,""prompt_cost"":0.0,""prompt_tokens"":19874,""prompt_tokens_details"":{""cached_tokens"":3328},""reasoning_tokens"":0,""total_tokens"":20093},""utc_end"":""2026-09-15T16:40:46.675006+00:00"",""utc_start"":""2026-09-15T16:40:39.800233+00:00""}"
7,2026-09-15T16:40:52.249329+00:00,False,True,[],[],[],85263,"{""cache_read_tokens"":3328,""input_tokens"":20093,""output_tokens"":219}","{""cache_read_tokens"":3328,""cache_write_tokens"":null,""finish_reason"":""tool_calls"",""http_status"":200,""input_tokens"":20093,""latency_seconds"":6.525224300014088,""ledger_id"":1540,""output_tokens"":219,""request_body_sha256"":""8eb20f989b54f37b157c7d6ab906fced071738ef2587ed644651eace386f420b"",""request_bytes"":85263,""requested_model"":""EB-GLM-5.2"",""response_bytes"":1649,""response_representation"":""original response body bytes"",""returned_model"":""glm-5.2"",""sanitized_response"":false,""saved_response_body_sha256"":""816f2066c6160e74a1588c3b08738c07a52e99cc7e2fe0577e7220d6dd5f64c0"",""sequence"":7,""usage"":{""cache_cost"":0.0,""cached_tokens"":3328,""completion_cost"":0.0,""completion_tokens"":219,""prompt_cost"":0.0,""prompt_tokens"":20093,""prompt_tokens_details"":{""cached_tokens"":3328},""reasoning_tokens"":0,""total_tokens"":20312},""utc_end"":""2026-09-15T16:40:58.892688+00:00"",""utc_start"":""2026-09-15T16:40:52.349463+00:00""}"
8,2026-09-15T16:41:40.472489+00:00,False,True,[],[],[],83406,"{""cache_read_tokens"":3328,""input_tokens"":19770,""output_tokens"":217}","{""cache_read_tokens"":3328,""cache_write_tokens"":null,""finish_reason"":""tool_calls"",""http_status"":200,""input_tokens"":19770,""latency_seconds"":5.115816099976655,""ledger_id"":1541,""output_tokens"":217,""request_body_sha256"":""7f465c3fa238a45ddfe0f092525ac379ff95b9f8acd74c3773ca15ed66169788"",""request_bytes"":83406,""requested_model"":""EB-GLM-5.2"",""response_bytes"":1700,""response_representation"":""original response body bytes"",""returned_model"":""glm-5.2"",""sanitized_response"":false,""saved_response_body_sha256"":""8be2d9f4abcfddba66ddb458b1a4b4789215b39a17a67b2d1353eac81dde9a44"",""sequence"":8,""usage"":{""cache_cost"":0.0,""cached_tokens"":3328,""completion_cost"":0.0,""completion_tokens"":217,""prompt_cost"":0.0,""prompt_tokens"":19770,""prompt_tokens_details"":{""cached_tokens"":3328},""reasoning_tokens"":0,""total_tokens"":19987},""utc_end"":""2026-09-15T16:41:45.706527+00:00"",""utc_start"":""2026-09-15T16:41:40.573637+00:00""}"
9,2026-09-15T16:41:53.544763+00:00,False,True,[],[],[],83819,"{""cache_read_tokens"":3456,""input_tokens"":19996,""output_tokens"":207}","{""cache_read_tokens"":3456,""cache_write_tokens"":null,""finish_reason"":""tool_calls"",""http_status"":200,""input_tokens"":19996,""latency_seconds"":4.779451300011715,""ledger_id"":1542,""output_tokens"":207,""request_body_sha256"":""8be22d4e7f096a305765856c3e4c8206a216bb06a1eab46bdf512345720e9df1"",""request_bytes"":83819,""requested_model"":""EB-GLM-5.2"",""response_bytes"":1642,""response_representation"":""original response body bytes"",""returned_model"":""glm-5.2"",""sanitized_response"":false,""saved_response_body_sha256"":""db9a44df0b31776ce8a8775a301006df2ca616f1c6477d4cf4f7d5a5f9dc4b73"",""sequence"":9,""usage"":{""cache_cost"":0.0,""cached_tokens"":3456,""completion_cost"":0.0,""completion_tokens"":207,""prompt_cost"":0.0,""prompt_tokens"":19996,""prompt_tokens_details"":{""cached_tokens"":3456},""reasoning_tokens"":0,""total_tokens"":20203},""utc_end"":""2026-09-15T16:41:58.449146+00:00"",""utc_start"":""2026-09-15T16:41:53.651331+00:00""}"
10,2026-09-15T16:42:05.432845+00:00,False,True,[],[],[],84909,"{""cache_read_tokens"":3456,""input_tokens"":20341,""output_tokens"":189}","{""cache_read_tokens"":3456,""cache_write_tokens"":null,""finish_reason"":""tool_calls"",""http_status"":200,""input_tokens"":20341,""latency_seconds"":6.050896000000648,""ledger_id"":1543,""output_tokens"":189,""request_body_sha256"":""fcb61e26085343a5e46fe455d41918fecdd11211875bdf2b7ba18145cfb64ce7"",""request_bytes"":84909,""requested_model"":""EB-GLM-5.2"",""response_bytes"":1545,""response_representation"":""original response body bytes"",""returned_model"":""glm-5.2"",""sanitized_response"":false,""saved_response_body_sha256"":""d0577354739d573c08617cbc2dbc4f2057acfb2b4ccc11ede0ef9833f1719fb8"",""sequence"":10,""usage"":{""cache_cost"":0.0,""cached_tokens"":3456,""completion_cost"":0.0,""completion_tokens"":189,""prompt_cost"":0.0,""prompt_tokens"":20341,""prompt_tokens_details"":{""cached_tokens"":3456},""reasoning_tokens"":0,""total_tokens"":20530},""utc_end"":""2026-09-15T16:42:11.609493+00:00"",""utc_start"":""2026-09-15T16:42:05.540593+00:00""}"
