round,utc,final,compacted,visible,shelf_restored,shelf_evicted,wire_bytes,usage,http
1,2026-09-15T13:18:30.886088+00:00,False,False,[],[],[],16151,"{""cache_read_tokens"":3200,""input_tokens"":3869,""output_tokens"":160}","{""cache_read_tokens"":3200,""cache_write_tokens"":null,""finish_reason"":""tool_calls"",""http_status"":200,""input_tokens"":3869,""latency_seconds"":4.528136599983554,""ledger_id"":1051,""output_tokens"":160,""request_body_sha256"":""fe019b884af954cf8777f10448535ff340cb76bb43e9ff9bfcb87c4cc5b7cdcd"",""request_bytes"":16151,""requested_model"":""EB-GLM-5.2"",""response_bytes"":1261,""response_representation"":""original response body bytes"",""returned_model"":""glm-5.2"",""sanitized_response"":false,""saved_response_body_sha256"":""afa8bbbb08a325621674538a02fd79ec91fed9b0b8f01534d675e9710d055cfb"",""sequence"":1,""usage"":{""cache_cost"":0.0,""cached_tokens"":3200,""completion_cost"":0.0,""completion_tokens"":160,""prompt_cost"":0.0,""prompt_tokens"":3869,""prompt_tokens_details"":{""cached_tokens"":3200},""reasoning_tokens"":0,""total_tokens"":4029},""utc_end"":""2026-09-15T13:18:35.507008+00:00"",""utc_start"":""2026-09-15T13:18:30.962823+00:00""}"
2,2026-09-15T13:18:39.053920+00:00,False,False,[],[],[],29968,"{""cache_read_tokens"":3328,""input_tokens"":7162,""output_tokens"":103}","{""cache_read_tokens"":3328,""cache_write_tokens"":null,""finish_reason"":""tool_calls"",""http_status"":200,""input_tokens"":7162,""latency_seconds"":3.810277300013695,""ledger_id"":1052,""output_tokens"":103,""request_body_sha256"":""05f609256e9874e351d88998abfe4c27bc775d978677c036ed0bc14e1571b5a4"",""request_bytes"":29968,""requested_model"":""EB-GLM-5.2"",""response_bytes"":1113,""response_representation"":""original response body bytes"",""returned_model"":""glm-5.2"",""sanitized_response"":false,""saved_response_body_sha256"":""b6844a74fe817e7310adacc584fca39a907a96fb01f98673e5cbfefa2e162840"",""sequence"":2,""usage"":{""cache_cost"":0.0,""cached_tokens"":3328,""completion_cost"":0.0,""completion_tokens"":103,""prompt_cost"":0.0,""prompt_tokens"":7162,""prompt_tokens_details"":{""cached_tokens"":3328},""reasoning_tokens"":0,""total_tokens"":7265},""utc_end"":""2026-09-15T13:18:42.962139+00:00"",""utc_start"":""2026-09-15T13:18:39.134705+00:00""}"
3,2026-09-15T13:18:45.409307+00:00,False,False,[],[],[],40997,"{""cache_read_tokens"":5888,""input_tokens"":9759,""output_tokens"":131}","{""cache_read_tokens"":5888,""cache_write_tokens"":null,""finish_reason"":""tool_calls"",""http_status"":200,""input_tokens"":9759,""latency_seconds"":4.53690189999179,""ledger_id"":1053,""output_tokens"":131,""request_body_sha256"":""1381fb543ef5ebf5d0b3eb62856ba57af0be7de0b945a27106a43c2d662f4ffb"",""request_bytes"":40997,""requested_model"":""EB-GLM-5.2"",""response_bytes"":1212,""response_representation"":""original response body bytes"",""returned_model"":""glm-5.2"",""sanitized_response"":false,""saved_response_body_sha256"":""ea60e3d1a69984f7fd7d99b0af86e5e29295f3e74c90c07b880055791da8c320"",""sequence"":3,""usage"":{""cache_cost"":0.0,""cached_tokens"":5888,""completion_cost"":0.0,""completion_tokens"":131,""prompt_cost"":0.0,""prompt_tokens"":9759,""prompt_tokens_details"":{""cached_tokens"":5888},""reasoning_tokens"":0,""total_tokens"":9890},""utc_end"":""2026-09-15T13:18:50.053038+00:00"",""utc_start"":""2026-09-15T13:18:45.498661+00:00""}"
4,2026-09-15T13:18:53.204709+00:00,False,False,[],[],[],42443,"{""cache_read_tokens"":896,""input_tokens"":9910,""output_tokens"":151}","{""cache_read_tokens"":896,""cache_write_tokens"":null,""finish_reason"":""tool_calls"",""http_status"":200,""input_tokens"":9910,""latency_seconds"":6.5348064999852795,""ledger_id"":1054,""output_tokens"":151,""request_body_sha256"":""0430d8db485cec9a8cb836c309b5026ee3cd112126cbecb32d34a7f390399409"",""request_bytes"":42443,""requested_model"":""EB-GLM-5.2"",""response_bytes"":1233,""response_representation"":""original response body bytes"",""returned_model"":""glm-5.2"",""sanitized_response"":false,""saved_response_body_sha256"":""d9bd69bd4a70151c7a4583d973cabc8fa37e205259f59e1a01112eefd05cd79c"",""sequence"":4,""usage"":{""cache_cost"":0.0,""cached_tokens"":896,""completion_cost"":0.0,""completion_tokens"":151,""prompt_cost"":0.0,""prompt_tokens"":9910,""prompt_tokens_details"":{""cached_tokens"":896},""reasoning_tokens"":0,""total_tokens"":10061},""utc_end"":""2026-09-15T13:18:59.854632+00:00"",""utc_start"":""2026-09-15T13:18:53.301208+00:00""}"
5,2026-09-15T13:18:59.986090+00:00,False,False,[],[],[],53100,"{""cache_read_tokens"":8576,""input_tokens"":12506,""output_tokens"":128}","{""cache_read_tokens"":8576,""cache_write_tokens"":null,""finish_reason"":""tool_calls"",""http_status"":200,""input_tokens"":12506,""latency_seconds"":3.3649123999930453,""ledger_id"":1055,""output_tokens"":128,""request_body_sha256"":""e9b8a9cd6afee95cb390eeb710d79f4b2458176c98c7d90ea8d5ff1dd219511d"",""request_bytes"":53100,""requested_model"":""EB-GLM-5.2"",""response_bytes"":1158,""response_representation"":""original response body bytes"",""returned_model"":""glm-5.2"",""sanitized_response"":false,""saved_response_body_sha256"":""040082191849cd423c65bdcc69765a51ddeb3ad0bcaa93836c6d4e2d6f38c8e7"",""sequence"":5,""usage"":{""cache_cost"":0.0,""cached_tokens"":8576,""completion_cost"":0.0,""completion_tokens"":128,""prompt_cost"":0.0,""prompt_tokens"":12506,""prompt_tokens_details"":{""cached_tokens"":8576},""reasoning_tokens"":0,""total_tokens"":12634},""utc_end"":""2026-09-15T13:19:03.484710+00:00"",""utc_start"":""2026-09-15T13:19:00.104320+00:00""}"
6,2026-09-15T13:19:06.909251+00:00,False,False,[],[],[],63666,"{""cache_read_tokens"":11264,""input_tokens"":15135,""output_tokens"":140}","{""cache_read_tokens"":11264,""cache_write_tokens"":null,""finish_reason"":""tool_calls"",""http_status"":200,""input_tokens"":15135,""latency_seconds"":5.029489300010027,""ledger_id"":1056,""output_tokens"":140,""request_body_sha256"":""3c794d0201d41ed24e2005cd90d7d96fc4887cdfb50a7b3cf1a67cf1198c82a3"",""request_bytes"":63666,""requested_model"":""EB-GLM-5.2"",""response_bytes"":1194,""response_representation"":""original response body bytes"",""returned_model"":""glm-5.2"",""sanitized_response"":false,""saved_response_body_sha256"":""1993680ee80cc5d32a3318afce6ec0f7a83485faa1298fb2506cb85a1ab54670"",""sequence"":6,""usage"":{""cache_cost"":0.0,""cached_tokens"":11264,""completion_cost"":0.0,""completion_tokens"":140,""prompt_cost"":0.0,""prompt_tokens"":15135,""prompt_tokens_details"":{""cached_tokens"":11264},""reasoning_tokens"":0,""total_tokens"":15275},""utc_end"":""2026-09-15T13:19:12.041119+00:00"",""utc_start"":""2026-09-15T13:19:06.994472+00:00""}"
7,2026-09-15T13:19:16.939288+00:00,False,False,[],[],[],74798,"{""cache_read_tokens"":13824,""input_tokens"":17726,""output_tokens"":147}","{""cache_read_tokens"":13824,""cache_write_tokens"":null,""finish_reason"":""tool_calls"",""http_status"":200,""input_tokens"":17726,""latency_seconds"":5.8160511999740265,""ledger_id"":1057,""output_tokens"":147,""request_body_sha256"":""bc4b7493f4393c16ca98089bf5ecad9098669ab61b78e049c138df0e4d7265aa"",""request_bytes"":74798,""requested_model"":""EB-GLM-5.2"",""response_bytes"":1202,""response_representation"":""original response body bytes"",""returned_model"":""glm-5.2"",""sanitized_response"":false,""saved_response_body_sha256"":""c0121e7d5065e0fce6a61475e51cb3273ee28518efb3f7d43c6271da0119f8c8"",""sequence"":7,""usage"":{""cache_cost"":0.0,""cached_tokens"":13824,""completion_cost"":0.0,""completion_tokens"":147,""prompt_cost"":0.0,""prompt_tokens"":17726,""prompt_tokens_details"":{""cached_tokens"":13824},""reasoning_tokens"":0,""total_tokens"":17873},""utc_end"":""2026-09-15T13:19:22.863510+00:00"",""utc_start"":""2026-09-15T13:19:17.029401+00:00""}"
8,2026-09-15T13:19:26.320985+00:00,False,False,[],[],[],86157,"{""cache_read_tokens"":16512,""input_tokens"":20640,""output_tokens"":97}","{""cache_read_tokens"":16512,""cache_write_tokens"":null,""finish_reason"":""tool_calls"",""http_status"":200,""input_tokens"":20640,""latency_seconds"":2.696251300018048,""ledger_id"":1058,""output_tokens"":97,""request_body_sha256"":""22ec22bd53c85dec00838fde11bdec2f1ea833fca37d2d71075307dc3d410b29"",""request_bytes"":86157,""requested_model"":""EB-GLM-5.2"",""response_bytes"":1105,""response_representation"":""original response body bytes"",""returned_model"":""glm-5.2"",""sanitized_response"":false,""saved_response_body_sha256"":""19ee4b352f126745c81c02e7e5f72de6f8f12951659b9f99cd9ef79f00b27b22"",""sequence"":8,""usage"":{""cache_cost"":0.0,""cached_tokens"":16512,""completion_cost"":0.0,""completion_tokens"":97,""prompt_cost"":0.0,""prompt_tokens"":20640,""prompt_tokens_details"":{""cached_tokens"":16512},""reasoning_tokens"":0,""total_tokens"":20737},""utc_end"":""2026-09-15T13:19:29.273410+00:00"",""utc_start"":""2026-09-15T13:19:26.537391+00:00""}"
9,2026-09-15T13:19:32.646999+00:00,False,True,[],[],[],63095,"{""cache_read_tokens"":3328,""input_tokens"":15100,""output_tokens"":153}","{""cache_read_tokens"":3328,""cache_write_tokens"":null,""finish_reason"":""tool_calls"",""http_status"":200,""input_tokens"":15100,""latency_seconds"":4.917431399982888,""ledger_id"":1059,""output_tokens"":153,""request_body_sha256"":""91b029460337a5ed1f9efacfe4b66f20485468cf5d9be9699811f364031087a7"",""request_bytes"":63095,""requested_model"":""EB-GLM-5.2"",""response_bytes"":1254,""response_representation"":""original response body bytes"",""returned_model"":""glm-5.2"",""sanitized_response"":false,""saved_response_body_sha256"":""566743c0057bd5f48285da888ff1d80096ebdcdad9fa527d600b92214f7a0fa9"",""sequence"":9,""usage"":{""cache_cost"":0.0,""cached_tokens"":3328,""completion_cost"":0.0,""completion_tokens"":153,""prompt_cost"":0.0,""prompt_tokens"":15100,""prompt_tokens_details"":{""cached_tokens"":3328},""reasoning_tokens"":0,""total_tokens"":15253},""utc_end"":""2026-09-15T13:19:37.684483+00:00"",""utc_start"":""2026-09-15T13:19:32.749032+00:00""}"
10,2026-09-15T13:19:41.238743+00:00,False,False,[],[],[],74140,"{""cache_read_tokens"":13952,""input_tokens"":17775,""output_tokens"":145}","{""cache_read_tokens"":13952,""cache_write_tokens"":null,""finish_reason"":""tool_calls"",""http_status"":200,""input_tokens"":17775,""latency_seconds"":4.1483729999745265,""ledger_id"":1060,""output_tokens"":145,""request_body_sha256"":""2be0370b60b6d378bf3ea32c8798b4ba3d514833445bf5fd5dfc57efc61e3d79"",""request_bytes"":74140,""requested_model"":""EB-GLM-5.2"",""response_bytes"":1204,""response_representation"":""original response body bytes"",""returned_model"":""glm-5.2"",""sanitized_response"":false,""saved_response_body_sha256"":""32c3849f3aa296b34bf83aab3f663a4ebdb2dd28700195c5352e9e7c59e60a38"",""sequence"":10,""usage"":{""cache_cost"":0.0,""cached_tokens"":13952,""completion_cost"":0.0,""completion_tokens"":145,""prompt_cost"":0.0,""prompt_tokens"":17775,""prompt_tokens_details"":{""cached_tokens"":13952},""reasoning_tokens"":0,""total_tokens"":17920},""utc_end"":""2026-09-15T13:19:45.496159+00:00"",""utc_start"":""2026-09-15T13:19:41.330086+00:00""}"
