round,utc,final,compacted,visible,shelf_restored,shelf_evicted,wire_bytes,usage,http
1,2026-09-15T11:29:14.112686+00:00,False,False,[],[],[],16349,"{""cache_read_tokens"":3840,""input_tokens"":3914,""output_tokens"":110}","{""cache_read_tokens"":3840,""cache_write_tokens"":null,""finish_reason"":""tool_calls"",""http_status"":200,""input_tokens"":3914,""latency_seconds"":3.0127079999947455,""ledger_id"":802,""output_tokens"":110,""request_body_sha256"":""a61deeac7f2debefea800747f21cf59eb495c83b3fe63081feaef2c7a704fe3b"",""request_bytes"":16349,""requested_model"":""EB-GLM-5.2"",""response_bytes"":998,""response_representation"":""original response body bytes"",""returned_model"":""glm-5.2"",""sanitized_response"":false,""saved_response_body_sha256"":""5bb2c1017c1d5e10aea8d3cd7fc91df42f04fe01f2e302e869e0fefc62cc5879"",""sequence"":1,""usage"":{""cache_cost"":0.0,""cached_tokens"":3840,""completion_cost"":0.0,""completion_tokens"":110,""prompt_cost"":0.0,""prompt_tokens"":3914,""prompt_tokens_details"":{""cached_tokens"":3840},""reasoning_tokens"":0,""total_tokens"":4024},""utc_end"":""2026-09-15T11:29:17.397505+00:00"",""utc_start"":""2026-09-15T11:29:14.359296+00:00""}"
2,2026-09-15T11:29:19.690380+00:00,False,False,[],[],[],35427,"{""cache_read_tokens"":3456,""input_tokens"":8482,""output_tokens"":83}","{""cache_read_tokens"":3456,""cache_write_tokens"":null,""finish_reason"":""tool_calls"",""http_status"":200,""input_tokens"":8482,""latency_seconds"":4.0046770999906585,""ledger_id"":803,""output_tokens"":83,""request_body_sha256"":""94de4c8773706a64c768de41dd97f8f0f4acf79f7b223f8c5b20d8dbc56a2556"",""request_bytes"":35427,""requested_model"":""EB-GLM-5.2"",""response_bytes"":866,""response_representation"":""original response body bytes"",""returned_model"":""glm-5.2"",""sanitized_response"":false,""saved_response_body_sha256"":""b4fd1f931d95b437bd93cab9acbc6b7e02a87d394ec57feaa6022cfee8ca21e3"",""sequence"":2,""usage"":{""cache_cost"":0.0,""cached_tokens"":3456,""completion_cost"":0.0,""completion_tokens"":83,""prompt_cost"":0.0,""prompt_tokens"":8482,""prompt_tokens_details"":{""cached_tokens"":3456},""reasoning_tokens"":0,""total_tokens"":8565},""utc_end"":""2026-09-15T11:29:23.796895+00:00"",""utc_start"":""2026-09-15T11:29:19.775307+00:00""}"
3,2026-09-15T11:29:23.967270+00:00,False,False,"[""e1""]",[],[],39418,"{""cache_read_tokens"":7296,""input_tokens"":9421,""output_tokens"":134}","{""cache_read_tokens"":7296,""cache_write_tokens"":null,""finish_reason"":""tool_calls"",""http_status"":200,""input_tokens"":9421,""latency_seconds"":2.7777539000089746,""ledger_id"":804,""output_tokens"":134,""request_body_sha256"":""7e424c3c7ed25d116c37050c14cb903e2f866e0adb166b28e85b0df588e3ea23"",""request_bytes"":39418,""requested_model"":""EB-GLM-5.2"",""response_bytes"":1139,""response_representation"":""original response body bytes"",""returned_model"":""glm-5.2"",""sanitized_response"":false,""saved_response_body_sha256"":""f678df091af16e5dfaad9a897db5957d002c457ea6ad1d5b39972068c4f15c96"",""sequence"":3,""usage"":{""cache_cost"":0.0,""cached_tokens"":7296,""completion_cost"":0.0,""completion_tokens"":134,""prompt_cost"":0.0,""prompt_tokens"":9421,""prompt_tokens_details"":{""cached_tokens"":7296},""reasoning_tokens"":0,""total_tokens"":9555},""utc_end"":""2026-09-15T11:29:26.976798+00:00"",""utc_start"":""2026-09-15T11:29:24.153989+00:00""}"
4,2026-09-15T11:29:27.177817+00:00,True,False,"[""e1"",""e2"",""e3""]",[],[],40856,"{""cache_read_tokens"":1152,""input_tokens"":9779,""output_tokens"":72}","{""cache_read_tokens"":1152,""cache_write_tokens"":null,""finish_reason"":""tool_calls"",""http_status"":200,""input_tokens"":9779,""latency_seconds"":3.391593499982264,""ledger_id"":805,""output_tokens"":72,""request_body_sha256"":""6104b8b750c0b91581c95623a720af93ed1e6c3422abf4910f488c833bad91d9"",""request_bytes"":40856,""requested_model"":""EB-GLM-5.2"",""response_bytes"":841,""response_representation"":""original response body bytes"",""returned_model"":""glm-5.2"",""sanitized_response"":false,""saved_response_body_sha256"":""baa31878b82a7b2a3387479542bcdbac413183fbc30d3c98a196599486a81cea"",""sequence"":4,""usage"":{""cache_cost"":0.0,""cached_tokens"":1152,""completion_cost"":0.0,""completion_tokens"":72,""prompt_cost"":0.0,""prompt_tokens"":9779,""prompt_tokens_details"":{""cached_tokens"":1152},""reasoning_tokens"":0,""total_tokens"":9851},""utc_end"":""2026-09-15T11:29:30.670754+00:00"",""utc_start"":""2026-09-15T11:29:27.261329+00:00""}"
