round,utc,final,compacted,visible,shelf_restored,shelf_evicted,wire_bytes,usage,http
1,2026-09-15T10:22:26.442818+00:00,False,False,[],[],[],16151,"{""cache_read_tokens"":3200,""input_tokens"":3869,""output_tokens"":189}","{""cache_read_tokens"":3200,""cache_write_tokens"":null,""finish_reason"":""tool_calls"",""http_status"":200,""input_tokens"":3869,""latency_seconds"":5.1464547000068706,""ledger_id"":708,""output_tokens"":189,""request_body_sha256"":""fe019b884af954cf8777f10448535ff340cb76bb43e9ff9bfcb87c4cc5b7cdcd"",""request_bytes"":16151,""requested_model"":""EB-GLM-5.2"",""response_bytes"":1329,""response_representation"":""original response body bytes"",""returned_model"":""glm-5.2"",""sanitized_response"":false,""saved_response_body_sha256"":""23e71c7f264cb9b57f58bc40780a8b645015bd247b2f4f6cb870035436ce3407"",""sequence"":1,""usage"":{""cache_cost"":0.0,""cached_tokens"":3200,""completion_cost"":0.0,""completion_tokens"":189,""prompt_cost"":0.0,""prompt_tokens"":3869,""prompt_tokens_details"":{""cached_tokens"":3200},""reasoning_tokens"":0,""total_tokens"":4058},""utc_end"":""2026-09-15T10:22:31.685787+00:00"",""utc_start"":""2026-09-15T10:22:26.520430+00:00""}"
2,2026-09-15T10:22:35.959999+00:00,False,False,[],[],[],34969,"{""cache_read_tokens"":3328,""input_tokens"":8300,""output_tokens"":211}","{""cache_read_tokens"":3328,""cache_write_tokens"":null,""finish_reason"":""tool_calls"",""http_status"":200,""input_tokens"":8300,""latency_seconds"":6.634065099991858,""ledger_id"":709,""output_tokens"":211,""request_body_sha256"":""a073f9ec3d3073cd4c23d19e2bb5f71ba70650ba1c60138fc6bf5c5df074f390"",""request_bytes"":34969,""requested_model"":""EB-GLM-5.2"",""response_bytes"":1788,""response_representation"":""original response body bytes"",""returned_model"":""glm-5.2"",""sanitized_response"":false,""saved_response_body_sha256"":""6e8d1b948aa270edf29605cd9e337244b4c5cadb876bff8b16958fb08206c384"",""sequence"":2,""usage"":{""cache_cost"":0.0,""cached_tokens"":3328,""completion_cost"":0.0,""completion_tokens"":211,""prompt_cost"":0.0,""prompt_tokens"":8300,""prompt_tokens_details"":{""cached_tokens"":3328},""reasoning_tokens"":0,""total_tokens"":8511},""utc_end"":""2026-09-15T10:22:42.695568+00:00"",""utc_start"":""2026-09-15T10:22:36.038029+00:00""}"
3,2026-09-15T10:22:51.884465+00:00,False,False,[],[],[],67838,"{""cache_read_tokens"":7168,""input_tokens"":15986,""output_tokens"":244}","{""cache_read_tokens"":7168,""cache_write_tokens"":null,""finish_reason"":""tool_calls"",""http_status"":200,""input_tokens"":15986,""latency_seconds"":7.246129700011807,""ledger_id"":710,""output_tokens"":244,""request_body_sha256"":""96d280b79f907152036b14f66df5f55482d9e8fa56760e5e8d78e505f99a65c3"",""request_bytes"":67838,""requested_model"":""EB-GLM-5.2"",""response_bytes"":1819,""response_representation"":""original response body bytes"",""returned_model"":""glm-5.2"",""sanitized_response"":false,""saved_response_body_sha256"":""4082ad56ab9a8bf044f0a78b43bbecff47539a005e16dbb2404550cbf1b686cf"",""sequence"":3,""usage"":{""cache_cost"":0.0,""cached_tokens"":7168,""completion_cost"":0.0,""completion_tokens"":244,""prompt_cost"":0.0,""prompt_tokens"":15986,""prompt_tokens_details"":{""cached_tokens"":7168},""reasoning_tokens"":0,""total_tokens"":16230},""utc_end"":""2026-09-15T10:22:59.220698+00:00"",""utc_start"":""2026-09-15T10:22:51.959397+00:00""}"
4,2026-09-15T10:23:07.386563+00:00,False,True,[],[],[],84286,"{""cache_read_tokens"":3328,""input_tokens"":19923,""output_tokens"":249}","{""cache_read_tokens"":3328,""cache_write_tokens"":null,""finish_reason"":""tool_calls"",""http_status"":200,""input_tokens"":19923,""latency_seconds"":8.88211949999095,""ledger_id"":711,""output_tokens"":249,""request_body_sha256"":""7cc6a9f60f85135945466600b15b8dce1f506c64c0033e304c2b4d4c65c84822"",""request_bytes"":84286,""requested_model"":""EB-GLM-5.2"",""response_bytes"":1863,""response_representation"":""original response body bytes"",""returned_model"":""glm-5.2"",""sanitized_response"":false,""saved_response_body_sha256"":""b3d723c277b7efce616b54251cd6a4ca994a3bc551521b9134ac4b721f8353d2"",""sequence"":4,""usage"":{""cache_cost"":0.0,""cached_tokens"":3328,""completion_cost"":0.0,""completion_tokens"":249,""prompt_cost"":0.0,""prompt_tokens"":19923,""prompt_tokens_details"":{""cached_tokens"":3328},""reasoning_tokens"":0,""total_tokens"":20172},""utc_end"":""2026-09-15T10:23:16.366196+00:00"",""utc_start"":""2026-09-15T10:23:07.465611+00:00""}"
5,2026-09-15T10:23:56.078099+00:00,False,True,[],[],[],83759,"{""cache_read_tokens"":3328,""input_tokens"":19667,""output_tokens"":272}","{""cache_read_tokens"":3328,""cache_write_tokens"":null,""finish_reason"":""tool_calls"",""http_status"":200,""input_tokens"":19667,""latency_seconds"":8.2659496999986,""ledger_id"":712,""output_tokens"":272,""request_body_sha256"":""5307caba8785d8b37002a65144f66386b749606ac44e8aca7233c7c85f82dfe4"",""request_bytes"":83759,""requested_model"":""EB-GLM-5.2"",""response_bytes"":1860,""response_representation"":""original response body bytes"",""returned_model"":""glm-5.2"",""sanitized_response"":false,""saved_response_body_sha256"":""aad753667b9cc733255a3357b08de4a197b6bca9d94577a1296cc302e7c374ac"",""sequence"":5,""usage"":{""cache_cost"":0.0,""cached_tokens"":3328,""completion_cost"":0.0,""completion_tokens"":272,""prompt_cost"":0.0,""prompt_tokens"":19667,""prompt_tokens_details"":{""cached_tokens"":3328},""reasoning_tokens"":0,""total_tokens"":19939},""utc_end"":""2026-09-15T10:24:04.459859+00:00"",""utc_start"":""2026-09-15T10:23:56.172211+00:00""}"
6,2026-09-15T10:24:15.038801+00:00,False,True,[],[],[],83683,"{""cache_read_tokens"":3328,""input_tokens"":19562,""output_tokens"":269}","{""cache_read_tokens"":3328,""cache_write_tokens"":null,""finish_reason"":""tool_calls"",""http_status"":200,""input_tokens"":19562,""latency_seconds"":9.302233800000977,""ledger_id"":713,""output_tokens"":269,""request_body_sha256"":""d125a7345cc557eb7b71b510bd3c11a1eeed4fb7de19699d43f9d0e847e604b3"",""request_bytes"":83683,""requested_model"":""EB-GLM-5.2"",""response_bytes"":1925,""response_representation"":""original response body bytes"",""returned_model"":""glm-5.2"",""sanitized_response"":false,""saved_response_body_sha256"":""544b52a9612bd956287ac8e446fbd834ac29ff8d8c4a50474df05ed808098285"",""sequence"":6,""usage"":{""cache_cost"":0.0,""cached_tokens"":3328,""completion_cost"":0.0,""completion_tokens"":269,""prompt_cost"":0.0,""prompt_tokens"":19562,""prompt_tokens_details"":{""cached_tokens"":3328},""reasoning_tokens"":0,""total_tokens"":19831},""utc_end"":""2026-09-15T10:24:24.807747+00:00"",""utc_start"":""2026-09-15T10:24:15.449509+00:00""}"
7,2026-09-15T10:24:33.273088+00:00,False,True,[],[],[],83595,"{""cache_read_tokens"":3328,""input_tokens"":19806,""output_tokens"":435}","{""cache_read_tokens"":3328,""cache_write_tokens"":null,""finish_reason"":""tool_calls"",""http_status"":200,""input_tokens"":19806,""latency_seconds"":9.80485650000628,""ledger_id"":714,""output_tokens"":435,""request_body_sha256"":""0fe0c921712482b5e08fab77782c7b63c8e873ef60193c32fef123e3722227c1"",""request_bytes"":83595,""requested_model"":""EB-GLM-5.2"",""response_bytes"":2429,""response_representation"":""original response body bytes"",""returned_model"":""glm-5.2"",""sanitized_response"":false,""saved_response_body_sha256"":""537a0d53939978e1057868e3fc4c2fb292e6e94e4ac6b84074f6af0bcd93e0fb"",""sequence"":7,""usage"":{""cache_cost"":0.0,""cached_tokens"":3328,""completion_cost"":0.0,""completion_tokens"":435,""prompt_cost"":0.0,""prompt_tokens"":19806,""prompt_tokens_details"":{""cached_tokens"":3328},""reasoning_tokens"":0,""total_tokens"":20241},""utc_end"":""2026-09-15T10:24:43.183187+00:00"",""utc_start"":""2026-09-15T10:24:33.362775+00:00""}"
8,2026-09-15T10:24:50.776378+00:00,False,True,[],[],[],83839,"{""cache_read_tokens"":3328,""input_tokens"":19801,""output_tokens"":430}","{""cache_read_tokens"":3328,""cache_write_tokens"":null,""finish_reason"":""tool_calls"",""http_status"":200,""input_tokens"":19801,""latency_seconds"":9.497454099997412,""ledger_id"":715,""output_tokens"":430,""request_body_sha256"":""509085dcb2d115627e8c414b2a06dabf1ffeb175f20544a73fbe95ab220472f4"",""request_bytes"":83839,""requested_model"":""EB-GLM-5.2"",""response_bytes"":2375,""response_representation"":""original response body bytes"",""returned_model"":""glm-5.2"",""sanitized_response"":false,""saved_response_body_sha256"":""44cade30869567a35125a375802cdd064b2a2706eab03de78825ff5faab38c7e"",""sequence"":8,""usage"":{""cache_cost"":0.0,""cached_tokens"":3328,""completion_cost"":0.0,""completion_tokens"":430,""prompt_cost"":0.0,""prompt_tokens"":19801,""prompt_tokens_details"":{""cached_tokens"":3328},""reasoning_tokens"":0,""total_tokens"":20231},""utc_end"":""2026-09-15T10:25:00.379114+00:00"",""utc_start"":""2026-09-15T10:24:50.864334+00:00""}"
9,2026-09-15T10:25:05.647432+00:00,False,True,[],[],[],78665,"{""cache_read_tokens"":3328,""input_tokens"":18767,""output_tokens"":447}","{""cache_read_tokens"":3328,""cache_write_tokens"":null,""finish_reason"":""tool_calls"",""http_status"":200,""input_tokens"":18767,""latency_seconds"":9.405532900011167,""ledger_id"":716,""output_tokens"":447,""request_body_sha256"":""47e362e8ca7f607e23c48dae57436912b76283d8dbed4c11fcb28e25e2d37f89"",""request_bytes"":78665,""requested_model"":""EB-GLM-5.2"",""response_bytes"":2469,""response_representation"":""original response body bytes"",""returned_model"":""glm-5.2"",""sanitized_response"":false,""saved_response_body_sha256"":""150bf6d700735e9ad955f56e391b968645699f75a4cbc693628b7658c0919bf6"",""sequence"":9,""usage"":{""cache_cost"":0.0,""cached_tokens"":3328,""completion_cost"":0.0,""completion_tokens"":447,""prompt_cost"":0.0,""prompt_tokens"":18767,""prompt_tokens_details"":{""cached_tokens"":3328},""reasoning_tokens"":0,""total_tokens"":19214},""utc_end"":""2026-09-15T10:25:15.163277+00:00"",""utc_start"":""2026-09-15T10:25:05.739320+00:00""}"
10,2026-09-15T10:25:25.198267+00:00,False,True,[],[],[],75893,"{""cache_read_tokens"":3712,""input_tokens"":18245,""output_tokens"":125}","{""cache_read_tokens"":3712,""cache_write_tokens"":null,""finish_reason"":""tool_calls"",""http_status"":200,""input_tokens"":18245,""latency_seconds"":4.766028899990488,""ledger_id"":717,""output_tokens"":125,""request_body_sha256"":""228a9a5b140f1414402672a9494c86d984cc037e3df350cf213b28ae4a400d67"",""request_bytes"":75893,""requested_model"":""EB-GLM-5.2"",""response_bytes"":1145,""response_representation"":""original response body bytes"",""returned_model"":""glm-5.2"",""sanitized_response"":false,""saved_response_body_sha256"":""f254d5c5a34126c2ea044ed342d2c8c5d7ddbedb70901155b986113b45976ce3"",""sequence"":10,""usage"":{""cache_cost"":0.0,""cached_tokens"":3712,""completion_cost"":0.0,""completion_tokens"":125,""prompt_cost"":0.0,""prompt_tokens"":18245,""prompt_tokens_details"":{""cached_tokens"":3712},""reasoning_tokens"":0,""total_tokens"":18370},""utc_end"":""2026-09-15T10:25:30.073591+00:00"",""utc_start"":""2026-09-15T10:25:25.292374+00:00""}"
11,2026-09-15T10:25:35.895226+00:00,False,True,"[""e1""]",[],[],65524,"{""cache_read_tokens"":3328,""input_tokens"":15646,""output_tokens"":133}","{""cache_read_tokens"":3328,""cache_write_tokens"":null,""finish_reason"":""tool_calls"",""http_status"":200,""input_tokens"":15646,""latency_seconds"":5.455153399991104,""ledger_id"":718,""output_tokens"":133,""request_body_sha256"":""2c962c17222c2f2d655ed11b3ac23947d81ed9f7edc4ddc05c81afa1481afaaa"",""request_bytes"":65524,""requested_model"":""EB-GLM-5.2"",""response_bytes"":1116,""response_representation"":""original response body bytes"",""returned_model"":""glm-5.2"",""sanitized_response"":false,""saved_response_body_sha256"":""d5f6733aa321af094710ef15cae5384c1098b94773d46e6dd797c080f6f55979"",""sequence"":11,""usage"":{""cache_cost"":0.0,""cached_tokens"":3328,""completion_cost"":0.0,""completion_tokens"":133,""prompt_cost"":0.0,""prompt_tokens"":15646,""prompt_tokens_details"":{""cached_tokens"":3328},""reasoning_tokens"":0,""total_tokens"":15779},""utc_end"":""2026-09-15T10:25:41.458066+00:00"",""utc_start"":""2026-09-15T10:25:35.985794+00:00""}"
