round,utc,final,compacted,visible,shelf_restored,shelf_evicted,wire_bytes,usage,http
1,2026-09-15T12:28:53.385025+00:00,False,False,[],[],[],16151,"{""cache_read_tokens"":3840,""input_tokens"":3869,""output_tokens"":177}","{""cache_read_tokens"":3840,""cache_write_tokens"":null,""finish_reason"":""tool_calls"",""http_status"":200,""input_tokens"":3869,""latency_seconds"":3.2439306000014767,""ledger_id"":912,""output_tokens"":177,""request_body_sha256"":""fe019b884af954cf8777f10448535ff340cb76bb43e9ff9bfcb87c4cc5b7cdcd"",""request_bytes"":16151,""requested_model"":""EB-GLM-5.2"",""response_bytes"":1291,""response_representation"":""original response body bytes"",""returned_model"":""glm-5.2"",""sanitized_response"":false,""saved_response_body_sha256"":""2862b8a15fcfcbeb46a0ebdd35b0ecbd94f9ff6eb31da9a5b1b4f78956e4c72e"",""sequence"":1,""usage"":{""cache_cost"":0.0,""cached_tokens"":3840,""completion_cost"":0.0,""completion_tokens"":177,""prompt_cost"":0.0,""prompt_tokens"":3869,""prompt_tokens_details"":{""cached_tokens"":3840},""reasoning_tokens"":0,""total_tokens"":4046},""utc_end"":""2026-09-15T12:28:56.720565+00:00"",""utc_start"":""2026-09-15T12:28:53.460136+00:00""}"
2,2026-09-15T12:29:00.670348+00:00,False,False,[],[],[],38914,"{""cache_read_tokens"":3328,""input_tokens"":9130,""output_tokens"":237}","{""cache_read_tokens"":3328,""cache_write_tokens"":null,""finish_reason"":""tool_calls"",""http_status"":200,""input_tokens"":9130,""latency_seconds"":5.110364499996649,""ledger_id"":913,""output_tokens"":237,""request_body_sha256"":""935929251cef44d0ce444b1f18cfe9a3c9e992dd54319a1856123e07a4deda38"",""request_bytes"":38914,""requested_model"":""EB-GLM-5.2"",""response_bytes"":1686,""response_representation"":""original response body bytes"",""returned_model"":""glm-5.2"",""sanitized_response"":false,""saved_response_body_sha256"":""7deb67b692fa137e248e5479cd9513540f288e19ae985a0d064422f81a76752e"",""sequence"":2,""usage"":{""cache_cost"":0.0,""cached_tokens"":3328,""completion_cost"":0.0,""completion_tokens"":237,""prompt_cost"":0.0,""prompt_tokens"":9130,""prompt_tokens_details"":{""cached_tokens"":3328},""reasoning_tokens"":0,""total_tokens"":9367},""utc_end"":""2026-09-15T12:29:05.882379+00:00"",""utc_start"":""2026-09-15T12:29:00.753413+00:00""}"
3,2026-09-15T12:29:14.864902+00:00,False,False,[],[],[],77313,"{""cache_read_tokens"":7936,""input_tokens"":18322,""output_tokens"":195}","{""cache_read_tokens"":7936,""cache_write_tokens"":null,""finish_reason"":""tool_calls"",""http_status"":200,""input_tokens"":18322,""latency_seconds"":5.20573489999515,""ledger_id"":914,""output_tokens"":195,""request_body_sha256"":""e92d06d1034baa39046fd283f9c1bb5f1d473dc34a7d0231118cb8b3881bca7b"",""request_bytes"":77313,""requested_model"":""EB-GLM-5.2"",""response_bytes"":1547,""response_representation"":""original response body bytes"",""returned_model"":""glm-5.2"",""sanitized_response"":false,""saved_response_body_sha256"":""c23670553bce0da40181257196ed9a35d048097fd48adf905059490092685036"",""sequence"":3,""usage"":{""cache_cost"":0.0,""cached_tokens"":7936,""completion_cost"":0.0,""completion_tokens"":195,""prompt_cost"":0.0,""prompt_tokens"":18322,""prompt_tokens_details"":{""cached_tokens"":7936},""reasoning_tokens"":0,""total_tokens"":18517},""utc_end"":""2026-09-15T12:29:20.175019+00:00"",""utc_start"":""2026-09-15T12:29:14.951548+00:00""}"
4,2026-09-15T12:29:29.563243+00:00,False,True,[],[],[],58471,"{""cache_read_tokens"":3328,""input_tokens"":13701,""output_tokens"":107}","{""cache_read_tokens"":3328,""cache_write_tokens"":null,""finish_reason"":""tool_calls"",""http_status"":200,""input_tokens"":13701,""latency_seconds"":2.6510996999859344,""ledger_id"":915,""output_tokens"":107,""request_body_sha256"":""d693e68cf15cdd2a9c499c1bd1aa5281225c84fffe9ff11204fa9b03f79cac28"",""request_bytes"":58471,""requested_model"":""EB-GLM-5.2"",""response_bytes"":1139,""response_representation"":""original response body bytes"",""returned_model"":""glm-5.2"",""sanitized_response"":false,""saved_response_body_sha256"":""0eff4a060adb69a1e07b887f0764ce11c859dddaba68544259752fd94f09ec0c"",""sequence"":4,""usage"":{""cache_cost"":0.0,""cached_tokens"":3328,""completion_cost"":0.0,""completion_tokens"":107,""prompt_cost"":0.0,""prompt_tokens"":13701,""prompt_tokens_details"":{""cached_tokens"":3328},""reasoning_tokens"":0,""total_tokens"":13808},""utc_end"":""2026-09-15T12:29:32.316770+00:00"",""utc_start"":""2026-09-15T12:29:29.649734+00:00""}"
5,2026-09-15T12:29:35.657778+00:00,False,False,"[""e1""]",[],[],81736,"{""cache_read_tokens"":12544,""input_tokens"":19296,""output_tokens"":58}","{""cache_read_tokens"":12544,""cache_write_tokens"":null,""finish_reason"":""tool_calls"",""http_status"":200,""input_tokens"":19296,""latency_seconds"":2.7703774999827147,""ledger_id"":916,""output_tokens"":58,""request_body_sha256"":""a996cd3d59414484e0e2388d84242efa6a05e34057083c355e12a9f7b5cfe093"",""request_bytes"":81736,""requested_model"":""EB-GLM-5.2"",""response_bytes"":783,""response_representation"":""original response body bytes"",""returned_model"":""glm-5.2"",""sanitized_response"":false,""saved_response_body_sha256"":""17b2c31e43b182b5b3f4b3e66fee048b586d8a1481bf7a6604903255ae904756"",""sequence"":5,""usage"":{""cache_cost"":0.0,""cached_tokens"":12544,""completion_cost"":0.0,""completion_tokens"":58,""prompt_cost"":0.0,""prompt_tokens"":19296,""prompt_tokens_details"":{""cached_tokens"":12544},""reasoning_tokens"":0,""total_tokens"":19354},""utc_end"":""2026-09-15T12:29:38.614543+00:00"",""utc_start"":""2026-09-15T12:29:35.760477+00:00""}"
6,2026-09-15T12:29:38.850541+00:00,False,False,"[""e1"",""e2""]",[],[],88712,"{""cache_read_tokens"":18048,""input_tokens"":20867,""output_tokens"":261}","{""cache_read_tokens"":18048,""cache_write_tokens"":null,""finish_reason"":""tool_calls"",""http_status"":200,""input_tokens"":20867,""latency_seconds"":5.4275784000055864,""ledger_id"":917,""output_tokens"":261,""request_body_sha256"":""3a2c4cd12a91fc6bdcce2c5e3a6f02e2c7326d6715af1292d9a4c0e137cd04d9"",""request_bytes"":88712,""requested_model"":""EB-GLM-5.2"",""response_bytes"":1784,""response_representation"":""original response body bytes"",""returned_model"":""glm-5.2"",""sanitized_response"":false,""saved_response_body_sha256"":""38527bcd55257a50527cf7d7a186b0398d7f578065a788606246252868bb1f26"",""sequence"":6,""usage"":{""cache_cost"":0.0,""cached_tokens"":18048,""completion_cost"":0.0,""completion_tokens"":261,""prompt_cost"":0.0,""prompt_tokens"":20867,""prompt_tokens_details"":{""cached_tokens"":18048},""reasoning_tokens"":0,""total_tokens"":21128},""utc_end"":""2026-09-15T12:29:44.395858+00:00"",""utc_start"":""2026-09-15T12:29:38.949835+00:00""}"
7,2026-09-15T12:29:55.788566+00:00,False,True,"[""e1"",""e2""]",[],[],82093,"{""cache_read_tokens"":3328,""input_tokens"":19418,""output_tokens"":236}","{""cache_read_tokens"":3328,""cache_write_tokens"":null,""finish_reason"":""tool_calls"",""http_status"":200,""input_tokens"":19418,""latency_seconds"":5.578064600005746,""ledger_id"":918,""output_tokens"":236,""request_body_sha256"":""0876aad769174c950ca0c576853a04d8403f72c460d9c9d01c47bb0fb201ae93"",""request_bytes"":82093,""requested_model"":""EB-GLM-5.2"",""response_bytes"":1745,""response_representation"":""original response body bytes"",""returned_model"":""glm-5.2"",""sanitized_response"":false,""saved_response_body_sha256"":""eeec67ed40fb2c47693094bb2acfe7b1855c8e966bdeacd938af0da9ffd2b3f0"",""sequence"":7,""usage"":{""cache_cost"":0.0,""cached_tokens"":3328,""completion_cost"":0.0,""completion_tokens"":236,""prompt_cost"":0.0,""prompt_tokens"":19418,""prompt_tokens_details"":{""cached_tokens"":3328},""reasoning_tokens"":0,""total_tokens"":19654},""utc_end"":""2026-09-15T12:30:01.488238+00:00"",""utc_start"":""2026-09-15T12:29:55.890157+00:00""}"
8,2026-09-15T12:30:08.874299+00:00,False,True,"[""e1"",""e2""]","[""e1"",""e2""]",[],91658,"{""cache_read_tokens"":3328,""input_tokens"":21647,""output_tokens"":246}","{""cache_read_tokens"":3328,""cache_write_tokens"":null,""finish_reason"":""tool_calls"",""http_status"":200,""input_tokens"":21647,""latency_seconds"":6.138277399993967,""ledger_id"":919,""output_tokens"":246,""request_body_sha256"":""7021d7f783039d1640c588c0370d4633d91a348a082f3060c66aa8f718f21d91"",""request_bytes"":91658,""requested_model"":""EB-GLM-5.2"",""response_bytes"":1718,""response_representation"":""original response body bytes"",""returned_model"":""glm-5.2"",""sanitized_response"":false,""saved_response_body_sha256"":""3f2da8ad9ca76734d1668f146cfe4d3341d422c75c70b66f2a6647ec76fdb793"",""sequence"":8,""usage"":{""cache_cost"":0.0,""cached_tokens"":3328,""completion_cost"":0.0,""completion_tokens"":246,""prompt_cost"":0.0,""prompt_tokens"":21647,""prompt_tokens_details"":{""cached_tokens"":3328},""reasoning_tokens"":0,""total_tokens"":21893},""utc_end"":""2026-09-15T12:30:15.127745+00:00"",""utc_start"":""2026-09-15T12:30:08.971373+00:00""}"
9,2026-09-15T12:30:50.827644+00:00,False,True,"[""e1"",""e2""]","[""e1"",""e2""]",[],62602,"{""cache_read_tokens"":3328,""input_tokens"":14998,""output_tokens"":243}","{""cache_read_tokens"":3328,""cache_write_tokens"":null,""finish_reason"":""tool_calls"",""http_status"":200,""input_tokens"":14998,""latency_seconds"":8.288572499994189,""ledger_id"":920,""output_tokens"":243,""request_body_sha256"":""7cf9e9d9650b10d85d298ac2411252dded45543dc5d92acf356e9a90c3eabe09"",""request_bytes"":62602,""requested_model"":""EB-GLM-5.2"",""response_bytes"":1681,""response_representation"":""original response body bytes"",""returned_model"":""glm-5.2"",""sanitized_response"":false,""saved_response_body_sha256"":""f57df6bd7d9db841049c41eb8990530f29d243e0909e7ea275e377280f3be7c3"",""sequence"":9,""usage"":{""cache_cost"":0.0,""cached_tokens"":3328,""completion_cost"":0.0,""completion_tokens"":243,""prompt_cost"":0.0,""prompt_tokens"":14998,""prompt_tokens_details"":{""cached_tokens"":3328},""reasoning_tokens"":0,""total_tokens"":15241},""utc_end"":""2026-09-15T12:30:59.230955+00:00"",""utc_start"":""2026-09-15T12:30:50.926682+00:00""}"
10,2026-09-15T12:31:31.493631+00:00,False,False,"[""e1"",""e2""]","[""e1"",""e2""]",[],89105,"{""cache_read_tokens"":11392,""input_tokens"":21469,""output_tokens"":248}","{""cache_read_tokens"":11392,""cache_write_tokens"":null,""finish_reason"":""tool_calls"",""http_status"":200,""input_tokens"":21469,""latency_seconds"":4.626406900002621,""ledger_id"":921,""output_tokens"":248,""request_body_sha256"":""c2961859cc50ea04ccab76065a6704490306bc197612b1838ef2af965ac7c2eb"",""request_bytes"":89105,""requested_model"":""EB-GLM-5.2"",""response_bytes"":1725,""response_representation"":""original response body bytes"",""returned_model"":""glm-5.2"",""sanitized_response"":false,""saved_response_body_sha256"":""443fa22d36cc517462b9101c8b99076dd961747cff06ba9ea04c694cecf2abff"",""sequence"":10,""usage"":{""cache_cost"":0.0,""cached_tokens"":11392,""completion_cost"":0.0,""completion_tokens"":248,""prompt_cost"":0.0,""prompt_tokens"":21469,""prompt_tokens_details"":{""cached_tokens"":11392},""reasoning_tokens"":0,""total_tokens"":21717},""utc_end"":""2026-09-15T12:31:36.240162+00:00"",""utc_start"":""2026-09-15T12:31:31.593951+00:00""}"
