round,utc,final,compacted,visible,shelf_restored,shelf_evicted,wire_bytes,usage,http
1,2026-09-15T14:19:13.204014+00:00,False,False,[],[],[],16117,"{""cache_read_tokens"":3200,""input_tokens"":3851,""output_tokens"":139}","{""cache_read_tokens"":3200,""cache_write_tokens"":null,""finish_reason"":""tool_calls"",""http_status"":200,""input_tokens"":3851,""latency_seconds"":3.5085025999869686,""ledger_id"":1272,""output_tokens"":139,""request_body_sha256"":""67aee96244b7c309ae4ebefb66e20ebea2b9e6fa029353bf4bf1c62338aaffb9"",""request_bytes"":16117,""requested_model"":""EB-GLM-5.2"",""response_bytes"":1193,""response_representation"":""original response body bytes"",""returned_model"":""glm-5.2"",""sanitized_response"":false,""saved_response_body_sha256"":""49b99d95f0d6e7706c8b3b219e1358d5132d9552ee8f193138a68a2058059187"",""sequence"":1,""usage"":{""cache_cost"":0.0,""cached_tokens"":3200,""completion_cost"":0.0,""completion_tokens"":139,""prompt_cost"":0.0,""prompt_tokens"":3851,""prompt_tokens_details"":{""cached_tokens"":3200},""reasoning_tokens"":0,""total_tokens"":3990},""utc_end"":""2026-09-15T14:19:16.858350+00:00"",""utc_start"":""2026-09-15T14:19:13.326843+00:00""}"
2,2026-09-15T14:19:19.838584+00:00,False,False,[],[],[],35376,"{""cache_read_tokens"":3328,""input_tokens"":8339,""output_tokens"":225}","{""cache_read_tokens"":3328,""cache_write_tokens"":null,""finish_reason"":""tool_calls"",""http_status"":200,""input_tokens"":8339,""latency_seconds"":5.517048000008799,""ledger_id"":1273,""output_tokens"":225,""request_body_sha256"":""4129ae8d7111dc292a280569ff47855bb656146f8a841041818ce482cd1d617d"",""request_bytes"":35376,""requested_model"":""EB-GLM-5.2"",""response_bytes"":1700,""response_representation"":""original response body bytes"",""returned_model"":""glm-5.2"",""sanitized_response"":false,""saved_response_body_sha256"":""1ca245278a9d62a9908bf331f341762049ac96ebf9bec3e42932a1b2e8bfe898"",""sequence"":2,""usage"":{""cache_cost"":0.0,""cached_tokens"":3328,""completion_cost"":0.0,""completion_tokens"":225,""prompt_cost"":0.0,""prompt_tokens"":8339,""prompt_tokens_details"":{""cached_tokens"":3328},""reasoning_tokens"":0,""total_tokens"":8564},""utc_end"":""2026-09-15T14:19:25.472028+00:00"",""utc_start"":""2026-09-15T14:19:19.936245+00:00""}"
3,2026-09-15T14:19:30.867028+00:00,False,False,[],[],[],67993,"{""cache_read_tokens"":7168,""input_tokens"":16054,""output_tokens"":258}","{""cache_read_tokens"":7168,""cache_write_tokens"":null,""finish_reason"":""tool_calls"",""http_status"":200,""input_tokens"":16054,""latency_seconds"":5.939745400013635,""ledger_id"":1274,""output_tokens"":258,""request_body_sha256"":""e0a81f295814cfa791800187d9c78509cf0790b3ff4c938188f467de3781fe37"",""request_bytes"":67993,""requested_model"":""EB-GLM-5.2"",""response_bytes"":1837,""response_representation"":""original response body bytes"",""returned_model"":""glm-5.2"",""sanitized_response"":false,""saved_response_body_sha256"":""ef60d15766ae4258b02ec33ea3335cce0936e1b130ef79293fdb2dd702a192f0"",""sequence"":3,""usage"":{""cache_cost"":0.0,""cached_tokens"":7168,""completion_cost"":0.0,""completion_tokens"":258,""prompt_cost"":0.0,""prompt_tokens"":16054,""prompt_tokens_details"":{""cached_tokens"":7168},""reasoning_tokens"":0,""total_tokens"":16312},""utc_end"":""2026-09-15T14:19:36.924212+00:00"",""utc_start"":""2026-09-15T14:19:30.966771+00:00""}"
4,2026-09-15T14:19:41.187867+00:00,False,True,[],[],[],79261,"{""cache_read_tokens"":3328,""input_tokens"":18671,""output_tokens"":227}","{""cache_read_tokens"":3328,""cache_write_tokens"":null,""finish_reason"":""tool_calls"",""http_status"":200,""input_tokens"":18671,""latency_seconds"":5.943719500006409,""ledger_id"":1275,""output_tokens"":227,""request_body_sha256"":""f89c7a57f20c04a0b522d699db7c1ff60c78b70d86f395888fb8383024267f86"",""request_bytes"":79261,""requested_model"":""EB-GLM-5.2"",""response_bytes"":1670,""response_representation"":""original response body bytes"",""returned_model"":""glm-5.2"",""sanitized_response"":false,""saved_response_body_sha256"":""acad6d2b72bcfbf275f53d4038b45b3175204730dbf8889c26d30ce90a80b5c7"",""sequence"":4,""usage"":{""cache_cost"":0.0,""cached_tokens"":3328,""completion_cost"":0.0,""completion_tokens"":227,""prompt_cost"":0.0,""prompt_tokens"":18671,""prompt_tokens_details"":{""cached_tokens"":3328},""reasoning_tokens"":0,""total_tokens"":18898},""utc_end"":""2026-09-15T14:19:47.257069+00:00"",""utc_start"":""2026-09-15T14:19:41.293255+00:00""}"
5,2026-09-15T14:19:52.704733+00:00,False,True,[],[],[],79144,"{""cache_read_tokens"":3328,""input_tokens"":18882,""output_tokens"":85}","{""cache_read_tokens"":3328,""cache_write_tokens"":null,""finish_reason"":""tool_calls"",""http_status"":200,""input_tokens"":18882,""latency_seconds"":3.9379853999998886,""ledger_id"":1276,""output_tokens"":85,""request_body_sha256"":""d75715cb3594ab0e7a68656e5d6af1e25c1240e4f24fb87eec8bad8050b3c46f"",""request_bytes"":79144,""requested_model"":""EB-GLM-5.2"",""response_bytes"":942,""response_representation"":""original response body bytes"",""returned_model"":""glm-5.2"",""sanitized_response"":false,""saved_response_body_sha256"":""4b5f6763dd305098f75046f1ed1c751aa56f07270cc2931932c6d0e593aaa340"",""sequence"":5,""usage"":{""cache_cost"":0.0,""cached_tokens"":3328,""completion_cost"":0.0,""completion_tokens"":85,""prompt_cost"":0.0,""prompt_tokens"":18882,""prompt_tokens_details"":{""cached_tokens"":3328},""reasoning_tokens"":0,""total_tokens"":18967},""utc_end"":""2026-09-15T14:19:56.774503+00:00"",""utc_start"":""2026-09-15T14:19:52.818454+00:00""}"
6,2026-09-15T14:19:57.036967+00:00,False,False,"[""e1""]",[],[],83344,"{""cache_read_tokens"":17664,""input_tokens"":19911,""output_tokens"":148}","{""cache_read_tokens"":17664,""cache_write_tokens"":null,""finish_reason"":""tool_calls"",""http_status"":200,""input_tokens"":19911,""latency_seconds"":4.142004299996188,""ledger_id"":1277,""output_tokens"":148,""request_body_sha256"":""e0d472b8d225c7127acc458bcfeea7442876fd7cdcb8c9f76ba910e413e04b9f"",""request_bytes"":83344,""requested_model"":""EB-GLM-5.2"",""response_bytes"":1209,""response_representation"":""original response body bytes"",""returned_model"":""glm-5.2"",""sanitized_response"":false,""saved_response_body_sha256"":""5d6cf4dba139e87f428be0a2db0ef965f9103d4a2d220dbf57dfbf953a32beca"",""sequence"":6,""usage"":{""cache_cost"":0.0,""cached_tokens"":17664,""completion_cost"":0.0,""completion_tokens"":148,""prompt_cost"":0.0,""prompt_tokens"":19911,""prompt_tokens_details"":{""cached_tokens"":17664},""reasoning_tokens"":0,""total_tokens"":20059},""utc_end"":""2026-09-15T14:20:01.308629+00:00"",""utc_start"":""2026-09-15T14:19:57.146848+00:00""}"
7,2026-09-15T14:20:03.009864+00:00,False,True,"[""e1""]",[],[],72097,"{""cache_read_tokens"":3328,""input_tokens"":17562,""output_tokens"":179}","{""cache_read_tokens"":3328,""cache_write_tokens"":null,""finish_reason"":""tool_calls"",""http_status"":200,""input_tokens"":17562,""latency_seconds"":4.250278099993011,""ledger_id"":1278,""output_tokens"":179,""request_body_sha256"":""3a8931734a0da4ba490d8d86bc8da2478dcb959a212e7084bb06d7b62e46e896"",""request_bytes"":72097,""requested_model"":""EB-GLM-5.2"",""response_bytes"":1310,""response_representation"":""original response body bytes"",""returned_model"":""glm-5.2"",""sanitized_response"":false,""saved_response_body_sha256"":""3eddc33d2c5f6643910606e3a648dc356e9b81c54fc637ec165458535729fdd7"",""sequence"":7,""usage"":{""cache_cost"":0.0,""cached_tokens"":3328,""completion_cost"":0.0,""completion_tokens"":179,""prompt_cost"":0.0,""prompt_tokens"":17562,""prompt_tokens_details"":{""cached_tokens"":3328},""reasoning_tokens"":0,""total_tokens"":17741},""utc_end"":""2026-09-15T14:20:07.390733+00:00"",""utc_start"":""2026-09-15T14:20:03.124852+00:00""}"
8,2026-09-15T14:20:07.670093+00:00,False,False,"[""e1"",""e2""]",[],[],76550,"{""cache_read_tokens"":16256,""input_tokens"":18690,""output_tokens"":149}","{""cache_read_tokens"":16256,""cache_write_tokens"":null,""finish_reason"":""tool_calls"",""http_status"":200,""input_tokens"":18690,""latency_seconds"":4.1892846999980975,""ledger_id"":1279,""output_tokens"":149,""request_body_sha256"":""fdb70ee4f7c09cf423026a225c4801a955bc8e0e29e7fd12eefe44aecc490ea6"",""request_bytes"":76550,""requested_model"":""EB-GLM-5.2"",""response_bytes"":1201,""response_representation"":""original response body bytes"",""returned_model"":""glm-5.2"",""sanitized_response"":false,""saved_response_body_sha256"":""6e4fc880e29a4a72028b451cdce10a44f2b9315f50dff05e7879ef3021a44f5c"",""sequence"":8,""usage"":{""cache_cost"":0.0,""cached_tokens"":16256,""completion_cost"":0.0,""completion_tokens"":149,""prompt_cost"":0.0,""prompt_tokens"":18690,""prompt_tokens_details"":{""cached_tokens"":16256},""reasoning_tokens"":0,""total_tokens"":18839},""utc_end"":""2026-09-15T14:20:11.998807+00:00"",""utc_start"":""2026-09-15T14:20:07.789141+00:00""}"
9,2026-09-15T14:20:16.485515+00:00,False,False,"[""e1"",""e2""]",[],[],87644,"{""cache_read_tokens"":17408,""input_tokens"":21275,""output_tokens"":84}","{""cache_read_tokens"":17408,""cache_write_tokens"":null,""finish_reason"":""tool_calls"",""http_status"":200,""input_tokens"":21275,""latency_seconds"":2.8236843000049703,""ledger_id"":1280,""output_tokens"":84,""request_body_sha256"":""54fa4259f2c11f2aca59ba7b8c6a02b9a90ab00f31cca677d6cd98f13686394e"",""request_bytes"":87644,""requested_model"":""EB-GLM-5.2"",""response_bytes"":886,""response_representation"":""original response body bytes"",""returned_model"":""glm-5.2"",""sanitized_response"":false,""saved_response_body_sha256"":""9e942b0c90257a29811cbef8af34c2bb0d4d4099497bcf5e322584afa2bd526e"",""sequence"":9,""usage"":{""cache_cost"":0.0,""cached_tokens"":17408,""completion_cost"":0.0,""completion_tokens"":84,""prompt_cost"":0.0,""prompt_tokens"":21275,""prompt_tokens_details"":{""cached_tokens"":17408},""reasoning_tokens"":0,""total_tokens"":21359},""utc_end"":""2026-09-15T14:20:19.447033+00:00"",""utc_start"":""2026-09-15T14:20:16.603414+00:00""}"
10,2026-09-15T14:20:21.889951+00:00,False,True,"[""e1"",""e2""]","[""e1""]",[],65778,"{""cache_read_tokens"":3328,""input_tokens"":16153,""output_tokens"":114}","{""cache_read_tokens"":3328,""cache_write_tokens"":null,""finish_reason"":""tool_calls"",""http_status"":200,""input_tokens"":16153,""latency_seconds"":3.270412700017914,""ledger_id"":1281,""output_tokens"":114,""request_body_sha256"":""91669f6604464fc2f8a83b301b9c4617f492503582bcb7fb9b7d626f694e21a2"",""request_bytes"":65778,""requested_model"":""EB-GLM-5.2"",""response_bytes"":1057,""response_representation"":""original response body bytes"",""returned_model"":""glm-5.2"",""sanitized_response"":false,""saved_response_body_sha256"":""35956c07311589cc5248a389806ff2eb30834b29ae63e0a0b140bfc239c6019d"",""sequence"":10,""usage"":{""cache_cost"":0.0,""cached_tokens"":3328,""completion_cost"":0.0,""completion_tokens"":114,""prompt_cost"":0.0,""prompt_tokens"":16153,""prompt_tokens_details"":{""cached_tokens"":3328},""reasoning_tokens"":0,""total_tokens"":16267},""utc_end"":""2026-09-15T14:20:25.294377+00:00"",""utc_start"":""2026-09-15T14:20:22.005618+00:00""}"
