round,utc,final,compacted,visible,shelf_restored,shelf_evicted,wire_bytes,usage,http
1,2026-09-15T13:38:00.392374+00:00,False,False,[],[],[],16151,"{""cache_read_tokens"":3200,""input_tokens"":3869,""output_tokens"":261}","{""cache_read_tokens"":3200,""cache_write_tokens"":null,""finish_reason"":""tool_calls"",""http_status"":200,""input_tokens"":3869,""latency_seconds"":7.304335299995728,""ledger_id"":1098,""output_tokens"":261,""request_body_sha256"":""fe019b884af954cf8777f10448535ff340cb76bb43e9ff9bfcb87c4cc5b7cdcd"",""request_bytes"":16151,""requested_model"":""EB-GLM-5.2"",""response_bytes"":1717,""response_representation"":""original response body bytes"",""returned_model"":""glm-5.2"",""sanitized_response"":false,""saved_response_body_sha256"":""c36279dcde7ccf3ba874c18d872c05ab04561cbd86c9640830555b851b95b398"",""sequence"":1,""usage"":{""cache_cost"":0.0,""cached_tokens"":3200,""completion_cost"":0.0,""completion_tokens"":261,""prompt_cost"":0.0,""prompt_tokens"":3869,""prompt_tokens_details"":{""cached_tokens"":3200},""reasoning_tokens"":0,""total_tokens"":4130},""utc_end"":""2026-09-15T13:38:07.814224+00:00"",""utc_start"":""2026-09-15T13:38:00.490526+00:00""}"
2,2026-09-15T13:38:17.710826+00:00,False,False,[],[],[],51472,"{""cache_read_tokens"":3328,""input_tokens"":13108,""output_tokens"":180}","{""cache_read_tokens"":3328,""cache_write_tokens"":null,""finish_reason"":""tool_calls"",""http_status"":200,""input_tokens"":13108,""latency_seconds"":9.535240299999714,""ledger_id"":1099,""output_tokens"":180,""request_body_sha256"":""dc149ce052817ac6a013c8723fa3dfd28af24962344da0798547de822c535581"",""request_bytes"":51472,""requested_model"":""EB-GLM-5.2"",""response_bytes"":1513,""response_representation"":""original response body bytes"",""returned_model"":""glm-5.2"",""sanitized_response"":false,""saved_response_body_sha256"":""fc9c44495ad34f542e9a234cefc12e803c6e0dabacfa2867be546f799fa85e59"",""sequence"":2,""usage"":{""cache_cost"":0.0,""cached_tokens"":3328,""completion_cost"":0.0,""completion_tokens"":180,""prompt_cost"":0.0,""prompt_tokens"":13108,""prompt_tokens_details"":{""cached_tokens"":3328},""reasoning_tokens"":0,""total_tokens"":13288},""utc_end"":""2026-09-15T13:38:27.350248+00:00"",""utc_start"":""2026-09-15T13:38:17.796894+00:00""}"
3,2026-09-15T13:38:35.121486+00:00,False,False,[],[],[],77978,"{""cache_read_tokens"":11648,""input_tokens"":19014,""output_tokens"":172}","{""cache_read_tokens"":11648,""cache_write_tokens"":null,""finish_reason"":""tool_calls"",""http_status"":200,""input_tokens"":19014,""latency_seconds"":5.0857189999951515,""ledger_id"":1100,""output_tokens"":172,""request_body_sha256"":""4ec9f9502ccbcde97f85d4047b61c0d1a1d40a90b5b911422942c5fb6ae4a330"",""request_bytes"":77978,""requested_model"":""EB-GLM-5.2"",""response_bytes"":1444,""response_representation"":""original response body bytes"",""returned_model"":""glm-5.2"",""sanitized_response"":false,""saved_response_body_sha256"":""3c6c203e2dd839611a8964e502f9674fc9d3e71594f351a5f5a1db7204847793"",""sequence"":3,""usage"":{""cache_cost"":0.0,""cached_tokens"":11648,""completion_cost"":0.0,""completion_tokens"":172,""prompt_cost"":0.0,""prompt_tokens"":19014,""prompt_tokens_details"":{""cached_tokens"":11648},""reasoning_tokens"":0,""total_tokens"":19186},""utc_end"":""2026-09-15T13:38:40.320231+00:00"",""utc_start"":""2026-09-15T13:38:35.213911+00:00""}"
4,2026-09-15T13:39:08.254499+00:00,False,True,[],[],[],71473,"{""cache_read_tokens"":3328,""input_tokens"":16766,""output_tokens"":162}","{""cache_read_tokens"":3328,""cache_write_tokens"":null,""finish_reason"":""tool_calls"",""http_status"":200,""input_tokens"":16766,""latency_seconds"":4.820444000011776,""ledger_id"":1101,""output_tokens"":162,""request_body_sha256"":""78755c6bad730f4c1c36bf9df2d17cf705842c08fe011cf135c9725d92f336f5"",""request_bytes"":71473,""requested_model"":""EB-GLM-5.2"",""response_bytes"":1386,""response_representation"":""original response body bytes"",""returned_model"":""glm-5.2"",""sanitized_response"":false,""saved_response_body_sha256"":""c59ce7f460b9beddc2f85f25ce0c265376f547639fd08bd06480952512159f5d"",""sequence"":4,""usage"":{""cache_cost"":0.0,""cached_tokens"":3328,""completion_cost"":0.0,""completion_tokens"":162,""prompt_cost"":0.0,""prompt_tokens"":16766,""prompt_tokens_details"":{""cached_tokens"":3328},""reasoning_tokens"":0,""total_tokens"":16928},""utc_end"":""2026-09-15T13:39:13.196170+00:00"",""utc_start"":""2026-09-15T13:39:08.357211+00:00""}"
5,2026-09-15T13:39:17.844066+00:00,False,True,[],[],[],71858,"{""cache_read_tokens"":3328,""input_tokens"":16967,""output_tokens"":173}","{""cache_read_tokens"":3328,""cache_write_tokens"":null,""finish_reason"":""tool_calls"",""http_status"":200,""input_tokens"":16967,""latency_seconds"":4.27166539998143,""ledger_id"":1102,""output_tokens"":173,""request_body_sha256"":""457a1b987ea842ba34827a2a8a32d404a4433a96b37488365e82dcca7eecf8a7"",""request_bytes"":71858,""requested_model"":""EB-GLM-5.2"",""response_bytes"":1410,""response_representation"":""original response body bytes"",""returned_model"":""glm-5.2"",""sanitized_response"":false,""saved_response_body_sha256"":""0f81d27c1a444b998d1b75a1bd4c039a0ccd73e52df50e7fa0f6c4070b5fdac9"",""sequence"":5,""usage"":{""cache_cost"":0.0,""cached_tokens"":3328,""completion_cost"":0.0,""completion_tokens"":173,""prompt_cost"":0.0,""prompt_tokens"":16967,""prompt_tokens_details"":{""cached_tokens"":3328},""reasoning_tokens"":0,""total_tokens"":17140},""utc_end"":""2026-09-15T13:39:22.234472+00:00"",""utc_start"":""2026-09-15T13:39:17.944543+00:00""}"
6,2026-09-15T13:39:26.394486+00:00,False,True,[],[],[],72993,"{""cache_read_tokens"":3456,""input_tokens"":17529,""output_tokens"":173}","{""cache_read_tokens"":3456,""cache_write_tokens"":null,""finish_reason"":""tool_calls"",""http_status"":200,""input_tokens"":17529,""latency_seconds"":4.225953399989521,""ledger_id"":1103,""output_tokens"":173,""request_body_sha256"":""118d4398d7a6c96ae980566098eac75a7d0bdb10ec908f16c057876684c15e5d"",""request_bytes"":72993,""requested_model"":""EB-GLM-5.2"",""response_bytes"":1449,""response_representation"":""original response body bytes"",""returned_model"":""glm-5.2"",""sanitized_response"":false,""saved_response_body_sha256"":""e3b403715682097ca3b08ce96ebfdb377980af66c604437a47c57617c3af4854"",""sequence"":6,""usage"":{""cache_cost"":0.0,""cached_tokens"":3456,""completion_cost"":0.0,""completion_tokens"":173,""prompt_cost"":0.0,""prompt_tokens"":17529,""prompt_tokens_details"":{""cached_tokens"":3456},""reasoning_tokens"":0,""total_tokens"":17702},""utc_end"":""2026-09-15T13:39:30.751217+00:00"",""utc_start"":""2026-09-15T13:39:26.504555+00:00""}"
7,2026-09-15T13:39:35.895078+00:00,False,True,[],[],[],72807,"{""cache_read_tokens"":3328,""input_tokens"":17528,""output_tokens"":179}","{""cache_read_tokens"":3328,""cache_write_tokens"":null,""finish_reason"":""tool_calls"",""http_status"":200,""input_tokens"":17528,""latency_seconds"":4.808018900017487,""ledger_id"":1104,""output_tokens"":179,""request_body_sha256"":""4f15fdad6a89ff7ac00975513ccc21ec82783151aeaab2b7063377d6261a5683"",""request_bytes"":72807,""requested_model"":""EB-GLM-5.2"",""response_bytes"":1418,""response_representation"":""original response body bytes"",""returned_model"":""glm-5.2"",""sanitized_response"":false,""saved_response_body_sha256"":""32fbb643aba469e4731ec2aaf8dc1f31c08616f09a782433ac34fd11566d945c"",""sequence"":7,""usage"":{""cache_cost"":0.0,""cached_tokens"":3328,""completion_cost"":0.0,""completion_tokens"":179,""prompt_cost"":0.0,""prompt_tokens"":17528,""prompt_tokens_details"":{""cached_tokens"":3328},""reasoning_tokens"":0,""total_tokens"":17707},""utc_end"":""2026-09-15T13:39:40.826237+00:00"",""utc_start"":""2026-09-15T13:39:35.999303+00:00""}"
8,2026-09-15T13:39:45.334918+00:00,False,True,[],[],[],73051,"{""cache_read_tokens"":3456,""input_tokens"":17724,""output_tokens"":179}","{""cache_read_tokens"":3456,""cache_write_tokens"":null,""finish_reason"":""tool_calls"",""http_status"":200,""input_tokens"":17724,""latency_seconds"":5.581200699991314,""ledger_id"":1105,""output_tokens"":179,""request_body_sha256"":""a5a2627d83184c94cdd04c4674f8f702c04bd8b84b2cef39f8dd713d70e504ec"",""request_bytes"":73051,""requested_model"":""EB-GLM-5.2"",""response_bytes"":1491,""response_representation"":""original response body bytes"",""returned_model"":""glm-5.2"",""sanitized_response"":false,""saved_response_body_sha256"":""126af72dfe7d6818ae33f3f1fc544d09c00779c2a2231834ed72037f45e0420a"",""sequence"":8,""usage"":{""cache_cost"":0.0,""cached_tokens"":3456,""completion_cost"":0.0,""completion_tokens"":179,""prompt_cost"":0.0,""prompt_tokens"":17724,""prompt_tokens_details"":{""cached_tokens"":3456},""reasoning_tokens"":0,""total_tokens"":17903},""utc_end"":""2026-09-15T13:39:51.038446+00:00"",""utc_start"":""2026-09-15T13:39:45.438731+00:00""}"
9,2026-09-15T13:39:57.545333+00:00,False,True,[],[],[],72889,"{""cache_read_tokens"":3456,""input_tokens"":17574,""output_tokens"":170}","{""cache_read_tokens"":3456,""cache_write_tokens"":null,""finish_reason"":""tool_calls"",""http_status"":200,""input_tokens"":17574,""latency_seconds"":5.102098900009878,""ledger_id"":1106,""output_tokens"":170,""request_body_sha256"":""81c57898c51cb02dbb6e4241a7dc72f152f15d664ac756c9b08517c444c0f758"",""request_bytes"":72889,""requested_model"":""EB-GLM-5.2"",""response_bytes"":1372,""response_representation"":""original response body bytes"",""returned_model"":""glm-5.2"",""sanitized_response"":false,""saved_response_body_sha256"":""248b5d7dc9aa5f1b9ed21d3d055a41ecf5dff9d4030abf8a24bb8c69fa77122b"",""sequence"":9,""usage"":{""cache_cost"":0.0,""cached_tokens"":3456,""completion_cost"":0.0,""completion_tokens"":170,""prompt_cost"":0.0,""prompt_tokens"":17574,""prompt_tokens_details"":{""cached_tokens"":3456},""reasoning_tokens"":0,""total_tokens"":17744},""utc_end"":""2026-09-15T13:40:02.773723+00:00"",""utc_start"":""2026-09-15T13:39:57.652116+00:00""}"
10,2026-09-15T13:40:05.570604+00:00,False,True,[],[],[],68845,"{""cache_read_tokens"":3456,""input_tokens"":16319,""output_tokens"":175}","{""cache_read_tokens"":3456,""cache_write_tokens"":null,""finish_reason"":""tool_calls"",""http_status"":200,""input_tokens"":16319,""latency_seconds"":3.609041799994884,""ledger_id"":1107,""output_tokens"":175,""request_body_sha256"":""8d48046e39edf5b6bc55ee9a0a8de89706b9ca6ae816327e33b2587dad729a37"",""request_bytes"":68845,""requested_model"":""EB-GLM-5.2"",""response_bytes"":1431,""response_representation"":""original response body bytes"",""returned_model"":""glm-5.2"",""sanitized_response"":false,""saved_response_body_sha256"":""d9e7dc9b0d65c45e571a317b06118826a0d23963da110c6369334f8816c5760f"",""sequence"":10,""usage"":{""cache_cost"":0.0,""cached_tokens"":3456,""completion_cost"":0.0,""completion_tokens"":175,""prompt_cost"":0.0,""prompt_tokens"":16319,""prompt_tokens_details"":{""cached_tokens"":3456},""reasoning_tokens"":0,""total_tokens"":16494},""utc_end"":""2026-09-15T13:40:09.302159+00:00"",""utc_start"":""2026-09-15T13:40:05.675881+00:00""}"
