round,utc,final,compacted,visible,shelf_restored,shelf_evicted,wire_bytes,usage,http
1,2026-09-15T14:12:41.494817+00:00,False,False,[],[],[],16151,"{""cache_read_tokens"":3840,""input_tokens"":3869,""output_tokens"":93}","{""cache_read_tokens"":3840,""cache_write_tokens"":null,""finish_reason"":""tool_calls"",""http_status"":200,""input_tokens"":3869,""latency_seconds"":2.847694299998693,""ledger_id"":1219,""output_tokens"":93,""request_body_sha256"":""fe019b884af954cf8777f10448535ff340cb76bb43e9ff9bfcb87c4cc5b7cdcd"",""request_bytes"":16151,""requested_model"":""EB-GLM-5.2"",""response_bytes"":1042,""response_representation"":""original response body bytes"",""returned_model"":""glm-5.2"",""sanitized_response"":false,""saved_response_body_sha256"":""e90eebae9016551b83308fa8090184d082ffa185acb81fb230861e5e4ba34409"",""sequence"":1,""usage"":{""cache_cost"":0.0,""cached_tokens"":3840,""completion_cost"":0.0,""completion_tokens"":93,""prompt_cost"":0.0,""prompt_tokens"":3869,""prompt_tokens_details"":{""cached_tokens"":3840},""reasoning_tokens"":0,""total_tokens"":3962},""utc_end"":""2026-09-15T14:12:44.593722+00:00"",""utc_start"":""2026-09-15T14:12:41.718796+00:00""}"
2,2026-09-15T14:12:47.924448+00:00,False,False,[],[],[],34947,"{""cache_read_tokens"":3328,""input_tokens"":8282,""output_tokens"":165}","{""cache_read_tokens"":3328,""cache_write_tokens"":null,""finish_reason"":""tool_calls"",""http_status"":200,""input_tokens"":8282,""latency_seconds"":5.261469299992314,""ledger_id"":1220,""output_tokens"":165,""request_body_sha256"":""6aa6972fb659e98d122ead2b1e96637432e55dcb59a46d4937cd74700c23db8d"",""request_bytes"":34947,""requested_model"":""EB-GLM-5.2"",""response_bytes"":1294,""response_representation"":""original response body bytes"",""returned_model"":""glm-5.2"",""sanitized_response"":false,""saved_response_body_sha256"":""51931a78a4dad768e378edfb08085447a760eac98d19cada6feb7545eb811f11"",""sequence"":2,""usage"":{""cache_cost"":0.0,""cached_tokens"":3328,""completion_cost"":0.0,""completion_tokens"":165,""prompt_cost"":0.0,""prompt_tokens"":8282,""prompt_tokens_details"":{""cached_tokens"":3328},""reasoning_tokens"":0,""total_tokens"":8447},""utc_end"":""2026-09-15T14:12:53.315192+00:00"",""utc_start"":""2026-09-15T14:12:48.035761+00:00""}"
3,2026-09-15T14:12:56.342822+00:00,False,False,[],[],[],51347,"{""cache_read_tokens"":7040,""input_tokens"":12134,""output_tokens"":156}","{""cache_read_tokens"":7040,""cache_write_tokens"":null,""finish_reason"":""tool_calls"",""http_status"":200,""input_tokens"":12134,""latency_seconds"":5.2256257999979425,""ledger_id"":1221,""output_tokens"":156,""request_body_sha256"":""ee83ce7c141ba9064289e0e8438b4effb326cab1e6b3605dbf859542eb32e385"",""request_bytes"":51347,""requested_model"":""EB-GLM-5.2"",""response_bytes"":1317,""response_representation"":""original response body bytes"",""returned_model"":""glm-5.2"",""sanitized_response"":false,""saved_response_body_sha256"":""e0660e64b835f2d39cc509ef5fb4ab39f66812ae5a62f93461209d97c49e0a38"",""sequence"":3,""usage"":{""cache_cost"":0.0,""cached_tokens"":7040,""completion_cost"":0.0,""completion_tokens"":156,""prompt_cost"":0.0,""prompt_tokens"":12134,""prompt_tokens_details"":{""cached_tokens"":7040},""reasoning_tokens"":0,""total_tokens"":12290},""utc_end"":""2026-09-15T14:13:01.705352+00:00"",""utc_start"":""2026-09-15T14:12:56.464034+00:00""}"
4,2026-09-15T14:13:04.465218+00:00,False,False,[],[],[],67702,"{""cache_read_tokens"":10880,""input_tokens"":15916,""output_tokens"":146}","{""cache_read_tokens"":10880,""cache_write_tokens"":null,""finish_reason"":""tool_calls"",""http_status"":200,""input_tokens"":15916,""latency_seconds"":5.074504299991531,""ledger_id"":1222,""output_tokens"":146,""request_body_sha256"":""349acc57448ffb67f71e502d7f6a9837d5679875b4729ade5ce8f33e37992b0d"",""request_bytes"":67702,""requested_model"":""EB-GLM-5.2"",""response_bytes"":1211,""response_representation"":""original response body bytes"",""returned_model"":""glm-5.2"",""sanitized_response"":false,""saved_response_body_sha256"":""3a2289844516537de3f6e37f9e4777f619d24268b0913066361d1f7e2e19155e"",""sequence"":4,""usage"":{""cache_cost"":0.0,""cached_tokens"":10880,""completion_cost"":0.0,""completion_tokens"":146,""prompt_cost"":0.0,""prompt_tokens"":15916,""prompt_tokens_details"":{""cached_tokens"":10880},""reasoning_tokens"":0,""total_tokens"":16062},""utc_end"":""2026-09-15T14:13:09.663105+00:00"",""utc_start"":""2026-09-15T14:13:04.572973+00:00""}"
5,2026-09-15T14:13:13.105596+00:00,False,False,[],[],[],84058,"{""cache_read_tokens"":14720,""input_tokens"":19920,""output_tokens"":149}","{""cache_read_tokens"":14720,""cache_write_tokens"":null,""finish_reason"":""tool_calls"",""http_status"":200,""input_tokens"":19920,""latency_seconds"":3.276425799995195,""ledger_id"":1223,""output_tokens"":149,""request_body_sha256"":""207dfbcc959a38ac09d75653422d741cf040c0c7bfda6a8d8d40e1a8e9165871"",""request_bytes"":84058,""requested_model"":""EB-GLM-5.2"",""response_bytes"":1194,""response_representation"":""original response body bytes"",""returned_model"":""glm-5.2"",""sanitized_response"":false,""saved_response_body_sha256"":""48e57624d1af1b63cf9105c374f0c798c5af26e235323a0781ee7258f7aaeadc"",""sequence"":5,""usage"":{""cache_cost"":0.0,""cached_tokens"":14720,""completion_cost"":0.0,""completion_tokens"":149,""prompt_cost"":0.0,""prompt_tokens"":19920,""prompt_tokens_details"":{""cached_tokens"":14720},""reasoning_tokens"":0,""total_tokens"":20069},""utc_end"":""2026-09-15T14:13:16.572384+00:00"",""utc_start"":""2026-09-15T14:13:13.276020+00:00""}"
6,2026-09-15T14:13:50.920756+00:00,False,True,[],[],[],84833,"{""cache_read_tokens"":3328,""input_tokens"":20365,""output_tokens"":168}","{""cache_read_tokens"":3328,""cache_write_tokens"":null,""finish_reason"":""tool_calls"",""http_status"":200,""input_tokens"":20365,""latency_seconds"":4.690033599996241,""ledger_id"":1224,""output_tokens"":168,""request_body_sha256"":""0ff7bc2760b04b1c9a8390a867a647e4d3a3062b3b5d0704b60ebb80ec3b93d7"",""request_bytes"":84833,""requested_model"":""EB-GLM-5.2"",""response_bytes"":1270,""response_representation"":""original response body bytes"",""returned_model"":""glm-5.2"",""sanitized_response"":false,""saved_response_body_sha256"":""259acedf82f41f94063edf11b95a3e03df2acb631428b47f6f95d242602cfd8a"",""sequence"":6,""usage"":{""cache_cost"":0.0,""cached_tokens"":3328,""completion_cost"":0.0,""completion_tokens"":168,""prompt_cost"":0.0,""prompt_tokens"":20365,""prompt_tokens_details"":{""cached_tokens"":3328},""reasoning_tokens"":0,""total_tokens"":20533},""utc_end"":""2026-09-15T14:13:55.793435+00:00"",""utc_start"":""2026-09-15T14:13:51.086287+00:00""}"
7,2026-09-15T14:14:00.364085+00:00,False,True,[],[],[],84987,"{""cache_read_tokens"":3328,""input_tokens"":20816,""output_tokens"":152}","{""cache_read_tokens"":3328,""cache_write_tokens"":null,""finish_reason"":""tool_calls"",""http_status"":200,""input_tokens"":20816,""latency_seconds"":4.783710599993356,""ledger_id"":1225,""output_tokens"":152,""request_body_sha256"":""60f209a029d78d32f78e4ede7b9dd562ad91ccbb044db9114f50a440a94aeb5a"",""request_bytes"":84987,""requested_model"":""EB-GLM-5.2"",""response_bytes"":1241,""response_representation"":""original response body bytes"",""returned_model"":""glm-5.2"",""sanitized_response"":false,""saved_response_body_sha256"":""d51ac126903da5f6766444c0aad2a16352ec4e335ee1e04d1a105a29ad9f72f0"",""sequence"":7,""usage"":{""cache_cost"":0.0,""cached_tokens"":3328,""completion_cost"":0.0,""completion_tokens"":152,""prompt_cost"":0.0,""prompt_tokens"":20816,""prompt_tokens_details"":{""cached_tokens"":3328},""reasoning_tokens"":0,""total_tokens"":20968},""utc_end"":""2026-09-15T14:14:05.337503+00:00"",""utc_start"":""2026-09-15T14:14:00.535243+00:00""}"
8,2026-09-15T14:14:07.915431+00:00,False,True,[],[],[],85713,"{""cache_read_tokens"":3328,""input_tokens"":21346,""output_tokens"":143}","{""cache_read_tokens"":3328,""cache_write_tokens"":null,""finish_reason"":""tool_calls"",""http_status"":200,""input_tokens"":21346,""latency_seconds"":4.772118599998066,""ledger_id"":1226,""output_tokens"":143,""request_body_sha256"":""01adc028cdc78794641b63c8eeb56dee2b625b968cc5ec3c860eb6916c64ff76"",""request_bytes"":85713,""requested_model"":""EB-GLM-5.2"",""response_bytes"":1185,""response_representation"":""original response body bytes"",""returned_model"":""glm-5.2"",""sanitized_response"":false,""saved_response_body_sha256"":""c562d5d554936fc609e81241811682d52cbe3c2c3bb7959d4723210115e30315"",""sequence"":8,""usage"":{""cache_cost"":0.0,""cached_tokens"":3328,""completion_cost"":0.0,""completion_tokens"":143,""prompt_cost"":0.0,""prompt_tokens"":21346,""prompt_tokens_details"":{""cached_tokens"":3328},""reasoning_tokens"":0,""total_tokens"":21489},""utc_end"":""2026-09-15T14:14:12.816350+00:00"",""utc_start"":""2026-09-15T14:14:08.026144+00:00""}"
9,2026-09-15T14:14:15.182590+00:00,False,True,[],[],[],85959,"{""cache_read_tokens"":3328,""input_tokens"":21394,""output_tokens"":140}","{""cache_read_tokens"":3328,""cache_write_tokens"":null,""finish_reason"":""tool_calls"",""http_status"":200,""input_tokens"":21394,""latency_seconds"":4.983955200004857,""ledger_id"":1227,""output_tokens"":140,""request_body_sha256"":""7cc336185ed7d6f0b24be94d79523df287d3a58161a82b933e7c9fca2a0402f2"",""request_bytes"":85959,""requested_model"":""EB-GLM-5.2"",""response_bytes"":1173,""response_representation"":""original response body bytes"",""returned_model"":""glm-5.2"",""sanitized_response"":false,""saved_response_body_sha256"":""8576a680f6d4b4e7e2979850ec7e213e3dc5cf3fcd5d8dfa6ed841fc2418232d"",""sequence"":9,""usage"":{""cache_cost"":0.0,""cached_tokens"":3328,""completion_cost"":0.0,""completion_tokens"":140,""prompt_cost"":0.0,""prompt_tokens"":21394,""prompt_tokens_details"":{""cached_tokens"":3328},""reasoning_tokens"":0,""total_tokens"":21534},""utc_end"":""2026-09-15T14:14:20.296708+00:00"",""utc_start"":""2026-09-15T14:14:15.293503+00:00""}"
10,2026-09-15T14:14:22.155470+00:00,False,True,[],[],[],86549,"{""cache_read_tokens"":3328,""input_tokens"":21615,""output_tokens"":138}","{""cache_read_tokens"":3328,""cache_write_tokens"":null,""finish_reason"":""tool_calls"",""http_status"":200,""input_tokens"":21615,""latency_seconds"":3.7923198999778833,""ledger_id"":1228,""output_tokens"":138,""request_body_sha256"":""df4c4688409c427dba831b173ef08294c2218d46bfc96adba0a17320dc244975"",""request_bytes"":86549,""requested_model"":""EB-GLM-5.2"",""response_bytes"":1151,""response_representation"":""original response body bytes"",""returned_model"":""glm-5.2"",""sanitized_response"":false,""saved_response_body_sha256"":""f5004d3a9779e940cd0b02b0cc4c2d22caefe8d6236cca5c45ece6a4840d7929"",""sequence"":10,""usage"":{""cache_cost"":0.0,""cached_tokens"":3328,""completion_cost"":0.0,""completion_tokens"":138,""prompt_cost"":0.0,""prompt_tokens"":21615,""prompt_tokens_details"":{""cached_tokens"":3328},""reasoning_tokens"":0,""total_tokens"":21753},""utc_end"":""2026-09-15T14:14:26.200125+00:00"",""utc_start"":""2026-09-15T14:14:22.377316+00:00""}"
