round,utc,final,compacted,visible,shelf_restored,shelf_evicted,wire_bytes,usage,http
1,2026-09-15T10:34:20.793554+00:00,False,False,[],[],[],16157,"{""cache_read_tokens"":3840,""input_tokens"":3865,""output_tokens"":128}","{""cache_read_tokens"":3840,""cache_write_tokens"":null,""finish_reason"":""tool_calls"",""http_status"":200,""input_tokens"":3865,""latency_seconds"":2.392352499999106,""ledger_id"":752,""output_tokens"":128,""request_body_sha256"":""7c3b4de711393e1eb56749a873d6860c113e222b59f4a83f8c44136a147268b7"",""request_bytes"":16157,""requested_model"":""EB-GLM-5.2"",""response_bytes"":1128,""response_representation"":""original response body bytes"",""returned_model"":""glm-5.2"",""sanitized_response"":false,""saved_response_body_sha256"":""44536311127a172a5fab7de8f276a130d0f478d2a2de41fb7b1f579480baf73b"",""sequence"":1,""usage"":{""cache_cost"":0.0,""cached_tokens"":3840,""completion_cost"":0.0,""completion_tokens"":128,""prompt_cost"":0.0,""prompt_tokens"":3865,""prompt_tokens_details"":{""cached_tokens"":3840},""reasoning_tokens"":0,""total_tokens"":3993},""utc_end"":""2026-09-15T10:34:23.293075+00:00"",""utc_start"":""2026-09-15T10:34:20.882944+00:00""}"
2,2026-09-15T10:34:26.193246+00:00,False,False,[],[],[],30093,"{""cache_read_tokens"":3328,""input_tokens"":7179,""output_tokens"":158}","{""cache_read_tokens"":3328,""cache_write_tokens"":null,""finish_reason"":""tool_calls"",""http_status"":200,""input_tokens"":7179,""latency_seconds"":3.3815993000171147,""ledger_id"":753,""output_tokens"":158,""request_body_sha256"":""2207f6896597349b5f297cc65c4191a776bcaeef4a5ca0e22c42e49bc0ba3b8d"",""request_bytes"":30093,""requested_model"":""EB-GLM-5.2"",""response_bytes"":1251,""response_representation"":""original response body bytes"",""returned_model"":""glm-5.2"",""sanitized_response"":false,""saved_response_body_sha256"":""068f494720f6ae935cd8ef37e3220286886742d7d52dd0c9b1b4754adb52533e"",""sequence"":2,""usage"":{""cache_cost"":0.0,""cached_tokens"":3328,""completion_cost"":0.0,""completion_tokens"":158,""prompt_cost"":0.0,""prompt_tokens"":7179,""prompt_tokens_details"":{""cached_tokens"":3328},""reasoning_tokens"":0,""total_tokens"":7337},""utc_end"":""2026-09-15T10:34:29.669235+00:00"",""utc_start"":""2026-09-15T10:34:26.269566+00:00""}"
3,2026-09-15T10:34:32.272808+00:00,False,False,[],[],[],41517,"{""cache_read_tokens"":6016,""input_tokens"":9978,""output_tokens"":71}","{""cache_read_tokens"":6016,""cache_write_tokens"":null,""finish_reason"":""tool_calls"",""http_status"":200,""input_tokens"":9978,""latency_seconds"":3.201673800009303,""ledger_id"":754,""output_tokens"":71,""request_body_sha256"":""949c45d39d55ebdead99bf376428f8d7e2ab248d2275b7af1c3116f58d693052"",""request_bytes"":41517,""requested_model"":""EB-GLM-5.2"",""response_bytes"":848,""response_representation"":""original response body bytes"",""returned_model"":""glm-5.2"",""sanitized_response"":false,""saved_response_body_sha256"":""a7dfa129518be3084921e42e1decc0c51e4f65bd7b3d2ce13a02e51d2f44a624"",""sequence"":3,""usage"":{""cache_cost"":0.0,""cached_tokens"":6016,""completion_cost"":0.0,""completion_tokens"":71,""prompt_cost"":0.0,""prompt_tokens"":9978,""prompt_tokens_details"":{""cached_tokens"":6016},""reasoning_tokens"":0,""total_tokens"":10049},""utc_end"":""2026-09-15T10:34:35.566988+00:00"",""utc_start"":""2026-09-15T10:34:32.348479+00:00""}"
4,2026-09-15T10:34:35.744142+00:00,True,False,"[""e1""]",[],[],36322,"{""cache_read_tokens"":1024,""input_tokens"":8673,""output_tokens"":74}","{""cache_read_tokens"":1024,""cache_write_tokens"":null,""finish_reason"":""tool_calls"",""http_status"":200,""input_tokens"":8673,""latency_seconds"":3.0752352999988943,""ledger_id"":755,""output_tokens"":74,""request_body_sha256"":""722eb59ad7aa3f8eacf5024581f719bc2df9206f6ea826855bc08f341dbf85d0"",""request_bytes"":36322,""requested_model"":""EB-GLM-5.2"",""response_bytes"":856,""response_representation"":""original response body bytes"",""returned_model"":""glm-5.2"",""sanitized_response"":false,""saved_response_body_sha256"":""282313a492eda56c11ef8c3d83ae68db0400b3bd7c8aaf705d1cbb46d8f413d8"",""sequence"":4,""usage"":{""cache_cost"":0.0,""cached_tokens"":1024,""completion_cost"":0.0,""completion_tokens"":74,""prompt_cost"":0.0,""prompt_tokens"":8673,""prompt_tokens_details"":{""cached_tokens"":1024},""reasoning_tokens"":0,""total_tokens"":8747},""utc_end"":""2026-09-15T10:34:38.930987+00:00"",""utc_start"":""2026-09-15T10:34:35.836735+00:00""}"
